============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Dead space( 270. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  137  6 .4237026E+08   2706000E+03  .2779E+07  .8089E+06   .9999975  .0020609  .0008983
T  138  6 .4239719E+08   2706000E+03 -.6091E+06  .2268E+07   .9999995 -.0006929 -.0006483
T  139  6 .4225583E+08   2706000E+03 -.2511E+07 -.3080E+07   .9999961 -.0013668 -.0024450
T  140  6 .4247039E+08   2706000E+03 -.3256E+06  .5566E+06   .9999996 -.0006683  .0006266
T  141  6 .4240011E+08   2706000E+03 -.1071E+07  .3644E+07   .9999966 -.0023307  .0011525
T  142  6 .4231507E+08   2706000E+03  .6939E+07 -.5386E+07   .9999803  .0036605 -.0050960
T  143  6 .4236116E+08   2706000E+03 -.3040E+07 -.2098E+07   .9999998  .0003781 -.0005499
T  144  6 .4236022E+08   2706000E+03  .3697E+07 -.5143E+07   .9999898  .0017884 -.0041507
T  145  6 .4224064E+08   2706000E+03  .1304E+06  .3558E+07   .9999939  .0013302  .0032288
T  146  6 .4231776E+08   2706000E+03 -.4130E+07  .1796E+07   .9999938 -.0035168 -.0001883
T  147  6 .4230143E+08   2706000E+03  .3309E+06 -.6731E+07   .9999931 -.0002984 -.0037052
T  148  6 .4237992E+08   2706000E+03 -.7605E+06 -.1845E+07   .9999970 -.0021714 -.0011038
T  149  6 .4236013E+08   2706000E+03 -.2355E+07 -.6301E+06   .9999992 -.0012420 -.0003561
T  150  6 .4234893E+08   2706000E+03  .1324E+07  .6655E+07   .9999963  .0004923  .0026870
T  151  6 .4238715E+08   2706000E+03 -.1698E+07 -.4175E+06   .9999997 -.0008094  .0000703
T  152  6 .4237382E+08   2706000E+03 -.3896E+07 -.8871E+06   .9999993 -.0011745 -.0002518
T  153  6 .4231165E+08   2706000E+03 -.7601E+07  .2192E+07   .9999773 -.0066725  .0009426
T  154  6 .4232522E+08   2706000E+03  .1893E+07  .2328E+07   .9999970  .0019786  .0014472
T  155  6 .4243841E+08   2706000E+03  .4592E+06  .1110E+07   .9999994  .0006318  .0009325
T  156  6 .4234235E+08   2706000E+03 -.5746E+07 -.2857E+07   .9999868 -.0044781 -.0025231
T  157  6 .4239428E+08   2706000E+03  .2176E+07 -.5006E+07   .9999952  .0002622 -.0030963
T  158  6 .4232304E+08   2706000E+03  .3480E+07  .1415E+07   .9999956  .0028230  .0009050
T  159  6 .4237709E+08   2706000E+03  .8845E+06  .4958E+06   .9999959  .0028257 -.0003861
T  160  6 .4241472E+08   2706000E+03 -.3446E+07  .1850E+07   .9999967 -.0025576  .0002619
T  161  6 .4233400E+08   2706000E+03  .1199E+08 -.7478E+07   .9999733  .0072433 -.0009856
T  162  6 .4232892E+08   2706000E+03  .7539E+06 -.2708E+06   .9999937  .0011627  .0033504
T  163  6 .4240248E+08   2706000E+03  .3163E+07  .2587E+06   .9999948  .0010235  .0030491
T  164  6 .4232382E+08   2706000E+03  .3051E+07  .8817E+06   .9999925  .0024484 -.0030016
T  165  6 .4233793E+08   2706000E+03  .4773E+07  .7948E+06   .9999973  .0022863  .0003076
T  166  6 .4238763E+08   2706000E+03 -.4856E+07 -.1523E+07   .9999947 -.0028323 -.0016011
T  167  6 .4236826E+08   2706000E+03  .2457E+07  .1846E+07   .9999984  .0013494  .0011874
T  168  6 .4233363E+08   2706000E+03  .5754E+07 -.5931E+07   .9999983  .0010662 -.0014760
T  169  6 .4242681E+08   2706000E+03 -.1992E+07 -.5084E+06   .9999982 -.0018441 -.0003519
T  170  6 .4231882E+08   2706000E+03  .3382E+07 -.8665E+05   .9999999 -.0002568  .0002166
T  171  6 .4240949E+08   2706000E+03 -.1485E+07  .1928E+07   .9999931 -.0024001  .0028193
T  172  6 .4231502E+08   2706000E+03  .2563E+07 -.1344E+07   .9999979  .0015150 -.0013754
T  173  6 .4243855E+08   2706000E+03  .1180E+07  .9201E+06   .9999981  .0014444 -.0012915
T  174  6 .4248620E+08   2706000E+03 -.6825E+06 -.1666E+07   .9999975 -.0012497 -.0018439
T  175  6 .4236726E+08   2706000E+03 -.6993E+07 -.2244E+07   .9999928 -.0037919 -.0000117
T  176  6 .4243966E+08   2706000E+03 -.2393E+06  .1628E+07   .9999999 -.0002217  .0003038
T  177  6 .4230872E+08   2706000E+03 -.1848E+07 -.1160E+07   .9999973  .0022948 -.0003722
T  178  6 .4240956E+08   2706000E+03  .9467E+06  .4815E+07   .9999913  .0010137  .0040469
T  179  6 .4234411E+08   2706000E+03 -.3850E+07  .3258E+07   .9999959 -.0019867  .0020725
T  180  6 .4234246E+08   2706000E+03 -.2659E+07  .1238E+08   .9999858 -.0017353  .0050481
T  181  6 .4245112E+08   2706000E+03  .9331E+06 -.4852E+07   .9999929  .0014052 -.0035090
T  182  6 .4225615E+08   2706000E+03 -.1040E+07 -.3490E+07   .9999978 -.0009082 -.0018860
T  183  6 .4235851E+08   2706000E+03 -.1868E+07  .3656E+06   .9999970 -.0023218  .0008128
T  184  6 .4232807E+08   2706000E+03  .3985E+07  .6153E+06   .9999982  .0014145  .0012821
T  185  6 .4239244E+08   2706000E+03  .1595E+07 -.1751E+07   .9999961  .0020699 -.0019011
T  186  6 .4241810E+08   2706000E+03 -.5669E+06 -.2078E+07   .9999994 -.0000549 -.0010549
T  187  6 .4246338E+08   2706000E+03 -.1109E+07 -.3763E+07   .9999987 -.0002926 -.0015864
T  188  6 .4235727E+08   2706000E+03  .6451E+07  .3310E+07   .9999978  .0020559  .0004317
T  189  6 .4232388E+08   2706000E+03 -.1648E+07 -.1776E+07   .9999999  .0003284  .0002085
T  190  6 .4240250E+08   2706000E+03 -.2123E+07  .4053E+07   .9999982 -.0017647  .0007424
T  191  6 .4231306E+08   2706000E+03 -.2714E+07  .2936E+07   .9999977 -.0017507  .0012761
T  192  6 .4235805E+08   2706000E+03  .2114E+07 -.1130E+07   .9999978  .0017403 -.0011382
T  193  6 .4240571E+08   2706000E+03 -.4123E+06 -.1236E+07   .9999982  .0016962 -.0008853
T  194  6 .4241569E+08   2706000E+03 -.1200E+05  .2671E+07   .9999977  .0016488 -.0013917
T  195  6 .4231650E+08   2706000E+03  .1003E+07  .2240E+07   .9999981  .0015716  .0011527
T  196  6 .4200934E+08   2706000E+03 -.9723E+08  .1023E+09   .9969732 -.0527719  .0570919
T  197  6 .4231268E+08   2706000E+03 -.4212E+06 -.2086E+07   .9999999 -.0001536 -.0005113
T  198  6 .4236790E+08   2706000E+03  .3839E+07  .1314E+07   .9999950  .0015418  .0027700
T  199  6 .4234392E+08   2706000E+03 -.3322E+07  .4546E+06   .9999974 -.0014103 -.0017806
T  200  6 .4235562E+08   2706000E+03  .2452E+07 -.2015E+07   .9999987  .0014753 -.0006282
T  201  6 .4231594E+08   2706000E+03 -.1107E+06 -.3828E+06   .9999984  .0014380  .0010411
T  202  6 .4239591E+08   2706000E+03 -.4350E+06 -.3447E+07   .9999976 -.0000032 -.0021957
T  203  6 .4240795E+08   2706000E+03  .2916E+07  .1740E+06   .9999994  .0010537 -.0004210
T  204  6 .4237712E+08   2706000E+03  .4007E+06  .2332E+07   .9999991 -.0003623  .0012868
T  205  6 .4231623E+08   2706000E+03 -.1940E+05  .2405E+06   .9999986  .0010730  .0012897
T  206  6 .4233136E+08   2706000E+03 -.3306E+07 -.6019E+06   .9999978 -.0019638 -.0007807
T  207  6 .4240627E+08   2706000E+03 -.1537E+07  .3359E+06   .9999980 -.0013871 -.0014448
T  208  6 .4242777E+08   2706000E+03 -.9069E+06  .1421E+07   .9999997 -.0000537  .0007761
T  209  6 .4235678E+08   2706000E+03 -.9829E+06 -.3299E+04   .9999994 -.0009475  .0006191
T  210  6 .4236626E+08   2706000E+03 -.5766E+06 -.3033E+07   .9999982 -.0013469 -.0013011
T  211  6 .4233701E+08   2706000E+03  .2546E+07 -.2076E+07   .9999982  .0012637 -.0014251
T  212  6 .4235809E+08   2706000E+03 -.2050E+07 -.1022E+07   .9999972 -.0023753  .0000545
T  213  6 .4234565E+08   2706000E+03 -.1592E+06  .2879E+07   .9999996 -.0005983  .0007313
T  214  6 .4233977E+08   2706000E+03  .4792E+07 -.2822E+07   .9999952  .0030610 -.0004028
T  215  6 .4230319E+08   2706000E+03  .2452E+07 -.8866E+06   .9999974  .0013601 -.0018303
T  216  6 .4233424E+08   2706000E+03 -.2991E+07  .2842E+07   .9999861 -.0027441  .0045090
T  217  6 .4231423E+08   2706000E+03  .5968E+07 -.5541E+07   .9999917  .0028441 -.0029312
T  218  6 .4242510E+08   2706000E+03 -.8398E+07 -.3060E+08   .9999055 -.0045399 -.0129756
T  219  6 .4234798E+08   2706000E+03 -.1045E+04 -.1637E+07   .9999969  .0009541 -.0023069
T  220  6 .4228318E+08   2706000E+03  .7657E+06 -.5725E+07   .9999973 -.0012004 -.0020006
T  221  6 .4231191E+08   2706000E+03 -.7393E+07  .1321E+08   .9999835 -.0026804  .0050798
T  222  6 .4246852E+08   2706000E+03 -.7226E+06 -.1209E+07   .9999984 -.0008141 -.0016074
T  223  6 .4232083E+08   2706000E+03  .1625E+07  .1847E+07   .9999998  .0006215  .0001045
T  224  6 .4246050E+08   2706000E+03  .3522E+07 -.2423E+07   .9999987  .0010431 -.0012016
T  225  6 .4236317E+08   2706000E+03 -.2184E+07  .2605E+07   .9999970  .0000252  .0024393
T  226  6 .4232609E+08   2706000E+03 -.6120E+07 -.4431E+07   .9999940 -.0025944 -.0023018
T  227  6 .4229361E+08   2706000E+03 -.7204E+06  .3145E+07   .9999952 -.0009525  .0029430
T  228  6 .4241546E+08   2706000E+03  .3008E+07  .2770E+07   .9999975  .0019786  .0010547
T  229  6 .4235681E+08   2706000E+03  .1528E+06 -.1919E+07   .9999999  .0003355 -.0002424
T  230  6 .4236150E+08   2706000E+03  .3111E+07  .1720E+07   .9999926  .0031033  .0022696
T  231  6 .4237502E+08   2706000E+03 -.1707E+07  .1488E+07   .9999985 -.0003799  .0016704
T  232  6 .4229712E+08   2706000E+03 -.4071E+07 -.3498E+07   .9999915 -.0028478 -.0029979
T  233  6 .4246461E+08   2706000E+03 -.1067E+08  .2465E+07   .9999787 -.0063807  .0013489
T  234  6 .4224325E+08   2706000E+03 -.3685E+06  .2348E+07   .9999972 -.0020297  .0011898
T  235  6 .4241979E+08   2706000E+03  .8691E+06  .2015E+07   .9999991  .0012688  .0005234
T  236  6 .4228251E+08   2706000E+03  .7021E+06 -.3897E+07   .9999991 -.0013072 -.0001594
T  237  6 .4229693E+08   2706000E+03  .1893E+07  .1176E+07   .9999997 -.0005710  .0004521
T  238  6 .4226940E+08   2706000E+03  .7976E+06  .2850E+07   .9999980  .0000208  .0020229
T  239  6 .4240171E+08   2706000E+03  .5773E+07 -.2630E+07   .9999881  .0041560 -.0025545
T  240  6 .4234811E+08   2706000E+03  .1956E+06  .3468E+06   .9999934  .0004659  .0036136
T  241  6 .4237277E+08   2706000E+03 -.1308E+08  .8253E+07   .9999367 -.0105125  .0040026
T  242  6 .4229239E+08   2706000E+03 -.1908E+07  .6982E+07   .9999767 -.0028555  .0062003
T  243  6 .4233900E+08   2706000E+03  .2574E+07 -.2929E+07   .9999960  .0024150 -.0014380
T  244  6 .4232392E+08   2706000E+03 -.5044E+06  .1525E+06   .9999999 -.0002189  .0004874
T  245  6 .4234626E+08   2706000E+03  .9276E+06  .1681E+07   .9999989  .0012200  .0008627
T  246  6 .4242926E+08   2706000E+03 -.1693E+07  .9400E+04   .9999999  .0002616  .0002062
T  247  6 .4229960E+08   2706000E+03  .1526E+06  .1514E+07   .9999981 -.0009188  .0017092
T  248  6 .4229461E+08   2706000E+03  .3286E+07 -.3323E+07   .9999985  .0011034 -.0012974
T  249  6 .4231616E+08   2706000E+03  .9285E+06  .1808E+07   .9999950 -.0009294  .0030356
T  250  6 .4241634E+08   2706000E+03  .1420E+07 -.1784E+07   .9999973  .0004959 -.0022639
T  251  6 .4230801E+08   2706000E+03 -.1734E+07  .3144E+07   .9999972 -.0023024  .0006018
T  252  6 .4230406E+08   2706000E+03 -.1596E+07  .5809E+07   .9999889 -.0004472  .0047003
T  253  6 .4236212E+08   2706000E+03 -.1968E+07 -.1109E+07   .9999968 -.0023316 -.0009870
T  254  6 .4238114E+08   2706000E+03 -.1525E+06 -.5093E+06   .9999999  .0000621  .0002467
