============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Dead space( 190. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   19  6 .4316495E+08   1906000E+03 -.5376E+06 -.6897E+05   .9999999 -.0004675  .0002085
T   20  6 .4316718E+08   1906000E+03 -.4564E+06  .1363E+04   .9999999 -.0000239 -.0004613
T   21  6 .4318155E+08   1906000E+03 -.1797E+07  .9648E+05   .9999968 -.0019569  .0015904
T   22  6 .4308348E+08   1906000E+03  .1133E+07  .1801E+07   .9999984  .0003651  .0017541
T   23  6 .4314097E+08   1906000E+03 -.2686E+07  .3311E+07   .9999980 -.0011286  .0016382
T   24  6 .4310367E+08   1906000E+03 -.1110E+07  .6468E+06   .9999989 -.0014552  .0001655
T   25  6 .4319533E+08   1906000E+03 -.2754E+07 -.2047E+06   .9999936 -.0034566 -.0008951
T   26  6 .4314807E+08   1906000E+03 -.7120E+06  .1583E+07   .9999991 -.0007866  .0010646
T   27  6 .4308998E+08   1906000E+03  .1843E+07  .8515E+06   .9999980  .0019307  .0004315
T   28  6 .4318319E+08   1906000E+03 -.1231E+07 -.2057E+07   .9999981 -.0011305 -.0016097
T   29  6 .4310539E+08   1906000E+03 -.1226E+07  .2282E+07   .9999990 -.0007584  .0012032
T   30  6 .4313556E+08   1906000E+03 -.1493E+07 -.2520E+06   .9999983 -.0011485 -.0014218
T   31  6 .4307352E+08   1906000E+03 -.4988E+06 -.1464E+07   .9999995 -.0006716 -.0007535
T   32  6 .4313306E+08   1906000E+03 -.2896E+07 -.2838E+07   .9999965 -.0022613 -.0013587
T   33  6 .4315356E+08   1906000E+03  .6333E+06 -.7403E+06   .9999989  .0000588 -.0014892
T   34  6 .4320028E+08   1906000E+03  .4745E+07  .9782E+06   .9999964  .0023787  .0012340
T   35  6 .4313974E+08   1906000E+03  .5740E+06 -.1996E+07   .9999984  .0001998 -.0017971
T   36  6 .4314323E+08   1906000E+03 -.1367E+06 -.1556E+07   .9999997  .0002881 -.0007532
T   37  6 .4316642E+08   1906000E+03  .5265E+06 -.2276E+07   .9999988  .0011728 -.0010446
T   38  6 .4315590E+08   1906000E+03 -.7737E+04 -.1895E+07   .9999964  .0003161 -.0026538
T   39  6 .4312423E+08   1906000E+03  .1283E+07 -.1181E+06   .9999994  .0010482 -.0003057
T   40  6 .4309713E+08   1906000E+03 -.2135E+07 -.7539E+06   .9999974 -.0022763 -.0001295
T   41  6 .4307463E+08   1906000E+03 -.2025E+07  .2151E+07   .9999958 -.0013470  .0025770
T   42  6 .4319752E+08   1906000E+03  .4313E+07 -.1441E+07   .9999942  .0031883 -.0012327
T   43  6 .4306416E+08   1906000E+03  .2612E+07  .2890E+07   .9999951  .0020787  .0023506
T   44  6 .4319581E+08   1906000E+03 -.1731E+07 -.8986E+06   .9999991 -.0012025 -.0005955
T   45  6 .4314038E+08   1906000E+03 -.2141E+07  .6354E+06   .9999983 -.0016548  .0007946
T   46  6 .4318725E+08   1906000E+03  .1543E+07  .1616E+07   .9999990  .0010739  .0008844
T   47  6 .4312758E+08   1906000E+03  .2984E+07  .9716E+06   .9999945  .0025614  .0020854
T   48  6 .4311011E+08   1906000E+03 -.8532E+06 -.9108E+06   .9999987 -.0009943 -.0012575
T   49  6 .4310473E+08   1906000E+03  .4039E+07 -.4596E+07   .9999810  .0005129 -.0061468
T   50  6 .4309197E+08   1906000E+03  .2693E+06 -.2571E+07   .9999985 -.0000415 -.0017260
T   51  6 .4313018E+08   1906000E+03 -.9009E+06  .9948E+06   .9999998  .0000422  .0006086
T   52  6 .4311467E+08   1906000E+03  .1460E+07 -.5227E+06   .9999980  .0018837 -.0006466
T   53  6 .4311229E+08   1906000E+03  .4436E+05 -.5278E+06   .9999993  .0007850  .0009037
T   54  6 .4314395E+08   1906000E+03  .4943E+06  .6569E+06   .9999999 -.0000323  .0001539
T   55  6 .4305115E+08   1906000E+03 -.4556E+06  .1527E+05   .9999988 -.0014685 -.0003788
T   56  6 .4313048E+08   1906000E+03  .1530E+07  .3649E+06   .9999996  .0007270 -.0005793
T   57  6 .4315372E+08   1906000E+03  .9573E+06  .1794E+06   .9999999  .0000376  .0002426
T   58  6 .4314061E+08   1906000E+03  .1186E+07 -.4133E+06   .9999988  .0010552 -.0011004
T   59  6 .4316551E+08   1906000E+03  .1084E+08 -.7651E+07   .9998360  .0155317 -.0093124
T   60  6 .4308645E+08   1906000E+03 -.1153E+07  .2946E+04   .9999977 -.0020846 -.0005044
T   61  6 .4318250E+08   1906000E+03  .1839E+06  .2260E+06   .9999994  .0009819  .0005214
T   62  6 .4320130E+08   1906000E+03 -.5077E+05  .5149E+06   .9999986 -.0002578  .0016377
T   63  6 .4314800E+08   1906000E+03 -.5431E+07  .7333E+06   .9999886 -.0047476 -.0004471
T   64  6 .4318720E+08   1906000E+03 -.3054E+07 -.9489E+06   .9999956 -.0029556  .0003547
T   65  6 .4314160E+08   1906000E+03  .1040E+07 -.4060E+06   .9999999 -.0000055 -.0000673
T   66  6 .4319547E+08   1906000E+03  .1061E+07 -.6561E+06   .9999998  .0004305 -.0005574
T   67  6 .4315740E+08   1906000E+03  .8341E+06 -.3295E+07   .9999978  .0003756 -.0020663
T   68  6 .4315214E+08   1906000E+03 -.1825E+05  .1315E+07   .9999986  .0005055  .0015958
T   69  6 .4320047E+08   1906000E+03  .5329E+05 -.2208E+06   .9999997  .0005861  .0005822
T   70  6 .4316284E+08   1906000E+03 -.1943E+07  .1274E+07   .9999970 -.0023472  .0006569
T   71  6 .4312577E+08   1906000E+03  .7532E+05  .1716E+07   .9999990 -.0006691  .0012747
T   72  6 .4310933E+08   1906000E+03 -.6880E+07 -.1847E+08   .9999263 -.0051172 -.0110116
T   73  6 .4316207E+08   1906000E+03 -.7838E+06  .9038E+06   .9999955 -.0029879  .0002745
T   74  6 .4316765E+08   1906000E+03 -.2035E+06  .1179E+07   .9999986 -.0005417  .0016029
T   75  6 .4317374E+08   1906000E+03 -.4221E+06 -.6112E+05   .9999999 -.0000803 -.0004226
T   76  6 .4307088E+08   1906000E+03 -.1364E+07  .1230E+07   .9999999 -.0002163 -.0002765
T   77  6 .4318821E+08   1906000E+03 -.3800E+06 -.2347E+06   .9999994 -.0006841 -.0008821
T   78  6 .4314540E+08   1906000E+03  .6677E+06  .1017E+07   .9999997  .0008125  .0000029
T   79  6 .4319440E+08   1906000E+03 -.1641E+07 -.6791E+06   .9999995 -.0009474 -.0001627
T   80  6 .4309300E+08   1906000E+03 -.9387E+06  .1235E+07   .9999991 -.0010676  .0008164
T   81  6 .4310418E+08   1906000E+03  .7033E+06 -.7246E+06   .9999996  .0004298 -.0007974
T   82  6 .4309222E+08   1906000E+03  .1528E+07  .1431E+07   .9999981  .0013766  .0013648
T   83  6 .4326506E+08   1906000E+03  .2165E+07 -.1033E+07   .9999970  .0022284 -.0010557
T   84  6 .4312366E+08   1906000E+03  .1840E+06  .9456E+06   .9999997  .0005293  .0005617
T   85  6 .4311521E+08   1906000E+03  .2097E+07 -.7825E+06   .9999985  .0016953 -.0004592
T   86  6 .4313158E+08   1906000E+03  .6637E+06 -.9874E+06   .9999999  .0000252 -.0001939
T   87  6 .4315494E+08   1906000E+03  .2033E+07 -.2738E+07   .9999961  .0012485 -.0024983
T   88  6 .4318050E+08   1906000E+03 -.4584E+06  .1925E+06   .9999998 -.0005168 -.0002407
T   89  6 .4312495E+08   1906000E+03  .3409E+06 -.9616E+06   .9999963 -.0011206 -.0024727
T   90  6 .4319767E+08   1906000E+03 -.1654E+07 -.1871E+07   .9999938 -.0034063 -.0008441
T   91  6 .4318293E+08   1906000E+03  .7415E+06 -.1479E+07   .9999969  .0000114 -.0024935
T   92  6 .4315977E+08   1906000E+03 -.1148E+06  .8827E+06   .9999997 -.0001966  .0007416
T   93  6 .4315942E+08   1906000E+03 -.9785E+06 -.1104E+07   .9999949 -.0012988 -.0029086
T   94  6 .4321561E+08   1906000E+03  .2397E+07  .1042E+07   .9999964  .0024829  .0009678
T   95  6 .4320401E+08   1906000E+03 -.3444E+06 -.1240E+07   .9999997 -.0003827 -.0007143
T   96  6 .4310787E+08   1906000E+03  .9630E+06  .2272E+06   .9999941  .0027557 -.0020438
T   97  6 .4313639E+08   1906000E+03  .1176E+07  .9482E+06   .9999992  .0005336  .0011090
T   98  6 .4311310E+08   1906000E+03 -.1718E+07 -.2145E+07   .9999914 -.0018770 -.0036989
T   99  6 .4307352E+08   1906000E+03 -.6088E+06 -.2622E+07   .9999982 -.0006924 -.0017546
T  100  6 .4314285E+08   1906000E+03  .1479E+07 -.1786E+07   .9999964  .0012802 -.0023449
T  101  6 .4315821E+08   1906000E+03  .1358E+07  .1881E+07   .9999979  .0013837  .0014787
T  102  6 .4318596E+08   1906000E+03  .1673E+07  .2116E+07   .9999924  .0020784  .0032840
T  103  6 .4317365E+08   1906000E+03  .1593E+06  .1964E+07   .9999991  .0003736  .0012894
T  104  6 .4315033E+08   1906000E+03  .2086E+07  .1610E+07   .9999968  .0022355  .0011535
T  105  6 .4310364E+08   1906000E+03 -.1128E+07  .9026E+05   .9999992 -.0010367  .0007579
T  106  6 .4317908E+08   1906000E+03  .1679E+07  .1770E+06   .9999988  .0008597  .0013148
T  107  6 .4317056E+08   1906000E+03  .1333E+07  .1566E+07   .9999984  .0014232  .0010871
T  108  6 .4315198E+08   1906000E+03 -.1076E+07 -.1094E+07   .9999994 -.0011360 -.0000347
T  109  6 .4313434E+08   1906000E+03 -.4947E+06 -.2276E+07   .9999975 -.0002801 -.0022259
T  110  6 .4310408E+08   1906000E+03 -.1709E+07 -.1999E+07   .9999942 -.0019284 -.0028183
T  111  6 .4306156E+08   1906000E+03 -.2235E+07  .3056E+06   .9999979 -.0020614 -.0001091
T  112  6 .4308736E+08   1906000E+03 -.4054E+05  .1708E+07   .9999995 -.0003464  .0009535
T  113  6 .4324930E+08   1906000E+03  .2517E+06 -.2468E+07   .9999981  .0001920 -.0019372
T  114  6 .4312833E+08   1906000E+03 -.1992E+07  .8353E+06   .9999977 -.0021037  .0004253
T  115  6 .4311928E+08   1906000E+03 -.9490E+06  .3176E+07   .9999974 -.0010522  .0020008
T  116  6 .4307930E+08   1906000E+03 -.1182E+06  .9347E+06   .9999998  .0005720  .0001813
T  117  6 .4317744E+08   1906000E+03 -.1117E+07  .7132E+06   .9999997 -.0006837  .0004451
T  118  6 .4315830E+08   1906000E+03 -.1055E+07  .1960E+07   .9999987 -.0006801  .0014354
T  119  6 .4312160E+08   1906000E+03  .1152E+07  .4238E+06   .9999988  .0015403  .0002644
T  120  6 .4319005E+08   1906000E+03 -.5156E+04  .2691E+07   .9999975  .0007262  .0021174
T  121  6 .4315966E+08   1906000E+03  .9495E+07 -.1894E+08   .9999103  .0061639 -.0118951
T  122  6 .4300113E+08   1906000E+03  .7475E+06 -.1311E+07   .9999999 -.0000886 -.0001984
T  123  6 .4317042E+08   1906000E+03 -.1631E+07  .2819E+06   .9999946 -.0032317 -.0006397
T  124  6 .4318474E+08   1906000E+03 -.1678E+07 -.4823E+06   .9999994 -.0009854 -.0003835
T  125  6 .4309746E+08   1906000E+03  .6809E+06  .2108E+07   .9999957  .0010961  .0027090
T  126  6 .4322168E+08   1906000E+03  .2350E+07 -.2326E+07   .9999971  .0019542 -.0014255
T  127  6 .4319036E+08   1906000E+03  .2721E+06  .1980E+07   .9999969  .0007365  .0023670
T  128  6 .4315704E+08   1906000E+03  .1438E+07  .8421E+06   .9999994  .0011205 -.0000482
T  129  6 .4316183E+08   1906000E+03 -.4446E+06  .1753E+07   .9999995 -.0004610  .0008909
T  130  6 .4320598E+08   1906000E+03 -.4911E+06  .8372E+06   .9999984 -.0007164  .0016667
T  131  6 .4314473E+08   1906000E+03 -.1938E+07  .6532E+06   .9999983 -.0002624 -.0018037
T  132  6 .4316360E+08   1906000E+03 -.6852E+06 -.6763E+05   .9999985 -.0015231  .0007697
T  133  6 .4314745E+08   1906000E+03  .2796E+06  .1154E+08   .9999510  .0007569  .0098675
T  134  6 .4316323E+08   1906000E+03  .2160E+07 -.7345E+07   .9999790  .0019380 -.0061841
T  135  6 .4318328E+08   1906000E+03 -.8358E+06 -.3590E+06   .9999945 -.0032819 -.0003711
T  136  6 .4312646E+08   1906000E+03  .2888E+06  .3163E+06   .9999987  .0014995 -.0005406
T  137  6 .4315775E+08   1906000E+03 -.5221E+06  .1531E+07   .9999999 -.0001077  .0003952
T  138  6 .4316599E+08   1906000E+03 -.3201E+05  .2737E+07   .9999971  .0004525  .0023683
T  139  6 .4306036E+08   1906000E+03 -.1535E+06  .5164E+05   .9999998  .0000962 -.0005850
T  140  6 .4308734E+08   1906000E+03 -.1150E+07  .7042E+05   .9999999 -.0002611 -.0002346
T  141  6 .4318557E+08   1906000E+03 -.2048E+07 -.1289E+07   .9999984 -.0014503 -.0010864
T  142  6 .4309510E+08   1906000E+03 -.1182E+07 -.3918E+06   .9999985 -.0016563 -.0005026
T  143  6 .4318240E+08   1906000E+03  .1193E+07  .1151E+07   .9999992  .0012393  .0001583
T  144  6 .4308242E+08   1906000E+03 -.2931E+06 -.5835E+06   .9999972 -.0023037 -.0005535
T  145  6 .4316845E+08   1906000E+03  .4009E+07  .5414E+07   .9999726  .0042518  .0060668
T  146  6 .4312008E+08   1906000E+03  .6666E+06  .1039E+07   .9999996  .0002833  .0008934
T  147  6 .4309958E+08   1906000E+03  .3517E+06 -.8246E+06   .9999999  .0001769 -.0001328
T  148  6 .4314609E+08   1906000E+03 -.3479E+06 -.3759E+06   .9999998  .0002570 -.0006371
T  149  6 .4315124E+08   1906000E+03 -.3648E+06 -.1725E+07   .9999988 -.0009659 -.0011762
T  150  6 .4312256E+08   1906000E+03 -.3694E+06  .1094E+07   .9999991 -.0010546  .0008507
T  151  6 .4310580E+08   1906000E+03 -.1894E+06 -.7526E+06   .9999996  .0007946 -.0005041
T  152  6 .4309219E+08   1906000E+03 -.1760E+07 -.5536E+07   .9999934 -.0019548 -.0030701
T  153  6 .4318060E+08   1906000E+03 -.4710E+06 -.7076E+06   .9999994  .0000491 -.0010714
T  154  6 .4316592E+08   1906000E+03 -.2031E+06 -.1831E+07   .9999976 -.0001485 -.0021877
T  155  6 .4311872E+08   1906000E+03 -.1812E+07  .1234E+07   .9999976 -.0019560 -.0009410
T  156  6 .4311874E+08   1906000E+03  .1841E+07 -.1464E+07   .9999972  .0020168 -.0012644
T  157  6 .4307984E+08   1906000E+03  .2104E+07  .9205E+06   .9999973  .0019437  .0012552
T  158  6 .4310737E+08   1906000E+03 -.4625E+06  .9601E+06   .9999992 -.0011821 -.0003531
T  159  6 .4318720E+08   1906000E+03 -.5117E+05 -.1588E+06   .9999999 -.0004636  .0001028
T  160  6 .4315173E+08   1906000E+03 -.1174E+07 -.1238E+07   .9999988 -.0008111 -.0013048
T  161  6 .4313204E+08   1906000E+03 -.6331E+06  .8460E+06   .9999964 -.0026386 -.0005147
T  162  6 .4307212E+08   1906000E+03  .7207E+06 -.2862E+07   .9999977  .0006926 -.0020254
T  163  6 .4313427E+08   1906000E+03 -.2669E+06  .1085E+07   .9999979 -.0007912  .0018733
T  164  6 .4323833E+08   1906000E+03  .7783E+06 -.8042E+06   .9999999  .0000192 -.0000613
T  165  6 .4319588E+08   1906000E+03 -.1170E+07 -.9795E+06   .9999989 -.0013624 -.0005030
T  166  6 .4310487E+08   1906000E+03 -.2329E+07 -.1033E+07   .9999949 -.0030148 -.0010547
T  167  6 .4316711E+08   1906000E+03 -.1986E+06 -.9235E+06   .9999994 -.0004614 -.0010407
T  168  6 .4313810E+08   1906000E+03 -.1294E+07  .2601E+06   .9999993 -.0005996  .0010260
T  169  6 .4321763E+08   1906000E+03 -.2526E+06 -.8543E+05   .9999999 -.0001664  .0001095
T  170  6 .4316020E+08   1906000E+03 -.1059E+07  .3203E+06   .9999990 -.0013104 -.0005935
T  171  6 .4310717E+08   1906000E+03 -.1463E+07 -.7690E+06   .9999994 -.0009343 -.0005750
T  172  6 .4324612E+08   1906000E+03  .1319E+07 -.8534E+06   .9999992  .0009606 -.0008135
T  173  6 .4319478E+08   1906000E+03  .1598E+06 -.1606E+07   .9999989  .0005641 -.0013446
T  174  6 .4315861E+08   1906000E+03 -.5312E+06  .7373E+06   .9999999 -.0000432  .0004611
T  175  6 .4310571E+08   1906000E+03  .4464E+06  .9202E+06   .9999995  .0003327  .0009170
T  176  6 .4320597E+08   1906000E+03 -.2442E+07  .3045E+06   .9999976 -.0020987  .0006043
T  177  6 .4314478E+08   1906000E+03 -.3796E+05  .5519E+06   .9999999 -.0002078  .0001829
T  178  6 .4312079E+08   1906000E+03 -.1588E+07 -.1568E+06   .9999993 -.0011384  .0000979
T  179  6 .4314134E+08   1906000E+03  .1476E+06 -.5274E+06   .9999998 -.0004902 -.0002471
T  180  6 .4318427E+08   1906000E+03 -.1777E+07 -.1309E+07   .9999977 -.0017352 -.0012992
T  181  6 .4326314E+08   1906000E+03  .6763E+06 -.1819E+06   .9999924  .0037444 -.0011033
T  182  6 .4312841E+08   1906000E+03 -.4290E+07  .2223E+07   .9999837 -.0047133  .0032346
T  183  6 .4321358E+08   1906000E+03  .1334E+05 -.1543E+06   .9999971  .0016403 -.0017715
T  184  6 .4314827E+08   1906000E+03 -.6009E+06  .9842E+05   .9999999  .0003225  .0001795
T  185  6 .4325336E+08   1906000E+03  .1050E+07  .1982E+07   .9999990  .0007510  .0011798
T  186  6 .4312871E+08   1906000E+03  .9492E+06 -.9909E+06   .9999989  .0011303 -.0009610
T  187  6 .4317028E+08   1906000E+03  .2888E+06  .1149E+07   .9999999 -.0003670  .0003245
T  188  6 .4308158E+08   1906000E+03 -.1283E+07  .1798E+07   .9999982 -.0009419  .0016553
T  189  6 .4314322E+08   1906000E+03 -.1388E+07  .4127E+06   .9999996 -.0009035 -.0000606
T  190  6 .4312220E+08   1906000E+03  .1497E+07 -.2005E+06   .9999990  .0012146  .0007186
T  191  6 .4306559E+08   1906000E+03 -.6841E+06  .1296E+07   .9999973 -.0008950  .0021434
T  192  6 .4309696E+08   1906000E+03 -.1232E+06 -.5020E+06   .9999995  .0009266 -.0002635
T  193  6 .4318262E+08   1906000E+03  .3954E+06  .7590E+06   .9999997  .0006208  .0005407
T  194  6 .4313049E+08   1906000E+03 -.3228E+06  .9445E+05   .9999997 -.0004552  .0006382
T  195  6 .4316576E+08   1906000E+03 -.8483E+06 -.6064E+06   .9999995 -.0009654 -.0001138
T  196  6 .4320184E+08   1906000E+03  .1418E+07 -.1009E+07   .9999975  .0000419 -.0022283
T  197  6 .4319740E+08   1906000E+03  .8084E+05  .5312E+05   .9999999 -.0000997  .0000036
T  198  6 .4319900E+08   1906000E+03 -.3198E+06  .1769E+07   .9999996 -.0002006  .0009182
T  199  6 .4316655E+08   1906000E+03 -.1504E+06  .6299E+05   .9999999  .0000507  .0001166
T  200  6 .4311141E+08   1906000E+03 -.3902E+06 -.1149E+07   .9999999  .0003421  .0002494
T  201  6 .4314490E+08   1906000E+03  .1339E+07 -.1833E+06   .9999992  .0011197  .0005771
T  202  6 .4306964E+08   1906000E+03 -.1527E+07  .5298E+06   .9999999  .0003159  .0001393
T  203  6 .4307035E+08   1906000E+03 -.1931E+07 -.9465E+06   .9999985 -.0012772 -.0012062
T  204  6 .4316872E+08   1906000E+03  .2554E+07 -.9362E+06   .9999725  .0058649 -.0045315
T  205  6 .4312372E+08   1906000E+03  .1422E+07 -.1231E+06   .9999984  .0011890  .0013690
T  206  6 .4317717E+08   1906000E+03 -.8949E+06 -.2890E+06   .9999987 -.0014736 -.0006210
T  207  6 .4314544E+08   1906000E+03  .2516E+07 -.9714E+06   .9999976  .0011847 -.0018680
T  208  6 .4311377E+08   1906000E+03 -.5260E+06 -.1586E+06   .9999993 -.0010747  .0004060
T  209  6 .4316533E+08   1906000E+03  .8640E+07  .6822E+06   .9999730  .0073226  .0006057
T  210  6 .4318744E+08   1906000E+03 -.5806E+06  .1076E+07   .9999989 -.0013690  .0006427
T  211  6 .4318286E+08   1906000E+03  .7925E+06  .1063E+07   .9999976  .0021743 -.0001123
T  212  6 .4316143E+08   1906000E+03 -.1101E+07  .3804E+05   .9999993 -.0005584  .0010381
T  213  6 .4319708E+08   1906000E+03  .7384E+06 -.5319E+06   .9999999 -.0005019  .0000155
T  214  6 .4303193E+08   1906000E+03  .1017E+06  .1164E+07   .9999995 -.0003166  .0009338
T  215  6 .4317220E+08   1906000E+03 -.6876E+06  .5562E+06   .9999994 -.0008605  .0006749
T  216  6 .4320114E+08   1906000E+03  .2634E+07  .2215E+07   .9999966  .0018944  .0018196
T  217  6 .4312022E+08   1906000E+03  .1122E+07  .5618E+06   .9999990  .0012886  .0005590
T  218  6 .4324310E+08   1906000E+03  .1512E+06 -.6395E+06   .9999994  .0005370 -.0009568
T  219  6 .4312940E+08   1906000E+03 -.9648E+06  .1420E+07   .9999990 -.0011507  .0008110
T  220  6 .4313783E+08   1906000E+03  .4815E+06  .1157E+07   .9999999  .0002300  .0004799
T  221  6 .4315918E+08   1906000E+03 -.8057E+06 -.2507E+07   .9999971 -.0004524 -.0023846
T  222  6 .4312825E+08   1906000E+03  .1037E+07 -.1154E+07   .9999953  .0025498 -.0017123
T  223  6 .4320069E+08   1906000E+03 -.5753E+06  .1081E+07   .9999989 -.0003764  .0014150
T  224  6 .4320205E+08   1906000E+03  .1054E+07 -.6403E+06   .9999966  .0025269 -.0006920
T  225  6 .4316004E+08   1906000E+03  .1465E+07 -.2261E+07   .9999980  .0010060 -.0017509
T  226  6 .4313310E+08   1906000E+03 -.1212E+07  .8663E+06   .9999997 -.0007429 -.0000505
T  227  6 .4313154E+08   1906000E+03  .4530E+06 -.2026E+07   .9999989  .0007436 -.0013103
T  228  6 .4316796E+08   1906000E+03 -.2874E+07 -.5292E+06   .9999957 -.0027196 -.0010879
T  229  6 .4310616E+08   1906000E+03  .5050E+07  .5681E+07   .9998631  .0089836  .0138946
T  230  6 .4311461E+08   1906000E+03  .5752E+06  .4912E+06   .9999990  .0008019  .0011547
T  231  6 .4313447E+08   1906000E+03 -.2612E+07 -.8110E+06   .9999770 -.0062369  .0026772
T  232  6 .4319971E+08   1906000E+03 -.5962E+06  .2652E+06   .9999993 -.0010652 -.0005779
T  233  6 .4316309E+08   1906000E+03  .2107E+07 -.2388E+07   .9999969  .0018043 -.0017034
T  234  6 .4309279E+08   1906000E+03 -.3533E+05 -.7364E+06   .9999996 -.0005477 -.0007614
T  235  6 .4317566E+08   1906000E+03  .6022E+06 -.2070E+06   .9999997  .0007951  .0001125
T  236  6 .4321596E+08   1906000E+03  .1689E+07  .1742E+07   .9999971  .0015100  .0018898
T  237  6 .4312563E+08   1906000E+03 -.1150E+07 -.2677E+07   .9999989 -.0004402 -.0014019
T  238  6 .4317266E+08   1906000E+03  .2811E+06 -.1059E+07   .9999992  .0005013 -.0011239
T  239  6 .4320794E+08   1906000E+03 -.2579E+07 -.1405E+07   .9999985 -.0016162 -.0005410
T  240  6 .4307616E+08   1906000E+03 -.1927E+07  .6175E+06   .9999976 -.0021173  .0006049
T  241  6 .4320943E+08   1906000E+03 -.9174E+05 -.2224E+06   .9999999 -.0001385  .0000764
T  242  6 .4325363E+08   1906000E+03 -.5134E+07 -.1977E+08   .9998993 -.0037912 -.0136785
T  243  6 .4308541E+08   1906000E+03  .7019E+06 -.4761E+05   .9999974  .0020400 -.0010459
T  244  6 .4308249E+08   1906000E+03  .5641E+07 -.5072E+07   .9999887  .0034978 -.0032054
T  245  6 .4314747E+08   1906000E+03 -.2102E+06 -.1494E+07   .9999959 -.0004901 -.0028253
T  246  6 .4307635E+08   1906000E+03  .9923E+06  .5113E+05   .9999999  .0000105  .0000185
T  247  6 .4312750E+08   1906000E+03  .2526E+07  .3227E+06   .9999987  .0015913 -.0003423
T  248  6 .4308262E+08   1906000E+03 -.1384E+06 -.1304E+07   .9999954 -.0017522 -.0024700
T  249  6 .4314000E+08   1906000E+03 -.2224E+06 -.3882E+07   .9999968  .0009882 -.0023170
T  250  6 .4318417E+08   1906000E+03 -.1527E+07 -.1683E+06   .9999979 -.0019776  .0005112
T  251  6 .4318331E+08   1906000E+03  .1637E+07 -.1504E+06   .9999982  .0017760 -.0006645
T  252  6 .4324247E+08   1906000E+03 -.1748E+06  .8851E+06   .9999992  .0003091  .0012442
T  253  6 .4313303E+08   1906000E+03  .3629E+07 -.4959E+07   .9999952  .0022401 -.0021296
