============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Au absorber+Ni4Si3 windo( 265. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  3 ,2303517E+08   2656018E+03 -,7541E+07  ,1699E+07   ,9999954 -,0027696  ,0012169
T    2  3 ,2300901E+08   2656018E+03 -,4087E+07  ,6766E+06   ,9999971 -,0019146  ,0014940
T    3  3 ,2307135E+08   2656018E+03  ,2713E+07  ,9099E+07   ,9999877  ,0014330  ,0047465
T    4  3 ,2304188E+08   2656018E+03  ,4110E+07 -,4113E+06   ,9999985  ,0016341  ,0005260
T    5  3 ,2299504E+08   2656018E+03 -,4994E+07 -,1299E+08   ,9999754 -,0025251 -,0065501
T    6  3 ,2302160E+08   2656018E+03  ,4271E+07 -,6864E+06   ,9999981  ,0018012 -,0007487
T    7  3 ,2300322E+08   2656018E+03  ,1937E+07 -,2433E+07   ,9999981  ,0007900 -,0017778
T    8  3 ,2299472E+08   2656018E+03  ,8821E+07 -,1497E+07   ,9999953  ,0029665 -,0007921
T    9  3 ,2305102E+08   2656018E+03 -,2733E+07 -,7282E+07   ,9999938 -,0015624 -,0031512
T   10  3 ,2298264E+08   2656018E+03 -,3377E+07  ,2050E+07   ,9999980 -,0004913  ,0019271
T   11  3 ,2306289E+08   2656018E+03 -,6405E+07 -,3162E+07   ,9999987 -,0015778 -,0001120
T   12  3 ,2299043E+08   2656018E+03 -,4328E+07 -,1907E+07   ,9999961 -,0022372 -,0016581
T   13  3 ,2301401E+08   2656018E+03 -,4614E+07 -,8980E+06   ,9999969 -,0025029 -,0000273
T   14  3 ,2297270E+08   2656018E+03  ,3067E+07  ,6800E+07   ,9999956  ,0008660  ,0028205
T   15  3 ,2302263E+08   2656018E+03  ,9707E+07 -,5208E+07   ,9999849  ,0044352 -,0032534
T   16  3 ,2301148E+08   2656018E+03  ,1240E+07  ,2660E+07   ,9999999 -,0001742  ,0000231
T   17  3 ,2303114E+08   2656018E+03 -,3922E+07 -,3579E+07   ,9999934 -,0035355  ,0008306
T   18  3 ,2300167E+08   2656018E+03  ,1886E+08 -,1233E+08   ,9999540  ,0084853 -,0044643
T   19  3 ,2302837E+08   2656018E+03  ,5053E+06  ,3311E+07   ,9999986 -,0008744  ,0014373
T   20  3 ,2300820E+08   2656018E+03 -,3343E+07 -,9796E+07   ,9999903 -,0021711 -,0038271
T   21  3 ,2303864E+08   2656018E+03 -,6980E+07 -,7445E+07   ,9999924 -,0027546 -,0027573
T   22  3 ,2306017E+08   2656018E+03  ,4223E+07 -,6133E+05   ,9999975  ,0022171 -,0000924
T   23  3 ,2304082E+08   2656018E+03 -,1538E+07 -,3864E+07   ,9999356 -,0023887  ,0110982
T   24  3 ,2304862E+08   2656018E+03  ,1097E+07 -,1621E+07   ,9999998  ,0005970 -,0002048
T   25  3 ,2303935E+08   2656018E+03 -,7851E+07  ,2022E+08   ,9999628 -,0038858  ,0077046
T   26  3 ,2304383E+08   2656018E+03 -,4601E+07  ,7132E+07   ,9999945 -,0022839  ,0024184
T   27  3 ,2300121E+08   2656018E+03 -,8173E+07 -,1755E+07   ,9999939 -,0032923 -,0012042
T   28  3 ,2305189E+08   2656018E+03 -,1869E+07 -,2788E+07   ,9999977 -,0014924 -,0015598
T   29  3 ,2300208E+08   2656018E+03 -,5318E+07  ,8959E+07   ,9999915 -,0025620  ,0032421
