============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Au absorber+Ni4Si3 windo( 185. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  6 ,4095220E+08   1856018E+03 -,1393E+08  ,2789E+07   ,9999662 -,0081054  ,0013563
T    2  6 ,4088836E+08   1856018E+03  ,1374E+08 -,2128E+08   ,9998698  ,0081282 -,0139415
T    3  6 ,4093583E+08   1856018E+03 -,1884E+07 -,1901E+08   ,9999527 -,0013814 -,0096265
T    4  6 ,4093286E+08   1856018E+03 -,5302E+07  ,1752E+08   ,9999475 -,0031553  ,0097514
T    5  6 ,4073206E+08   1856018E+03 -,1485E+08  ,1947E+08   ,9999143 -,0075462  ,0106964
T    6  6 ,4101175E+08   1856018E+03  ,6539E+06 -,9449E+06   ,9999985  ,0014547 -,0009251
T    7  6 ,4100298E+08   1856018E+03  ,1762E+08 -,2455E+08   ,9998852  ,0090828 -,0121248
T    8  6 ,4085446E+08   1856018E+03  ,6902E+07 -,2841E+08   ,9998870  ,0024936 -,0148268
T    9  6 ,4098208E+08   1856018E+03 -,1010E+08 -,3261E+07   ,9999804 -,0055786 -,0028531
T   10  6 ,4085080E+08   1856018E+03 -,8785E+07 -,9993E+07   ,9999776 -,0051858 -,0042333
T   11  6 ,4090914E+08   1856018E+03  ,3028E+08 -,1439E+08   ,9998775  ,0146275 -,0055646
T   12  6 ,4093250E+08   1856018E+03 -,3506E+08  ,6518E+07   ,9998395 -,0172399  ,0048705
T   13  6 ,4092516E+08   1856018E+03 -,2251E+08  ,2823E+07   ,9999291 -,0118849  ,0007452
T   14  6 ,4088255E+08   1856018E+03  ,3974E+07  ,2898E+08   ,9999013  ,0031182  ,0137025
T   15  6 ,4079673E+08   1856018E+03 -,3637E+07 -,1880E+08   ,9999507 -,0006734 -,0099064
T   16  6 ,4105381E+08   1856018E+03 -,2914E+07  ,1487E+08   ,9999709 -,0008619  ,0075772
T   17  6 ,4103928E+08   1856018E+03  ,6824E+07  ,6817E+06   ,9999993  ,0011086  ,0003052
T   18  6 ,4071160E+08   1856018E+03 -,2396E+08 -,1012E+09   ,9984823 -,0125717 -,0536199
T   19  6 ,4089429E+08   1856018E+03 -,4783E+08 -,3760E+08   ,9994680 -,0256166 -,0201846
T   20  6 ,4092407E+08   1856018E+03  ,7522E+06 -,1958E+08   ,9999514  ,0002615 -,0098519
