============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Dead space+Tr. ROW 0+Tr.( 230. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   17  6 .4273467E+08   2306000E+03 -.6018E+06 -.7844E+06   .9999991 -.0012162  .0005039
T   18  6 .4278295E+08   2306000E+03  .7628E+07  .3210E+07   .9999670  .0078968  .0019034
T   19  6 .4275494E+08   2306000E+03 -.2944E+07  .1298E+07   .9999975 -.0020718  .0008350
T   20  6 .4269867E+08   2306000E+03  .1055E+07  .9011E+06   .9999975  .0021929  .0004988
T   21  6 .4272187E+08   2306000E+03  .2561E+06  .3795E+06   .9999995  .0006206  .0007863
T   22  6 .4280362E+08   2306000E+03  .1384E+07  .1432E+07   .9999994  .0008133 -.0007589
T   23  6 .4271553E+08   2306000E+03 -.1282E+07 -.4046E+07   .9999957 -.0003378 -.0029136
T   24  6 .4279345E+08   2306000E+03  .1733E+07  .4792E+07   .9999943  .0011033  .0031776
T   25  6 .4280279E+08   2306000E+03 -.1669E+07  .1328E+07   .9999961 -.0027427  .0004384
T   26  6 .4274978E+08   2306000E+03 -.2796E+07 -.1426E+07   .9999982 -.0002051 -.0018837
T   27  6 .4266327E+08   2306000E+03 -.3974E+07 -.1019E+07   .9999670 -.0078737 -.0020232
T   28  6 .4266951E+08   2306000E+03 -.1442E+04  .1284E+07   .9999985  .0006041  .0016336
T   29  6 .4273510E+08   2306000E+03 -.5602E+06 -.3682E+07   .9999945 -.0016233 -.0028931
T   30  6 .4270566E+08   2306000E+03 -.9707E+06  .3632E+07   .9999982 -.0006863  .0017812
T   31  6 .4283007E+08   2306000E+03  .2067E+07 -.1967E+07   .9999989  .0009587 -.0011481
T   32  6 .4282954E+08   2306000E+03  .3707E+07  .1421E+06   .9999966  .0022169 -.0014058
T   33  6 .4273901E+08   2306000E+03  .2049E+07 -.9006E+06   .9999977  .0019820 -.0007837
T   34  6 .4264797E+08   2306000E+03 -.3089E+06 -.2241E+06   .9999996 -.0007667  .0003610
T   35  6 .4279628E+08   2306000E+03  .7472E+06 -.4094E+06   .9999997  .0001861 -.0007526
T   36  6 .4270204E+08   2306000E+03  .6591E+06  .6234E+06   .9999999 -.0000371 -.0000364
T   37  6 .4270585E+08   2306000E+03  .2471E+06 -.1879E+06   .9999999  .0001334 -.0002786
T   38  6 .4270236E+08   2306000E+03  .1666E+07  .1450E+07   .9999939  .0000377  .0034882
T   39  6 .4266993E+08   2306000E+03 -.5867E+04 -.1249E+07   .9999999  .0000369 -.0004555
T   40  6 .4279327E+08   2306000E+03  .3344E+06  .1766E+07   .9999999 -.0003391 -.0001305
T   41  6 .4285170E+08   2306000E+03  .7797E+06 -.4119E+07   .9999934 -.0001108 -.0036253
T   42  6 .4266491E+08   2306000E+03  .1493E+07 -.3292E+05   .9999926  .0038176 -.0003969
T   43  6 .4280409E+08   2306000E+03 -.2879E+06  .4069E+06   .9999999 -.0001741 -.0001680
T   44  6 .4270196E+08   2306000E+03 -.2192E+07  .2324E+07   .9999996 -.0000345  .0009479
T   45  6 .4278777E+08   2306000E+03 -.1205E+07  .5312E+07   .9999824 -.0010367  .0058332
T   46  6 .4269201E+08   2306000E+03  .4824E+06  .2434E+07   .9999999  .0001416  .0003470
T   47  6 .4281074E+08   2306000E+03 -.3891E+06 -.2295E+07   .9999977 -.0004887 -.0020694
T   48  6 .4283417E+08   2306000E+03 -.1944E+07  .6130E+06   .9999988 -.0014880  .0003608
T   49  6 .4273350E+08   2306000E+03  .3843E+06 -.7100E+06   .9999978  .0007061 -.0019780
T   50  6 .4270649E+08   2306000E+03 -.5835E+07  .1764E+07   .9999955 -.0029259  .0005855
T   51  6 .4276866E+08   2306000E+03  .4009E+07  .4378E+06   .9999919  .0040317 -.0001617
T   52  6 .4279572E+08   2306000E+03  .2456E+06  .3566E+04   .9999998  .0002138  .0006355
T   53  6 .4273821E+08   2306000E+03  .2180E+07  .3471E+07   .9999944  .0022190  .0025027
T   54  6 .4280109E+08   2306000E+03 -.7284E+06  .9427E+06   .9999997  .0001653  .0007729
T   55  6 .4265911E+08   2306000E+03 -.1746E+07  .5944E+07   .9999936 -.0008353  .0034860
T   56  6 .4270276E+08   2306000E+03  .8355E+06  .8563E+06   .9999989  .0011250  .0009529
T   57  6 .4275171E+08   2306000E+03 -.1136E+07  .9096E+06   .9999995 -.0008504  .0004633
T   58  6 .4283923E+08   2306000E+03 -.5264E+06 -.1663E+06   .9999999  .0004074 -.0002077
T   59  6 .4279846E+08   2306000E+03  .3499E+06  .8720E+06   .9999966  .0008969  .0024655
T   60  6 .4278904E+08   2306000E+03  .2216E+06  .1247E+07   .9999998  .0006164  .0001989
T   61  6 .4281462E+08   2306000E+03  .2660E+06  .1357E+07   .9999955  .0002807  .0029857
T   62  6 .4272491E+08   2306000E+03 -.3228E+07 -.9652E+06   .9999948 -.0031200 -.0007896
T   63  6 .4281041E+08   2306000E+03  .7185E+06  .8484E+05   .9999987  .0001794  .0016216
T   64  6 .4268382E+08   2306000E+03 -.1310E+07  .2532E+07   .9999957 -.0024068  .0016788
T   65  6 .4277530E+08   2306000E+03  .8683E+06  .4682E+06   .9999997  .0005569  .0004601
T   66  6 .4281810E+08   2306000E+03 -.1735E+07  .3686E+07   .9999956 -.0006761  .0028849
T   67  6 .4273884E+08   2306000E+03  .9117E+06 -.1583E+07   .9999992  .0011447 -.0005281
T   68  6 .4278739E+08   2306000E+03  .2117E+07 -.4851E+06   .9999968  .0023996 -.0008474
T   69  6 .4273364E+08   2306000E+03  .1100E+07 -.3989E+07   .9999856  .0009914 -.0052707
T   70  6 .4274564E+08   2306000E+03  .1949E+07 -.2667E+07   .9999973  .0012282 -.0019725
T   71  6 .4276113E+08   2306000E+03 -.5134E+06  .2394E+06   .9999998  .0002742 -.0005775
T   72  6 .4278577E+08   2306000E+03  .8369E+06 -.5750E+06   .9999995  .0010058 -.0001739
T   73  6 .4272415E+08   2306000E+03  .1591E+07 -.8406E+06   .9999956  .0024493 -.0016753
T   74  6 .4269761E+08   2306000E+03  .2175E+07 -.2792E+07   .9999962  .0009799 -.0025719
T   75  6 .4274818E+08   2306000E+03 -.3434E+06  .1092E+07   .9999988 -.0000928  .0015164
T   76  6 .4275138E+08   2306000E+03  .3042E+07  .2041E+07   .9999981  .0017985  .0007120
T   77  6 .4281196E+08   2306000E+03  .4000E+07  .2220E+06   .9999985  .0016987  .0001810
T   78  6 .4275752E+08   2306000E+03 -.1063E+07 -.2796E+07   .9999991  .0006350 -.0011813
T   79  6 .4279564E+08   2306000E+03  .2971E+07 -.5883E+06   .9999965  .0025235 -.0007662
T   80  6 .4270911E+08   2306000E+03  .2376E+07  .3963E+07   .9999956  .0013609  .0026437
T   81  6 .4272422E+08   2306000E+03 -.2124E+07  .2323E+07   .9999993 -.0006135  .0010046
T   82  6 .4268779E+08   2306000E+03  .6571E+06 -.2929E+06   .9999992  .0012694  .0000146
T   83  6 .4276561E+08   2306000E+03 -.3497E+07  .8323E+06   .9999981  .0007207  .0017920
T   84  6 .4270662E+08   2306000E+03  .1825E+07 -.3078E+06   .9999980  .0017755 -.0008953
T   85  6 .4275804E+08   2306000E+03  .3528E+06 -.1024E+07   .9999992  .0001209 -.0012346
T   86  6 .4267199E+08   2306000E+03  .1089E+07  .1047E+06   .9999998  .0006620 -.0000179
T   87  6 .4274118E+08   2306000E+03 -.3954E+06 -.1678E+06   .9999994 -.0005786 -.0009781
T   88  6 .4272743E+08   2306000E+03 -.5130E+06 -.1129E+07   .9999998  .0002021 -.0005354
T   89  6 .4278419E+08   2306000E+03  .3005E+06  .2503E+07   .9999993  .0003440  .0011480
T   90  6 .4272773E+08   2306000E+03  .2119E+07  .7643E+06   .9999974  .0016982  .0015083
T   91  6 .4281822E+08   2306000E+03  .1739E+07  .6974E+06   .9999995  .0009450 -.0000879
T   92  6 .4273283E+08   2306000E+03 -.4967E+06  .2184E+07   .9999990 -.0003978  .0013877
T   93  6 .4276392E+08   2306000E+03  .1293E+06  .1285E+07   .9999991 -.0008283  .0010603
T   94  6 .4275736E+08   2306000E+03  .1844E+07 -.1797E+06   .9999987  .0016094  .0003134
T   95  6 .4278052E+08   2306000E+03  .2601E+07  .4143E+06   .9999991  .0012810  .0003125
T   96  6 .4270447E+08   2306000E+03  .3051E+07 -.4381E+07   .9999904  .0006203 -.0043337
T   97  6 .4271372E+08   2306000E+03 -.6382E+06 -.6852E+06   .9999971 -.0017905 -.0016122
T   98  6 .4271953E+08   2306000E+03  .1716E+07  .1646E+07   .9999998  .0004267  .0003797
T   99  6 .4282214E+08   2306000E+03 -.7387E+06  .7893E+06   .9999987 -.0009088  .0013037
T  100  6 .4269872E+08   2306000E+03  .6159E+06  .1519E+07   .9999946  .0026925  .0018616
T  101  6 .4277989E+08   2306000E+03  .1297E+07 -.3803E+07   .9999970  .0007031 -.0023374
T  102  6 .4278369E+08   2306000E+03 -.1158E+07  .2097E+07   .9999989 -.0004395  .0014041
T  103  6 .4270136E+08   2306000E+03  .3537E+07 -.4704E+07   .9999964  .0024562 -.0011064
T  104  6 .4276188E+08   2306000E+03  .2489E+06  .3145E+07   .9999926  .0009724  .0037105
T  105  6 .4281165E+08   2306000E+03 -.9527E+06  .4185E+06   .9999997 -.0001705  .0007430
T  106  6 .4274498E+08   2306000E+03 -.1408E+07  .1623E+07   .9999986 -.0014903  .0007535
T  107  6 .4274923E+08   2306000E+03 -.2027E+07 -.1175E+05   .9999990 -.0013875  .0003010
T  108  6 .4280741E+08   2306000E+03 -.5538E+07  .1616E+07   .9999943 -.0032307  .0009288
T  109  6 .4281634E+08   2306000E+03  .2100E+07  .2364E+07   .9999991 -.0003452  .0012990
T  110  6 .4269895E+08   2306000E+03 -.8109E+06 -.1768E+07   .9999999 -.0003806  .0002739
T  111  6 .4275854E+08   2306000E+03 -.5469E+07  .4265E+07   .9999896 -.0033042  .0031301
T  112  6 .4273892E+08   2306000E+03  .1111E+07 -.1991E+07   .9999977  .0018164 -.0010987
T  113  6 .4277904E+08   2306000E+03 -.2117E+07  .2838E+07   .9999969 -.0021930  .0012030
T  114  6 .4274957E+08   2306000E+03 -.2677E+07 -.2490E+07   .9999849 -.0043980 -.0032896
T  115  6 .4271518E+08   2306000E+03 -.3208E+06 -.7379E+06   .9999994 -.0001807 -.0010422
T  116  6 .4278790E+08   2306000E+03  .1657E+07 -.2664E+07   .9999994  .0006924 -.0007978
T  117  6 .4274479E+08   2306000E+03 -.9035E+07  .1433E+08   .9998764 -.0081370  .0134534
T  118  6 .4282071E+08   2306000E+03 -.9882E+06  .2165E+07   .9999999 -.0001089  .0005023
T  119  6 .4270453E+08   2306000E+03 -.4472E+06 -.1516E+07   .9999992 -.0008357 -.0009289
T  120  6 .4278853E+08   2306000E+03  .1782E+07  .7889E+06   .9999913  .0040538  .0009755
T  121  6 .4274043E+08   2306000E+03  .3189E+07 -.4581E+06   .9999969  .0015224 -.0019510
T  122  6 .4273021E+08   2306000E+03  .2007E+07 -.7815E+06   .9999983  .0015865 -.0009457
T  123  6 .4264702E+08   2306000E+03 -.8464E+05 -.7706E+06   .9999999 -.0000671 -.0004367
T  124  6 .4263215E+08   2306000E+03  .1170E+07  .4366E+06   .9999996  .0006132  .0006578
T  125  6 .4282613E+08   2306000E+03 -.5723E+06  .7436E+06   .9999996 -.0005220  .0007433
T  126  6 .4273752E+08   2306000E+03  .3662E+06  .6239E+07   .9999866 -.0009819  .0050768
T  127  6 .4277783E+08   2306000E+03  .1703E+07 -.1097E+07   .9999991  .0012073 -.0005119
T  128  6 .4277957E+08   2306000E+03  .1093E+07 -.1264E+06   .9999997  .0003250 -.0007450
T  129  6 .4278453E+08   2306000E+03  .2812E+07 -.1452E+07   .9999939  .0034515 -.0005627
T  130  6 .4282118E+08   2306000E+03 -.9333E+06 -.1155E+07   .9999998  .0006798  .0000521
T  131  6 .4274721E+08   2306000E+03 -.4670E+07 -.3284E+07   .9999247 -.0106151 -.0061568
T  132  6 .4281126E+08   2306000E+03 -.9688E+06  .2280E+07   .9999982 -.0014128  .0012732
T  133  6 .4276997E+08   2306000E+03  .2315E+07 -.6741E+07   .9999935  .0012648 -.0033700
T  134  6 .4279510E+08   2306000E+03 -.2196E+07  .2473E+07   .9999971 -.0007812  .0022852
T  135  6 .4274827E+08   2306000E+03 -.3446E+06  .2837E+06   .9999999 -.0001719  .0002239
T  136  6 .4271549E+08   2306000E+03  .1854E+07  .3583E+06   .9999980  .0019565  .0003156
T  137  6 .4274777E+08   2306000E+03 -.1359E+07  .1005E+07   .9999970 -.0023868  .0005644
T  138  6 .4274190E+08   2306000E+03 -.4221E+06  .1112E+07   .9999998 -.0005103 -.0003686
T  139  6 .4269101E+08   2306000E+03 -.1407E+07 -.4856E+06   .9999989 -.0014969 -.0000791
T  140  6 .4274939E+08   2306000E+03 -.4014E+06 -.1070E+07   .9999998 -.0003726 -.0005262
T  141  6 .4280421E+08   2306000E+03  .3261E+06 -.4356E+06   .9999998  .0005544 -.0000704
T  142  6 .4275240E+08   2306000E+03 -.1466E+07  .1132E+07   .9999976 -.0015981  .0014762
T  143  6 .4271473E+08   2306000E+03 -.4341E+07 -.9945E+06   .9999940 -.0034460 -.0003257
T  144  6 .4271500E+08   2306000E+03  .5721E+07  .6516E+07   .9999872  .0038149  .0033148
T  145  6 .4269536E+08   2306000E+03 -.9068E+06  .6215E+06   .9999998  .0004895  .0004032
T  146  6 .4268814E+08   2306000E+03 -.4572E+06  .1322E+06   .9999999  .0002295  .0001527
T  147  6 .4272238E+08   2306000E+03 -.2322E+06 -.2296E+06   .9999989 -.0012285  .0008068
T  148  6 .4269039E+08   2306000E+03 -.1614E+07  .5932E+06   .9999981 -.0019147  .0003903
T  149  6 .4275400E+08   2306000E+03  .1259E+07 -.1920E+06   .9999709  .0072202  .0024731
T  150  6 .4274802E+08   2306000E+03 -.7509E+06  .3231E+05   .9999999  .0000374  .0002501
T  151  6 .4272564E+08   2306000E+03  .1993E+07  .1741E+06   .9999995  .0000064  .0010311
T  152  6 .4267541E+08   2306000E+03 -.9318E+06  .6128E+06   .9999996 -.0006493 -.0006007
T  153  6 .4269093E+08   2306000E+03  .1487E+07  .1199E+08   .9999836  .0008929  .0056567
T  154  6 .4274983E+08   2306000E+03  .3005E+07  .2693E+07   .9999929  .0033816  .0016375
T  155  6 .4275924E+08   2306000E+03 -.8801E+06  .1275E+07   .9999997  .0000076  .0008206
T  156  6 .4277541E+08   2306000E+03 -.3134E+07  .3834E+06   .9999981 -.0013597  .0013680
T  157  6 .4271925E+08   2306000E+03  .1803E+07 -.2715E+07   .9999931  .0026408 -.0026209
T  158  6 .4272055E+08   2306000E+03 -.2111E+07  .1770E+07   .9999994 -.0009033  .0006029
T  159  6 .4275169E+08   2306000E+03 -.1837E+07 -.6624E+06   .9999992 -.0011385 -.0005471
T  160  6 .4278652E+08   2306000E+03  .1117E+07  .1051E+07   .9999994  .0004875  .0009450
T  161  6 .4281188E+08   2306000E+03 -.1738E+07  .2320E+07   .9999981 -.0009448  .0016926
T  162  6 .4272752E+08   2306000E+03  .4593E+06  .7277E+06   .9999999  .0003544 -.0003657
T  163  6 .4279641E+08   2306000E+03 -.3117E+07  .3970E+06   .9999961 -.0027539 -.0004619
T  164  6 .4276250E+08   2306000E+03  .3869E+07  .2404E+07   .9999905  .0037113  .0022703
T  165  6 .4268584E+08   2306000E+03  .8909E+05  .3816E+06   .9999998 -.0001577  .0006390
T  166  6 .4278814E+08   2306000E+03 -.1436E+07 -.4249E+06   .9999996 -.0008643  .0001444
T  167  6 .4274678E+08   2306000E+03 -.9398E+06  .1569E+07   .9999997 -.0007757  .0002864
T  168  6 .4276237E+08   2306000E+03 -.9238E+06  .1781E+07   .9999979 -.0016515  .0011727
T  169  6 .4276368E+08   2306000E+03 -.5660E+06 -.8344E+06   .9999997 -.0005479 -.0004775
T  170  6 .4279643E+08   2306000E+03  .1864E+06 -.1856E+07   .9999979 -.0002523 -.0020209
T  171  6 .4282824E+08   2306000E+03 -.2037E+07  .3772E+06   .9999982 -.0018930  .0000877
T  172  6 .4270309E+08   2306000E+03  .1436E+07  .7769E+06   .9999995  .0009916 -.0000602
T  173  6 .4277210E+08   2306000E+03 -.2599E+07 -.1691E+07   .9999974 -.0022058 -.0004856
T  174  6 .4281554E+08   2306000E+03  .1667E+06 -.2026E+07   .9999989  .0000762 -.0014501
T  175  6 .4278551E+08   2306000E+03 -.8942E+06 -.2360E+07   .9999978 -.0021019 -.0000672
T  176  6 .4274576E+08   2306000E+03 -.7374E+06  .1105E+06   .9999987 -.0015824  .0000870
T  177  6 .4275969E+08   2306000E+03 -.3351E+06 -.1169E+06   .9999999 -.0002121 -.0001221
T  178  6 .4270323E+08   2306000E+03 -.1723E+07  .9086E+06   .9999987 -.0013618  .0008671
T  179  6 .4273423E+08   2306000E+03 -.1407E+07 -.1234E+06   .9999987 -.0015426 -.0005253
T  180  6 .4266616E+08   2306000E+03  .1276E+07  .1051E+07   .9999991  .0012699  .0004590
T  181  6 .4281171E+08   2306000E+03 -.3040E+06 -.6182E+06   .9999999  .0001634 -.0003764
T  182  6 .4280305E+08   2306000E+03 -.5945E+06 -.3333E+06   .9999994 -.0008134  .0007311
T  183  6 .4275643E+08   2306000E+03 -.9022E+06  .2809E+06   .9999999  .0001430 -.0002906
T  184  6 .4281646E+08   2306000E+03 -.3431E+05  .5158E+06   .9999991  .0011469  .0007253
T  185  6 .4271501E+08   2306000E+03  .2323E+06 -.9897E+06   .9999991 -.0001277 -.0013131
T  186  6 .4275281E+08   2306000E+03 -.1150E+07  .1533E+07   .9999996 -.0006465  .0006086
T  187  6 .4272958E+08   2306000E+03  .1644E+07 -.2815E+07   .9999965  .0010544 -.0024164
T  188  6 .4269654E+08   2306000E+03 -.9638E+06 -.1064E+07   .9999999 -.0001957  .0002339
T  189  6 .4274657E+08   2306000E+03  .5402E+07  .1555E+07   .9999914  .0039299  .0013329
T  190  6 .4285300E+08   2306000E+03  .1423E+07  .1357E+07   .9999994  .0007406  .0008665
T  191  6 .4279089E+08   2306000E+03  .2265E+07  .3868E+06   .9999983  .0015644  .0009543
T  192  6 .4278306E+08   2306000E+03 -.5805E+06  .2547E+06   .9999999 -.0001201  .0000841
T  193  6 .4274228E+08   2306000E+03  .7766E+06  .1304E+07   .9999980 -.0003352  .0019861
T  194  6 .4277434E+08   2306000E+03  .2058E+07 -.3847E+07   .9999984  .0013067 -.0012135
T  195  6 .4276062E+08   2306000E+03 -.2131E+07 -.1327E+07   .9999986 -.0014369 -.0008768
T  196  6 .4274465E+08   2306000E+03  .1065E+07  .6857E+06   .9999994  .0000688  .0010808
T  197  6 .4272979E+08   2306000E+03 -.1502E+06  .8226E+06   .9999996  .0005358 -.0006777
T  198  6 .4276349E+08   2306000E+03 -.5632E+06  .2291E+07   .9999979 -.0007754  .0019165
T  199  6 .4271455E+08   2306000E+03  .1350E+07  .2402E+07   .9999973  .0009761  .0021214
T  200  6 .4274497E+08   2306000E+03  .2403E+07 -.8718E+06   .9999967  .0025440 -.0001714
T  201  6 .4267393E+08   2306000E+03 -.2073E+06 -.2527E+07   .9999962  .0002954 -.0027261
T  202  6 .4264652E+08   2306000E+03 -.3419E+07 -.7137E+07   .9999748 -.0039545 -.0058953
T  203  6 .4275879E+08   2306000E+03 -.9639E+06  .2614E+06   .9999959 -.0022412  .0017761
T  204  6 .4267100E+08   2306000E+03 -.1531E+07 -.1724E+07   .9999946 -.0011143 -.0030949
T  205  6 .4286135E+08   2306000E+03  .4734E+07 -.3504E+07   .9999949  .0019097 -.0025679
T  206  6 .4275092E+08   2306000E+03 -.1083E+07  .1519E+07   .9999968  .0003889 -.0024834
T  207  6 .4276673E+08   2306000E+03  .7980E+06  .1285E+07   .9999988  .0015727 -.0000321
T  208  6 .4275880E+08   2306000E+03  .7788E+06 -.3850E+07   .9999971  .0008456 -.0022767
T  209  6 .4277736E+08   2306000E+03  .2272E+07 -.2504E+07   .9999982  .0016187 -.0009880
T  210  6 .4276582E+08   2306000E+03  .4384E+06  .2586E+07   .9999998  .0000931  .0006538
T  211  6 .4283099E+08   2306000E+03 -.1283E+07 -.1708E+07   .9999983 -.0017847 -.0005260
T  212  6 .4275445E+08   2306000E+03  .4502E+07  .1028E+07   .9999905  .0041705  .0012728
T  213  6 .4277857E+08   2306000E+03 -.7055E+06  .2484E+07   .9999987 -.0004663  .0015627
T  214  6 .4270466E+08   2306000E+03  .1446E+07  .1763E+07   .9999989 -.0001361  .0014867
T  215  6 .4277815E+08   2306000E+03 -.6899E+06  .2382E+07   .9999975  .0000242  .0022461
T  216  6 .4275988E+08   2306000E+03 -.8742E+07  .1174E+08   .9999583 -.0052977  .0074410
T  217  6 .4275013E+08   2306000E+03 -.3541E+07  .6299E+06   .9999964 -.0026663  .0003524
T  218  6 .4279954E+08   2306000E+03 -.3774E+06  .4776E+06   .9999995  .0003061  .0009091
T  219  6 .4277637E+08   2306000E+03  .2612E+07 -.1203E+07   .9999998  .0002666 -.0005651
T  220  6 .4275059E+08   2306000E+03 -.4727E+06  .3250E+07   .9999985 -.0000356  .0017465
T  221  6 .4275396E+08   2306000E+03 -.1234E+07 -.8383E+05   .9999999 -.0003600  .0000204
T  222  6 .4273414E+08   2306000E+03  .3039E+06  .1535E+07   .9999991  .0001527  .0013690
T  223  6 .4276283E+08   2306000E+03 -.2976E+07  .2521E+07   .9999961 -.0024215  .0014172
T  224  6 .4283497E+08   2306000E+03 -.1305E+07  .1368E+07   .9999991 -.0011195  .0007951
T  225  6 .4271318E+08   2306000E+03 -.2065E+07  .7878E+06   .9999972 -.0019495  .0013444
T  226  6 .4277637E+08   2306000E+03  .3845E+06 -.5064E+06   .9999997  .0002708 -.0007654
T  227  6 .4273973E+08   2306000E+03 -.3814E+07  .9826E+06   .9999954 -.0030286  .0001841
T  228  6 .4281686E+08   2306000E+03 -.9377E+07  .1005E+08   .9999418 -.0087828  .0062603
T  229  6 .4276554E+08   2306000E+03 -.1211E+07 -.1554E+07   .9999995 -.0000919 -.0010316
T  230  6 .4266878E+08   2306000E+03 -.4679E+07  .3684E+07   .9999850 -.0047641  .0026950
T  231  6 .4266951E+08   2306000E+03 -.6418E+05  .5629E+06   .9999988  .0008973  .0012664
T  232  6 .4276832E+08   2306000E+03 -.3658E+06  .2153E+07   .9999991 -.0011073  .0007625
T  233  6 .4272075E+08   2306000E+03  .2221E+07  .3011E+07   .9999985  .0012285  .0012005
T  234  6 .4275136E+08   2306000E+03 -.1296E+07  .1216E+07   .9999992 -.0003619  .0012407
T  235  6 .4265070E+08   2306000E+03  .5188E+06 -.1866E+07   .9999991  .0005583 -.0012600
T  236  6 .4276494E+08   2306000E+03 -.2384E+06 -.1700E+07   .9999991  .0001559 -.0013629
T  237  6 .4272786E+08   2306000E+03 -.1799E+07  .7138E+06   .9999992 -.0000517 -.0012989
T  238  6 .4273709E+08   2306000E+03  .2915E+07 -.8186E+06   .9999941  .0034160  .0001765
T  239  6 .4267722E+08   2306000E+03 -.1629E+07 -.4631E+07   .9999975 -.0014257 -.0017293
T  240  6 .4279991E+08   2306000E+03  .2531E+07  .1355E+07   .9999984  .0016892  .0005145
T  241  6 .4269137E+08   2306000E+03 -.4339E+06  .1946E+07   .9999971 -.0020306  .0012717
T  242  6 .4280426E+08   2306000E+03 -.1199E+07  .6251E+06   .9999986 -.0012959  .0010347
T  243  6 .4278002E+08   2306000E+03  .2201E+06  .2921E+07   .9999996  .0003159  .0008709
T  244  6 .4273373E+08   2306000E+03  .1249E+06 -.7699E+06   .9999986 -.0009808 -.0013454
T  245  6 .4268138E+08   2306000E+03  .2984E+06  .6868E+06   .9999995  .0008050  .0006646
T  246  6 .4277028E+08   2306000E+03  .3886E+07  .2035E+07   .9999971  .0013453  .0019739
T  247  6 .4272037E+08   2306000E+03 -.3951E+06 -.1300E+07   .9999999 -.0003752 -.0001775
T  248  6 .4281381E+08   2306000E+03  .1475E+07 -.2021E+07   .9999990  .0011912 -.0006979
T  249  6 .4272332E+08   2306000E+03 -.2997E+07 -.1187E+07   .9999981 -.0019239  .0004108
T  250  6 .4275137E+08   2306000E+03  .2112E+07  .3169E+06   .9999975  .0021838 -.0004385
T  251  6 .4273084E+08   2306000E+03 -.1483E+07 -.9430E+06   .9999994 -.0001085 -.0010546
T  252  6 .4284100E+08   2306000E+03 -.8359E+06 -.1041E+07   .9999986 -.0008450 -.0014646
T  253  6 .4280192E+08   2306000E+03 -.1968E+07 -.3046E+07   .9999969 -.0004064 -.0024680
T  254  6 .4273623E+08   2306000E+03  .6363E+04 -.5084E+06   .9999999  .0002045 -.0000772
