============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Au absorber+Ni4Si3 windo( 225. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  6 ,4048385E+08   2256018E+03 -,1743E+08  ,3383E+07   ,9999599 -,0088741  ,0012311
T    2  6 ,4043522E+08   2256018E+03  ,8098E+07 -,2886E+08   ,9999056  ,0042783 -,0130598
T    3  6 ,4049387E+08   2256018E+03 -,4240E+08  ,4821E+08   ,9995627 -,0194411  ,0222826
T    4  6 ,4045475E+08   2256018E+03 -,8723E+08 -,8654E+06   ,9992383 -,0390226 -,0001446
T    5  6 ,4042294E+08   2256018E+03  ,6621E+07 -,2535E+07   ,9999944  ,0031643 -,0011087
T    6  6 ,4050250E+08   2256018E+03 -,4677E+08  ,1240E+08   ,9997759 -,0205452  ,0051036
T    7  6 ,4049273E+08   2256018E+03  ,1338E+08 -,8727E+07   ,9999410  ,0061604 -,0089510
T    8  6 ,4057916E+08   2256018E+03  ,3225E+07 -,4407E+08   ,9997871  ,0007799 -,0206184
T    9  6 ,4037716E+08   2256018E+03  ,3622E+08  ,3205E+08   ,9998117  ,0138216  ,0136177
T   10  6 ,4061053E+08   2256018E+03 -,1871E+08  ,1402E+07   ,9999638 -,0083502  ,0016294
T   11  6 ,4069027E+08   2256018E+03 -,1237E+08  ,1957E+08   ,9999509 -,0065183  ,0074650
T   12  6 ,4071657E+08   2256018E+03 -,9899E+07 -,2032E+08   ,9999455 -,0057023 -,0087482
T   13  6 ,4046399E+08   2256018E+03 -,9036E+07 -,1773E+08   ,9999611 -,0038916 -,0079195
T   14  6 ,4054141E+08   2256018E+03  ,5116E+07 -,2092E+08   ,9999469  ,0010442 -,0102569
T   15  6 ,4032341E+08   2256018E+03  ,1078E+08  ,2905E+08   ,9999130  ,0040728  ,0125497
T   16  6 ,4045366E+08   2256018E+03  ,3290E+07 -,7975E+07   ,9999838  ,0024630 -,0051253
T   17  6 ,4056048E+08   2256018E+03  ,1753E+08  ,1656E+08   ,9999546  ,0074732  ,0059152
T   18  6 ,4053351E+08   2256018E+03  ,1477E+08 -,2396E+08   ,9999282  ,0058263 -,0104671
T   19  6 ,4052469E+08   2256018E+03  ,1804E+08 -,1180E+08   ,9999672  ,0070546 -,0039849
T   20  6 ,4040260E+08   2256018E+03 -,1870E+08  ,5595E+08   ,9996887 -,0085313  ,0234447
T   21  6 ,4052520E+08   2256018E+03 -,1016E+08  ,1654E+08   ,9999599 -,0051720  ,0073072
T   22  6 ,4052571E+08   2256018E+03  ,1768E+08 -,7946E+07   ,9999567  ,0089004 -,0027092
T   23  6 ,4073223E+08   2256018E+03 -,3266E+08  ,2535E+08   ,9998456 -,0141865  ,0103647
T   24  6 ,4053574E+08   2256018E+03  ,1065E+08  ,2112E+08   ,9999351  ,0039402  ,0106887
T   25  6 ,4034101E+08   2256018E+03 -,7804E+07 -,1198E+08   ,9999838 -,0038343 -,0042029
T   26  6 ,4048506E+08   2256018E+03 -,8691E+06  ,1237E+07   ,9999999 -,0003816  ,0000431
T   27  6 ,4052429E+08   2256018E+03  ,1598E+08 -,3423E+07   ,9999678  ,0078943 -,0014472
T   28  6 ,4043087E+08   2256018E+03  ,1327E+08  ,1037E+07   ,9999830  ,0057429  ,0010099
T   29  6 ,4046517E+08   2256018E+03  ,1215E+08  ,9251E+07   ,9999790  ,0052170  ,0038506
T   30  6 ,4060473E+08   2256018E+03  ,5283E+07 -,1909E+08   ,9999649  ,0022989 -,0080602
T   31  6 ,4054300E+08   2256018E+03 -,1043E+08 -,2597E+07   ,9999840 -,0056545 -,0003341
T   32  6 ,4050292E+08   2256018E+03 -,6919E+07  ,9463E+07   ,9999868 -,0032062  ,0040270
T   33  6 ,4068203E+08   2256018E+03 -,2604E+08 -,1023E+08   ,9998908 -,0136718 -,0056145
T   34  6 ,4049673E+08   2256018E+03  ,2648E+07  ,1702E+08   ,9999720  ,0006819  ,0074486
T   35  6 ,4033945E+08   2256018E+03  ,9014E+07  ,1323E+07   ,9999899  ,0044237  ,0007296
T   36  6 ,4051216E+08   2256018E+03  ,2034E+08  ,3954E+08   ,9998054  ,0083837  ,0178597
T   37  6 ,4053299E+08   2256018E+03  ,1944E+08 -,4059E+08   ,9997971  ,0088686 -,0180859
T   38  6 ,4055505E+08   2256018E+03 -,7607E+07 -,5147E+07   ,9999844 -,0048969 -,0026972
T   39  6 ,4042796E+08   2256018E+03  ,3228E+07  ,7090E+06   ,9999980  ,0011756  ,0015969
T   40  6 ,4054454E+08   2256018E+03  ,4117E+08  ,5855E+08   ,9994764  ,0177037  ,0270836
T   41  6 ,4048021E+08   2256018E+03  ,1244E+08 -,1201E+08   ,9999749  ,0041037 -,0057690
T   42  6 ,4059484E+08   2256018E+03  ,3603E+07 -,9774E+07   ,9999967  ,0009221 -,0024014
T   43  6 ,4068588E+08   2256018E+03 -,1722E+08  ,6822E+08   ,9995002 -,0078241  ,0306304
T   44  6 ,4046242E+08   2256018E+03 -,5836E+07 -,2453E+08   ,9999321 -,0026566 -,0113497
T   45  6 ,4050266E+08   2256018E+03 -,1415E+08  ,2445E+08   ,9999227 -,0061594  ,0107977
T   46  6 ,4047296E+08   2256018E+03  ,3883E+08  ,1096E+08   ,9998570  ,0165294  ,0035787
T   47  6 ,4054737E+08   2256018E+03 -,1864E+08  ,1287E+07   ,9999764 -,0068741  ,0001772
T   48  6 ,4046427E+08   2256018E+03 -,1783E+08  ,2742E+08   ,9999041 -,0080545  ,0112613
T   49  6 ,4041039E+08   2256018E+03  ,3101E+08  ,4795E+08   ,9996823  ,0146867  ,0204834
T   50  6 ,4041700E+08   2256018E+03 -,3074E+07  ,1279E+08   ,9999866 -,0018840  ,0048136
T   51  6 ,4042832E+08   2256018E+03 -,2069E+08 -,3254E+07   ,9999595 -,0089036 -,0012787
T   52  6 ,4044450E+08   2256018E+03 -,6614E+07 -,4113E+07   ,9999961 -,0026047 -,0009835
T   53  6 ,4034489E+08   2256018E+03  ,3569E+08  ,2593E+08   ,9998435  ,0143984  ,0102782
T   54  6 ,4036201E+08   2256018E+03 -,1791E+08 -,1489E+08   ,9999546 -,0079335 -,0052803
T   55  6 ,4049088E+08   2256018E+03 -,7032E+07 -,1659E+08   ,9999664 -,0027899 -,0077040
T   56  6 ,4061318E+08   2256018E+03  ,5499E+07  ,1737E+08   ,9999696  ,0031529  ,0071337
T   57  6 ,4034573E+08   2256018E+03  ,9518E+06 -,3118E+08   ,9999019  ,0006394 -,0139898
T   58  6 ,4045083E+08   2256018E+03 -,2052E+07 -,1943E+08   ,9999640 -,0007481 -,0084504
T   59  6 ,4048871E+08   2256018E+03 -,9859E+05 -,3699E+06   ,9999974 -,0016939 -,0015338
T   60  6 ,4048333E+08   2256018E+03  ,7289E+08  ,7321E+08   ,9990233  ,0323721  ,0300749
T   61  6 ,4052117E+08   2256018E+03 -,2083E+08  ,4554E+08   ,9997447 -,0099058  ,0203068
