============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 190. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  3 ,2348128E+08   1906000E+03  ,3818E+06  ,2277E+06   ,9999999  ,0000591  ,0004415
T    2  3 ,2351104E+08   1906000E+03  ,1055E+07  ,5066E+06   ,9999956  ,0029568 -,0002827
T    3  3 ,2347201E+08   1906000E+03  ,8809E+06  ,1242E+07   ,9999994  ,0000915  ,0010966
T    4  3 ,2351588E+08   1906000E+03  ,2146E+07  ,2278E+06   ,9999922  ,0035995  ,0016340
T    5  3 ,2348546E+08   1906000E+03  ,1025E+07  ,2036E+07   ,9999985  ,0015391  ,0007366
T    6  3 ,2353789E+08   1906000E+03  ,5309E+06 -,4295E+06   ,9999996 -,0004810  ,0007072
T    7  3 ,2351496E+08   1906000E+03 -,2746E+06  ,1199E+07   ,9999998 -,0003763  ,0005751
T    8  3 ,2352087E+08   1906000E+03  ,1229E+07  ,4441E+06   ,9999999  ,0002983  ,0000114
T    9  3 ,2349213E+08   1906000E+03  ,9999E+06 -,4178E+06   ,9999994  ,0011103 -,0002511
T   10  3 ,2348662E+08   1906000E+03  ,6309E+06 -,2162E+06   ,9999994  ,0010790  ,0001965
T   11  3 ,2351549E+08   1906000E+03 -,5001E+06  ,3744E+06   ,9999997 -,0005422  ,0005888
T   12  3 ,2353184E+08   1906000E+03  ,9475E+06 -,2758E+06   ,9999980  ,0016114 -,0011978
T   13  3 ,2351626E+08   1906000E+03  ,1401E+07  ,3319E+06   ,9999999  ,0000221  ,0000425
T   14  3 ,2351442E+08   1906000E+03  ,3404E+06 -,4166E+06   ,9999999  ,0003654  ,0002114
T   15  3 ,2351879E+08   1906000E+03  ,5638E+06  ,1050E+07   ,9999993  ,0009083  ,0007326
T   16  3 ,2346107E+08   1906000E+03  ,9733E+06  ,4352E+07   ,9999964  ,0006552  ,0026110
T   17  3 ,2353409E+08   1906000E+03  ,4569E+06  ,1535E+07   ,9999988 -,0003579  ,0015035
T   18  3 ,2351600E+08   1906000E+03  ,3720E+06 -,1538E+07   ,9999988  ,0013138 -,0008708
