============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 310. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  3 ,2319284E+08   3106000E+03  ,2269E+06  ,7754E+06   ,9999995  ,0004218  ,0008819
T    2  3 ,2315700E+08   3106000E+03 -,2269E+08  ,1333E+08   ,9999360 -,0098126  ,0056241
T    3  3 ,2321918E+08   3106000E+03  ,5886E+06 -,9884E+06   ,9999996  ,0002540 -,0008739
T    4  3 ,2316252E+08   3106000E+03 -,1468E+07  ,2848E+07   ,9999979 -,0004275  ,0019854
T    5  3 ,2315824E+08   3106000E+03 -,2982E+07 -,3353E+07   ,9999897 -,0035817 -,0028050
T    6  3 ,2323317E+08   3106000E+03  ,7940E+05  ,2530E+07   ,9999990  ,0006245  ,0012293
T    7  3 ,2315145E+08   3106000E+03  ,1492E+06 -,1725E+07   ,9999996  ,0007267 -,0005434
T    8  3 ,2320814E+08   3106000E+03  ,1408E+07  ,1795E+07   ,9999981  ,0004613  ,0018805
T    9  3 ,2319174E+08   3106000E+03  ,2464E+07 -,3384E+07   ,9999962  ,0021768 -,0017000
T   10  3 ,2315788E+08   3106000E+03 -,4494E+07  ,1348E+07   ,9999955 -,0029907 -,0000325
T   11  3 ,2318822E+08   3106000E+03 -,6156E+06 -,1254E+07   ,9999998 -,0000055 -,0005939
T   12  3 ,2317379E+08   3106000E+03  ,1119E+07  ,1100E+07   ,9999995 -,0006641 -,0006817
T   13  3 ,2313512E+08   3106000E+03  ,1113E+07  ,3532E+07   ,9999982 -,0000555  ,0018761
T   14  3 ,2317396E+08   3106000E+03  ,2062E+07  ,2221E+07   ,9999948  ,0013122  ,0029582
T   15  3 ,2321946E+08   3106000E+03  ,1050E+07 -,2226E+07   ,9999982 -,0017909 -,0005994
T   16  3 ,2319933E+08   3106000E+03 -,2187E+07 -,4687E+07   ,9999987 -,0008955 -,0013175
T   17  3 ,2320411E+08   3106000E+03 -,6192E+07  ,2476E+07   ,9999951 -,0027539  ,0015025
T   18  3 ,2318426E+08   3106000E+03 -,5892E+06  ,1982E+07   ,9999990  ,0006327  ,0012851
T   19  3 ,2314264E+08   3106000E+03 -,5447E+06 -,3443E+07   ,9999982 -,0018854 -,0001059
T   20  3 ,2315514E+08   3106000E+03  ,1772E+07 -,6542E+07   ,9999936  ,0017701 -,0031006
T   21  3 ,2318404E+08   3106000E+03 -,7864E+06  ,8777E+07   ,9999438 -,0016561  ,0104742
T   22  3 ,2318403E+08   3106000E+03 -,1815E+07 -,3686E+07   ,9999956 -,0004269 -,0029415
T   23  3 ,2317791E+08   3106000E+03  ,2665E+07 -,1357E+07   ,9999961  ,0026661 -,0008792
T   24  3 ,2322417E+08   3106000E+03  ,7179E+07 -,2959E+06   ,9999894  ,0046052 -,0000043
T   25  3 ,2316800E+08   3106000E+03  ,7994E+05 -,4964E+06   ,9999991  ,0002977 -,0012981
T   26  3 ,2320751E+08   3106000E+03 -,4194E+07  ,2155E+07   ,9999698 -,0064669  ,0043189
T   27  3 ,2316076E+08   3106000E+03 -,2085E+07  ,1012E+07   ,9999988 -,0013286  ,0007488
T   28  3 ,2314672E+08   3106000E+03  ,4199E+07 -,5521E+07   ,9999984  ,0014437 -,0010919
T   29  3 ,2320619E+08   3106000E+03  ,9807E+06  ,1414E+07   ,9999994  ,0010601 -,0003156
