============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 270. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  8 ,5976232E+08   2706000E+03  ,3020E+06  ,2430E+07   ,9999980  ,0002111  ,0019668
T    2  8 ,5977679E+08   2706000E+03 -,7025E+06 -,6422E+05   ,9999999 -,0000980 -,0003102
T    3  8 ,5988423E+08   2706000E+03  ,4628E+07  ,2046E+07   ,9999944  ,0032659  ,0006882
T    4  8 ,5975517E+08   2706000E+03 -,1656E+07  ,1215E+06   ,9999999 -,0005055 -,0000787
T    5  8 ,5973995E+08   2706000E+03 -,3308E+07 -,8446E+06   ,9999971 -,0023873 -,0003350
T    6  8 ,5981675E+08   2706000E+03  ,5990E+06 -,7323E+06   ,9999999  ,0003757 -,0001997
T    7  8 ,5988291E+08   2706000E+03  ,1039E+07 -,1763E+07   ,9999991  ,0010156 -,0009034
T    8  8 ,5968250E+08   2706000E+03  ,1712E+08  ,2424E+07   ,9999742  ,0071082  ,0010566
T    9  8 ,5993219E+08   2706000E+03  ,3238E+06 -,3105E+06   ,9999994  ,0003593 -,0009991
T   10  8 ,5978654E+08   2706000E+03  ,2570E+07  ,3104E+07   ,9999929  ,0028760  ,0024150
T   11  8 ,5983257E+08   2706000E+03 -,1203E+06 -,3452E+06   ,9999999 -,0001777  ,0004164
T   12  8 ,5976247E+08   2706000E+03 -,2484E+06 -,2113E+07   ,9999993 -,0005121  ,0010760
T   13  8 ,5998133E+08   2706000E+03  ,4357E+07  ,1472E+07   ,9999966  ,0020842  ,0015618
T   14  8 ,5977412E+08   2706000E+03  ,2254E+07  ,1337E+07   ,9999984  ,0002747  ,0017414
T   15  8 ,5983822E+08   2706000E+03  ,2451E+07  ,6174E+06   ,9999999  ,0000651  ,0002953
T   16  8 ,5998914E+08   2706000E+03 -,7114E+06  ,2771E+07   ,9999981 -,0017878  ,0007954
T   17  8 ,5982667E+08   2706000E+03 -,3250E+06 -,1785E+07   ,9999991 -,0012881 -,0003626
T   18  8 ,5984473E+08   2706000E+03 -,1340E+07  ,6185E+07   ,9999874 -,0015636  ,0047691
T   19  8 ,5983345E+08   2706000E+03  ,3920E+06 -,1471E+07   ,9999987 -,0011688 -,0011300
T   20  8 ,5986651E+08   2706000E+03 -,6818E+06  ,6984E+06   ,9999990  ,0007922 -,0011854
T   21  8 ,5972696E+08   2706000E+03 -,1190E+07  ,2272E+07   ,9999997 -,0007065  ,0002997
T   22  8 ,5970246E+08   2706000E+03  ,2788E+06  ,4585E+06   ,9999983  ,0017899 -,0003970
T   23  8 ,5978858E+08   2706000E+03 -,8235E+06 -,1360E+07   ,9999997  ,0002022  ,0007710
T   24  8 ,5991152E+08   2706000E+03 -,4758E+06 -,1390E+06   ,9999986  ,0008355  ,0014282
T   25  8 ,5982808E+08   2706000E+03  ,4554E+06 -,3642E+07   ,9999949  ,0016610 -,0027158
T   26  8 ,5984658E+08   2706000E+03  ,1866E+07 -,1646E+06   ,9999999 -,0000231 -,0001631
T   27  8 ,5979056E+08   2706000E+03 -,2973E+07 -,9813E+07   ,9999913 -,0003636 -,0041515
T   28  8 ,5979531E+08   2706000E+03  ,1299E+08 -,1736E+07   ,9999601  ,0088684 -,0010931
T   29  8 ,5970698E+08   2706000E+03 -,3423E+06  ,3488E+07   ,9999995 -,0003275  ,0009455
T   30  8 ,5973994E+08   2706000E+03  ,2596E+07 -,8806E+06   ,9999978  ,0017857 -,0010881
T   31  8 ,5975649E+08   2706000E+03 -,2048E+07 -,3883E+05   ,9999964 -,0019051  ,0018772
T   32  8 ,5971319E+08   2706000E+03 -,6119E+07 -,4422E+07   ,9999807 -,0046427 -,0041295
T   33  8 ,5997430E+08   2706000E+03 -,6339E+06  ,1713E+06   ,9999997 -,0002884 -,0006889
T   34  8 ,5967308E+08   2706000E+03  ,3599E+07  ,8066E+06   ,9999993  ,0011461 -,0000950
T   35  8 ,5986805E+08   2706000E+03  ,3185E+07 -,1318E+07   ,9999983  ,0014575 -,0011465
T   36  8 ,5983285E+08   2706000E+03  ,3330E+06  ,3145E+07   ,9999981 -,0001512  ,0019688
T   37  8 ,5978172E+08   2706000E+03  ,1605E+06  ,4373E+06   ,9999997  ,0001727 -,0006902
T   38  8 ,5979643E+08   2706000E+03 -,2494E+07  ,1032E+07   ,9999991 -,0013385  ,0001182
T   39  8 ,5985724E+08   2706000E+03 -,1106E+07 -,3196E+06   ,9999997 -,0005636  ,0005390
