============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space+Tr. ROW 0+Tr.( 190. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   66  3 .2348642E+08   1906000E+03 -.1393E+07  .8570E+06   .9999993 -.0002367  .0011883
T   67  3 .2349208E+08   1906000E+03 -.1592E+07  .6267E+06   .9999999  .0001856  .0005128
T   68  3 .2348014E+08   1906000E+03 -.1978E+06 -.6645E+06   .9999997 -.0002827 -.0006923
T   69  3 .2347196E+08   1906000E+03  .6514E+06 -.1860E+06   .9999985  .0015352  .0007431
T   70  3 .2351583E+08   1906000E+03  .2531E+07  .1765E+06   .9999995  .0009963 -.0001148
T   71  3 .2352781E+08   1906000E+03 -.1347E+06 -.3984E+05   .9999996  .0006432 -.0006310
T   72  3 .2352759E+08   1906000E+03  .1454E+07  .1822E+06   .9999981  .0014133  .0013786
T   73  3 .2351657E+08   1906000E+03 -.4175E+06  .3609E+06   .9999999  .0003774 -.0001515
T   74  3 .2351683E+08   1906000E+03 -.4586E+06 -.5430E+06   .9999994 -.0001276 -.0010921
T   75  3 .2351063E+08   1906000E+03 -.2051E+07 -.1791E+07   .9999952 -.0024419 -.0019005
T   76  3 .2354976E+08   1906000E+03 -.9875E+06  .5572E+06   .9999990 -.0001058  .0013828
T   77  3 .2349575E+08   1906000E+03 -.2822E+07  .1681E+07   .9999937 -.0030497  .0017907
T   78  3 .2348453E+08   1906000E+03  .6059E+06 -.7103E+06   .9999995  .0002788 -.0009358
T   79  3 .2350666E+08   1906000E+03 -.7250E+06  .7417E+06   .9999990 -.0006501  .0012663
T   80  3 .2352389E+08   1906000E+03  .2071E+07  .2067E+07   .9999978  .0010899  .0018060
T   81  3 .2349840E+08   1906000E+03  .2099E+06 -.1294E+07   .9999985  .0004322 -.0016776
T   82  3 .2348094E+08   1906000E+03  .1654E+07  .2410E+07   .9999969  .0016680  .0018685
T   83  3 .2347843E+08   1906000E+03 -.1373E+06  .1584E+07   .9999984 -.0008277  .0015572
T   84  3 .2351593E+08   1906000E+03 -.3422E+06 -.2959E+06   .9999999 -.0002286  .0001336
T   85  3 .2348080E+08   1906000E+03 -.8553E+06 -.5360E+06   .9999998 -.0004420  .0003936
T   86  3 .2347910E+08   1906000E+03  .1595E+05 -.3843E+06   .9999997  .0001773  .0007088
T   87  3 .2350964E+08   1906000E+03 -.3898E+07 -.1164E+07   .9999879 -.0044068 -.0021637
T   88  3 .2352738E+08   1906000E+03  .5736E+06  .7287E+06   .9999999 -.0001709  .0001134
T   89  3 .2352474E+08   1906000E+03  .1026E+07  .1299E+07   .9999998  .0005248  .0001641
T   90  3 .2349396E+08   1906000E+03 -.1160E+07 -.2155E+06   .9999995 -.0009611 -.0001153
T   91  3 .2350842E+08   1906000E+03  .1947E+06 -.2862E+06   .9999991 -.0006846 -.0011182
T   92  3 .2350607E+08   1906000E+03 -.1817E+07  .2728E+06   .9999987 -.0016179  .0000847
T   93  3 .2349376E+08   1906000E+03  .2485E+06  .8231E+06   .9999999  .0000183  .0004335
T   94  3 .2350387E+08   1906000E+03  .5225E+05  .8376E+06   .9999992  .0007688  .0010204
T   95  3 .2349947E+08   1906000E+03 -.4477E+06 -.1362E+07   .9999999  .0001219 -.0004297
T   96  3 .2348266E+08   1906000E+03 -.4499E+06 -.3425E+06   .9999999 -.0000404  .0003021
T   97  3 .2346329E+08   1906000E+03 -.4897E+06  .4845E+06   .9999994 -.0010550  .0002967
T   98  3 .2351422E+08   1906000E+03  .2068E+06  .2629E+07   .9999987  .0000573  .0016197
T   99  3 .2348624E+08   1906000E+03 -.2965E+07 -.3801E+07   .9999967 -.0005898 -.0024987
T  100  3 .2352573E+08   1906000E+03 -.8936E+05  .3204E+06   .9999997 -.0005605  .0006159
T  101  3 .2351384E+08   1906000E+03  .1636E+06  .4096E+06   .9999999 -.0001052  .0002714
T  102  3 .2351798E+08   1906000E+03 -.1058E+07 -.5773E+05   .9999979 -.0018795  .0008266
T  103  3 .2352275E+08   1906000E+03  .5010E+06 -.4205E+06   .9999957  .0001635  .0029298
T  104  3 .2345650E+08   1906000E+03  .5266E+06 -.2921E+06   .9999989  .0002265  .0014500
T  105  3 .2351496E+08   1906000E+03 -.7216E+06 -.2885E+06   .9999999 -.0001299 -.0003117
T  106  3 .2348492E+08   1906000E+03  .6352E+06 -.7288E+06   .9999997  .0003203 -.0007156
T  107  3 .2347375E+08   1906000E+03  .1582E+07 -.3375E+06   .9999697  .0073537 -.0025602
T  108  3 .2350717E+08   1906000E+03  .1412E+07  .4364E+05   .9999997  .0006445  .0005086
T  109  3 .2349599E+08   1906000E+03 -.1536E+07 -.1992E+07   .9999970 -.0014544 -.0019744
T  110  3 .2350645E+08   1906000E+03  .3300E+06 -.1126E+07   .9999990  .0002278 -.0013820
T  111  3 .2350584E+08   1906000E+03  .4851E+06 -.2968E+06   .9999998 -.0005983  .0001751
T  112  3 .2350310E+08   1906000E+03  .3012E+06 -.5960E+06   .9999998  .0006355 -.0002440
T  113  3 .2349644E+08   1906000E+03  .1021E+07 -.1155E+07   .9999989  .0008716 -.0011772
T  114  3 .2350788E+08   1906000E+03  .2992E+06  .2347E+06   .9999998  .0003346  .0005589
T  115  3 .2347406E+08   1906000E+03 -.3540E+06 -.1871E+06   .9999977 -.0020176 -.0007097
T  116  3 .2347981E+08   1906000E+03  .8772E+06  .1851E+06   .9999998  .0006970  .0000371
T  117  3 .2350336E+08   1906000E+03  .1297E+07 -.1150E+06   .9999998  .0005636 -.0003977
T  118  3 .2351965E+08   1906000E+03  .1312E+07  .2554E+06   .9999997  .0006932 -.0002020
T  119  3 .2351386E+08   1906000E+03 -.4739E+06 -.2614E+05   .9999995 -.0009299  .0002580
T  120  3 .2349019E+08   1906000E+03  .8826E+06 -.1835E+07   .9999947  .0016755 -.0027770
T  121  3 .2347252E+08   1906000E+03  .2326E+07 -.2965E+06   .9999937  .0035538 -.0002189
T  122  3 .2351383E+08   1906000E+03 -.1372E+07  .2145E+06   .9999990 -.0014080 -.0000073
T  123  3 .2350288E+08   1906000E+03  .5540E+06 -.3358E+05   .9999999  .0001196  .0004887
T  124  3 .2347297E+08   1906000E+03 -.1977E+07  .6664E+06   .9999878  .0002196  .0049350
T  125  3 .2353411E+08   1906000E+03  .4408E+06 -.8472E+06   .9999998  .0005885 -.0002710
T  126  3 .2351825E+08   1906000E+03  .6711E+06  .4902E+06   .9999999  .0000200  .0004019
T  127  3 .2348871E+08   1906000E+03  .8585E+06 -.6874E+06   .9999997  .0005894 -.0005403
T  128  3 .2349644E+08   1906000E+03  .4941E+06 -.4381E+06   .9999984 -.0002036 -.0017803
T  129  3 .2347268E+08   1906000E+03 -.6606E+06 -.1193E+07   .9999719 -.0072013 -.0020997
T  130  3 .2344727E+08   1906000E+03 -.1601E+06 -.1981E+06   .9999996 -.0007701  .0005286
T  131  3 .2344009E+08   1906000E+03  .3692E+05  .3055E+07   .9999978  .0001454  .0020887
T  132  3 .2350378E+08   1906000E+03  .3102E+06 -.1498E+07   .9999992  .0003210 -.0012086
T  133  3 .2347688E+08   1906000E+03 -.6183E+06  .3415E+05   .9999999  .0000218  .0003600
T  134  3 .2350663E+08   1906000E+03 -.7620E+06 -.6640E+05   .9999990 -.0012721  .0006041
T  135  3 .2348184E+08   1906000E+03  .1375E+06 -.8946E+06   .9999995  .0003848 -.0008827
T  136  3 .2351721E+08   1906000E+03 -.5647E+06 -.1673E+06   .9999998 -.0001993  .0005567
T  137  3 .2347781E+08   1906000E+03  .4175E+06 -.1463E+06   .9999998  .0006941  .0000018
T  138  3 .2348980E+08   1906000E+03  .7616E+07 -.2210E+06   .9999864  .0051582 -.0008071
T  139  3 .2351615E+08   1906000E+03  .1474E+06 -.2228E+07   .9999987 -.0013017 -.0009407
T  140  3 .2350085E+08   1906000E+03 -.4167E+06 -.7145E+06   .9999999  .0002422  .0000020
T  141  3 .2351948E+08   1906000E+03 -.1968E+06 -.6493E+05   .9999999 -.0002066  .0004207
T  142  3 .2349214E+08   1906000E+03 -.9280E+06  .2193E+07   .9999927 -.0022412  .0030965
T  143  3 .2349121E+08   1906000E+03 -.1481E+08 -.9466E+07   .9999464 -.0087031 -.0056064
T  144  3 .2347895E+08   1906000E+03 -.1228E+07 -.4987E+06   .9999990 -.0012060 -.0007401
T  145  3 .2348221E+08   1906000E+03 -.2103E+06  .5754E+06   .9999997  .0002642  .0007343
T  146  3 .2356178E+08   1906000E+03  .2174E+06 -.5146E+06   .9999980  .0010652 -.0016707
T  147  3 .2350287E+08   1906000E+03  .4158E+06 -.1509E+06   .9999999  .0000808  .0003731
T  148  3 .2352331E+08   1906000E+03  .7088E+06 -.2523E+06   .9999993  .0011210  .0003138
T  149  3 .2347656E+08   1906000E+03  .1392E+07 -.1123E+07   .9999992  .0004716 -.0011407
T  150  3 .2350352E+08   1906000E+03  .1173E+07  .6863E+06   .9999994  .0005611  .0009908
T  151  3 .2351294E+08   1906000E+03  .3905E+06  .2065E+07   .9999988  .0010639  .0011065
T  152  3 .2349764E+08   1906000E+03 -.4584E+06  .1545E+07   .9999983 -.0010878  .0014562
T  153  3 .2348880E+08   1906000E+03  .9292E+06 -.3007E+06   .9999975  .0004683 -.0021729
T  154  3 .2349835E+08   1906000E+03 -.2585E+07 -.7516E+05   .9999968 -.0024213 -.0007884
T  155  3 .2345200E+08   1906000E+03 -.1543E+06  .6761E+06   .9999997  .0006641  .0004600
T  156  3 .2348419E+08   1906000E+03 -.2418E+07 -.1188E+07   .9999962 -.0023462 -.0014588
T  157  3 .2348485E+08   1906000E+03  .6404E+06 -.7797E+06   .9999998  .0001908 -.0006266
T  158  3 .2348527E+08   1906000E+03  .2241E+06  .1236E+07   .9999991  .0009919  .0008478
T  159  3 .2349079E+08   1906000E+03 -.1455E+07  .1549E+07   .9999924 -.0011673  .0037065
T  160  3 .2348097E+08   1906000E+03  .6176E+06  .1940E+06   .9999996  .0009376  .0000905
T  161  3 .2354849E+08   1906000E+03 -.7450E+06  .1477E+07   .9999993  .0000159  .0012167
T  162  3 .2349962E+08   1906000E+03  .4576E+07 -.6933E+06   .9999900  .0044754  .0002117
T  163  3 .2349896E+08   1906000E+03  .4081E+06  .3496E+06   .9999993 -.0004427  .0010603
T  164  3 .2351414E+08   1906000E+03 -.3198E+06 -.5922E+06   .9999998  .0000821 -.0006251
T  165  3 .2352651E+08   1906000E+03 -.1857E+06  .6430E+06   .9999999 -.0002595  .0000094
T  166  3 .2350384E+08   1906000E+03 -.5008E+06 -.6816E+06   .9999995 -.0004445 -.0009359
T  167  3 .2350348E+08   1906000E+03  .8868E+05  .3391E+06   .9999999  .0000334  .0005354
T  168  3 .2351413E+08   1906000E+03 -.9263E+05 -.2763E+06   .9999998 -.0004668 -.0003156
T  169  3 .2346284E+08   1906000E+03 -.2754E+07  .1453E+07   .9999942 -.0033005  .0008423
T  170  3 .2352001E+08   1906000E+03 -.1714E+07 -.5714E+06   .9999990 -.0012738  .0005454
T  171  3 .2350056E+08   1906000E+03 -.1156E+07  .1815E+06   .9999996 -.0008620  .0000484
T  172  3 .2349845E+08   1906000E+03  .6260E+06  .6036E+06   .9999994  .0009010  .0006609
T  173  3 .2346164E+08   1906000E+03 -.3273E+07 -.1119E+05   .9999903 -.0043656 -.0005331
T  174  3 .2349200E+08   1906000E+03 -.7764E+06 -.3670E+06   .9999996 -.0008349 -.0003847
T  175  3 .2348057E+08   1906000E+03  .8260E+06 -.1281E+06   .9999999  .0000835  .0000149
T  176  3 .2349296E+08   1906000E+03  .1322E+07 -.2177E+07   .9999981  .0012851 -.0014849
T  177  3 .2350278E+08   1906000E+03 -.6810E+06  .1776E+07   .9999984  .0006099  .0017023
T  178  3 .2350111E+08   1906000E+03 -.2192E+07 -.3561E+06   .9999978 -.0019928 -.0006191
T  179  3 .2345805E+08   1906000E+03  .1148E+07  .4419E+06   .9999988  .0015614 -.0000582
T  180  3 .2350608E+08   1906000E+03  .2495E+06 -.8035E+06   .9999997  .0003001 -.0006890
T  181  3 .2352294E+08   1906000E+03 -.6359E+06  .1345E+06   .9999987 -.0015572  .0005133
T  182  3 .2344531E+08   1906000E+03 -.2158E+07  .1858E+07   .9999975 -.0018271  .0012762
T  183  3 .2344517E+08   1906000E+03 -.7936E+06  .1867E+06   .9999999 -.0002705  .0000356
T  184  3 .2349484E+08   1906000E+03 -.1310E+06 -.2887E+06   .9999997  .0003261 -.0007676
T  185  3 .2349633E+08   1906000E+03 -.7760E+06  .1596E+06   .9999997 -.0005216  .0005440
T  186  3 .2350043E+08   1906000E+03  .4786E+06 -.1252E+07   .9999995  .0008093 -.0005261
T  187  3 .2346969E+08   1906000E+03 -.4104E+06 -.2391E+07   .9999991  .0005822 -.0011992
T  188  3 .2352067E+08   1906000E+03 -.2242E+06 -.1120E+07   .9999994  .0004407 -.0010421
T  189  3 .2349908E+08   1906000E+03 -.7548E+05 -.1516E+07   .9999985 -.0006374 -.0016124
T  190  3 .2349009E+08   1906000E+03  .9058E+06 -.3836E+06   .9999985  .0014574  .0008844
T  191  3 .2346901E+08   1906000E+03  .1166E+07  .1537E+07   .9999990  .0008428  .0011660
T  192  3 .2347643E+08   1906000E+03 -.9887E+05  .1034E+07   .9999992  .0005075  .0011804
T  193  3 .2352399E+08   1906000E+03 -.1235E+06 -.1431E+07   .9999996  .0001206 -.0009061
T  194  3 .2352407E+08   1906000E+03 -.1569E+07  .2023E+06   .9999957 -.0026886  .0011546
T  195  3 .2352072E+08   1906000E+03 -.3999E+06  .7400E+06   .9999985 -.0011161  .0013506
T  196  3 .2354193E+08   1906000E+03 -.2966E+07 -.2860E+07   .9999949 -.0023617 -.0021484
T  197  3 .2351491E+08   1906000E+03 -.1114E+06 -.5187E+06   .9999999 -.0003835 -.0003744
T  198  3 .2350607E+08   1906000E+03 -.1200E+07  .1325E+07   .9999967 -.0015295  .0020794
T  199  3 .2352273E+08   1906000E+03  .9410E+06  .1141E+07   .9999974  .0013777  .0018118
T  200  3 .2349157E+08   1906000E+03 -.3505E+06  .3199E+07   .9999963  .0006284  .0026483
T  201  3 .2349959E+08   1906000E+03 -.2041E+06  .4441E+05   .9999996 -.0007146 -.0005617
T  202  3 .2351776E+08   1906000E+03 -.4464E+06 -.3155E+06   .9999996 -.0008160 -.0002219
T  203  3 .2350333E+08   1906000E+03  .9509E+06 -.1553E+07   .9999988  .0012242 -.0009958
T  204  3 .2350239E+08   1906000E+03 -.1005E+07  .2258E+06   .9999999 -.0001370 -.0000797
T  205  3 .2351092E+08   1906000E+03  .1210E+07 -.3295E+06   .9999986  .0014301 -.0008751
T  206  3 .2353136E+08   1906000E+03  .1985E+07  .8842E+06   .9999986  .0016761  .0000383
T  207  3 .2347858E+08   1906000E+03 -.2647E+06 -.2358E+06   .9999997 -.0006993  .0001758
T  208  3 .2347469E+08   1906000E+03 -.5460E+05  .1886E+06   .9999999  .0000565 -.0004173
T  209  3 .2349502E+08   1906000E+03 -.1759E+07 -.3040E+07   .9999985 -.0012676 -.0011870
T  210  3 .2351074E+08   1906000E+03 -.4266E+06 -.1410E+07   .9999999 -.0001072 -.0005234
T  211  3 .2351206E+08   1906000E+03 -.1248E+07  .6212E+06   .9999991 -.0013000  .0004303
T  212  3 .2350538E+08   1906000E+03 -.5801E+05  .2771E+07   .9999971 -.0001398  .0024084
T  213  3 .2351246E+08   1906000E+03 -.2048E+07  .2199E+04   .9999994 -.0010148  .0003038
T  214  3 .2349420E+08   1906000E+03  .1974E+06  .5234E+06   .9999973  .0010867  .0020546
T  215  3 .2350019E+08   1906000E+03 -.1189E+07 -.1051E+07   .9999988 -.0014280 -.0005568
T  216  3 .2347138E+08   1906000E+03 -.1170E+07 -.1946E+07   .9999968 -.0012036 -.0022429
T  217  3 .2347244E+08   1906000E+03  .1390E+07 -.5222E+06   .9999975  .0021858  .0004222
T  218  3 .2351331E+08   1906000E+03  .1429E+07 -.3876E+06   .9999993  .0011315  .0004556
T  219  3 .2350837E+08   1906000E+03  .4775E+06  .1323E+07   .9999997  .0004535  .0006178
T  220  3 .2350318E+08   1906000E+03  .3385E+06 -.7806E+05   .9999997  .0006369 -.0004897
T  221  3 .2349072E+08   1906000E+03 -.3622E+07 -.2040E+07   .9999898 -.0034859 -.0028687
T  222  3 .2347252E+08   1906000E+03  .1286E+07 -.1017E+07   .9999975  .0007304 -.0021269
T  223  3 .2348033E+08   1906000E+03  .3343E+06  .6868E+06   .9999999  .0002820  .0000576
T  224  3 .2350843E+08   1906000E+03  .1572E+07  .4887E+06   .9999988  .0015184 -.0002121
T  225  3 .2352503E+08   1906000E+03  .1003E+07  .6943E+05   .9999978  .0020428  .0005520
T  226  3 .2348168E+08   1906000E+03 -.3144E+05  .1412E+07   .9999990 -.0000577  .0013890
T  227  3 .2350230E+08   1906000E+03 -.7566E+06 -.2640E+06   .9999998  .0001709  .0005869
T  228  3 .2349453E+08   1906000E+03 -.3434E+06  .8782E+06   .9999999  .0001841  .0000139
T  229  3 .2353530E+08   1906000E+03 -.5816E+05  .1949E+07   .9999929 -.0011999  .0035725
T  230  3 .2350714E+08   1906000E+03 -.1072E+07 -.2410E+06   .9999985 -.0017071 -.0001368
T  231  3 .2350045E+08   1906000E+03 -.7475E+05 -.1637E+06   .9999999  .0000990 -.0001737
T  232  3 .2351074E+08   1906000E+03  .8092E+04  .3574E+06   .9999994  .0010852  .0002070
T  233  3 .2349729E+08   1906000E+03 -.7832E+07  .3812E+07   .9999389 -.0100401  .0046253
T  234  3 .2348828E+08   1906000E+03  .5562E+06  .1784E+07   .9999946  .0032172  .0007110
T  235  3 .2348833E+08   1906000E+03 -.2026E+07 -.1024E+06   .9999991 -.0009254  .0009757
T  236  3 .2352077E+08   1906000E+03 -.1437E+07  .6457E+06   .9999987 -.0012138  .0010815
T  237  3 .2349786E+08   1906000E+03  .1554E+07 -.4834E+06   .9999994  .0009550 -.0005492
T  238  3 .2350726E+08   1906000E+03  .2107E+06 -.1881E+07   .9999986  .0016760 -.0002055
T  239  3 .2352864E+08   1906000E+03  .3223E+06  .2176E+06   .9999999  .0002596  .0003197
T  240  3 .2350855E+08   1906000E+03 -.5558E+05 -.1006E+06   .9999999 -.0000517  .0005338
T  241  3 .2350067E+08   1906000E+03 -.3474E+06 -.1084E+07   .9999984  .0000901 -.0018020
T  242  3 .2348890E+08   1906000E+03 -.2570E+05  .5747E+06   .9999999  .0001203  .0002321
T  243  3 .2345996E+08   1906000E+03 -.1737E+06 -.6809E+06   .9999999  .0001995 -.0001138
T  244  3 .2351011E+08   1906000E+03 -.4165E+06 -.9447E+06   .9999996 -.0005865 -.0007074
T  245  3 .2349637E+08   1906000E+03  .6364E+06 -.7837E+06   .9999983  .0008295 -.0016687
T  246  3 .2351324E+08   1906000E+03 -.1440E+06 -.1668E+07   .9999996  .0000660 -.0009043
T  247  3 .2353521E+08   1906000E+03  .5666E+05 -.1241E+07   .9999991 -.0006675 -.0011741
T  248  3 .2349309E+08   1906000E+03 -.1948E+07  .1629E+07   .9999981 -.0013954  .0013921
T  249  3 .2351132E+08   1906000E+03  .2011E+06 -.1635E+07   .9999983  .0003925 -.0017881
T  250  3 .2353003E+08   1906000E+03  .1848E+06 -.1838E+07   .9999983 -.0011851 -.0014122
T  251  3 .2347301E+08   1906000E+03 -.8955E+06  .5760E+06   .9999973 -.0021170  .0009258
T  252  3 .2351299E+08   1906000E+03  .4281E+06  .1852E+06   .9999991  .0010380  .0008649
T  253  3 .2349138E+08   1906000E+03  .9964E+06  .3502E+06   .9999991  .0011925  .0005313
