============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Au absorber+Ni4Si3 windo( 305. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  201  8 .5760327E+08   3056018E+03 -.3008E+04  .4274E+07   .9999983 -.0000430  .0018558
T  202  8 .5766440E+08   3056018E+03  .1370E+07 -.1057E+07   .9999982  .0019084  .0001932
T  203  8 .5752455E+08   3056018E+03  .4876E+06  .8370E+07   .9999833  .0035525  .0045597
T  204  8 .5764595E+08   3056018E+03  .8011E+07  .2390E+07   .9999945  .0024472  .0022192
T  205  8 .5768136E+08   3056018E+03  .8136E+07 -.1288E+07   .9999947  .0032231  .0004672
T  206  8 .5760010E+08   3056018E+03 -.8581E+07  .4364E+06   .9999728 -.0071301  .0019085
T  207  8 .5749398E+08   3056018E+03  .5501E+06 -.6816E+07   .9999946  .0007924 -.0031971
T  208  8 .5758673E+08   3056018E+03  .3141E+07  .1861E+07   .9999930  .0036513  .0007895
T  209  8 .5768953E+08   3056018E+03 -.1220E+06  .3791E+07   .9999997  .0003406  .0007558
T  210  8 .5761969E+08   3056018E+03  .2168E+07  .8216E+07   .9999957  .0011337  .0026903
T  211  8 .5767944E+08   3056018E+03 -.8418E+07 -.4596E+07   .9999966 -.0025895 -.0000974
T  212  8 .5753784E+08   3056018E+03  .9174E+05 -.3399E+07   .9999999  .0000546 -.0003486
T  213  8 .5772317E+08   3056018E+03  .6972E+07 -.1612E+06   .9999908  .0041172 -.0012007
T  214  8 .5757999E+08   3056018E+03 -.6119E+07 -.3349E+07   .9999948 -.0024110 -.0021227
T  215  8 .5766936E+08   3056018E+03 -.5989E+07 -.4116E+07   .9999981 -.0011256 -.0015894
T  216  8 .5747394E+08   3056018E+03 -.1330E+07  .4743E+07   .9999976 -.0002204  .0021599
T  217  8 .5749416E+08   3056018E+03 -.5044E+07 -.3996E+07   .9999885 -.0031871 -.0035886
T  218  8 .5759997E+08   3056018E+03  .9517E+06 -.1358E+08   .9999750 -.0002538 -.0070643
T  219  8 .5748283E+08   3056018E+03  .7625E+06 -.2244E+07   .9999998 -.0005687 -.0003434
T  220  8 .5762034E+08   3056018E+03  .2717E+07 -.9065E+06   .9999993 -.0007286 -.0009496
T  221  8 .5754867E+08   3056018E+03 -.2111E+08  .2029E+08   .9999506 -.0054932  .0082876
T  222  8 .5743080E+08   3056018E+03 -.2812E+07 -.2534E+07   .9999992 -.0001230 -.0012382
T  223  8 .5774530E+08   3056018E+03 -.2284E+07  .4925E+07   .9999990 -.0007398  .0012148
T  224  8 .5745134E+08   3056018E+03 -.9222E+07  .4080E+07   .9999911 -.0032093  .0027405
T  225  8 .5758042E+08   3056018E+03 -.4450E+07 -.2422E+07   .9999994 -.0006421 -.0009162
T  226  8 .5748044E+08   3056018E+03  .9419E+07  .7096E+06   .9999903  .0043951  .0000780
T  227  8 .5758580E+08   3056018E+03  .8626E+06 -.8882E+07   .9999976 -.0002363 -.0021964
T  228  8 .5750310E+08   3056018E+03  .1772E+08  .8592E+06   .9999517  .0096829  .0017020
T  229  8 .5763617E+08   3056018E+03 -.1012E+08  .2956E+07   .9999920 -.0015474  .0036873
T  230  8 .5746112E+08   3056018E+03  .1435E+07  .3534E+08   .9999353  .0001445  .0113710
T  231  8 .5770621E+08   3056018E+03 -.1242E+08 -.1296E+08   .9999763 -.0041140 -.0055250
T  232  8 .5782846E+08   3056018E+03 -.3024E+07  .3751E+07   .9999926 -.0024588  .0029752
T  233  8 .5745727E+08   3056018E+03 -.9668E+06 -.6990E+07   .9999950 -.0016824 -.0026942
T  234  8 .5747934E+08   3056018E+03  .1248E+07 -.2067E+07   .9999952  .0028823  .0011365
T  235  8 .5741489E+08   3056018E+03 -.2063E+08  .3316E+07   .9999795 -.0063235  .0009996
T  236  8 .5750999E+08   3056018E+03  .3272E+07 -.4721E+07   .9999960  .0018381 -.0021696
T  237  8 .5758142E+08   3056018E+03 -.2996E+06 -.3891E+07   .9999992 -.0005501 -.0011650
T  238  8 .5751279E+08   3056018E+03  .3383E+07 -.6224E+07   .9999393  .0103843 -.0036851
