============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Dead space+Tr. ROW 0+Tr.( 310. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  6 ,4200957E+08   3106000E+03 -,1852E+07  ,2807E+07   ,9999975 -,0014822  ,0016668
T    2  6 ,4194126E+08   3106000E+03 -,1571E+07  ,2007E+07   ,9999984 -,0016481 -,0006695
T    3  6 ,4191568E+08   3106000E+03 -,7328E+06 -,3146E+07   ,9999976 -,0010151 -,0019269
T    4  6 ,4184996E+08   3106000E+03  ,2324E+07  ,1986E+07   ,9999985  ,0011342  ,0013093
T    5  6 ,4192576E+08   3106000E+03  ,8619E+06  ,4905E+07   ,9999983 -,0000921  ,0018505
T    6  6 ,4202906E+08   3106000E+03 -,1249E+07  ,4579E+06   ,9999993  ,0009826 -,0006843
T    7  6 ,4187184E+08   3106000E+03 -,4340E+07  ,3174E+07   ,9999946 -,0032513 -,0003686
T    8  6 ,4196049E+08   3106000E+03  ,4590E+07 -,1632E+07   ,9999972  ,0021770 -,0009560
T    9  6 ,4196957E+08   3106000E+03  ,4530E+07 -,4936E+07   ,9999887  ,0002418 -,0047374
T   10  6 ,4199458E+08   3106000E+03 -,8201E+07  ,1036E+07   ,9999937 -,0034731  ,0007349
T   11  6 ,4201955E+08   3106000E+03  ,1412E+07  ,8036E+06   ,9999996  ,0004311  ,0007687
T   12  6 ,4196027E+08   3106000E+03 -,2972E+07 -,4257E+07   ,9999916 -,0015040 -,0038152
T   13  6 ,4195470E+08   3106000E+03  ,1027E+07  ,8119E+06   ,9999972  ,0002612 -,0023436
T   14  6 ,4192322E+08   3106000E+03 -,6859E+07  ,4396E+07   ,9999918 -,0033617  ,0022407
T   15  6 ,4195336E+08   3106000E+03 -,5128E+07 -,2065E+07   ,9999972 -,0020858 -,0011594
T   16  6 ,4193309E+08   3106000E+03  ,1234E+07 -,1302E+07   ,9999996  ,0008524  ,0003182
T   17  6 ,4199018E+08   3106000E+03 -,3234E+07 -,1877E+07   ,9999958 -,0028945 -,0000575
T   18  6 ,4191690E+08   3106000E+03  ,9387E+06  ,2042E+07   ,9999975 -,0011686  ,0019281
T   19  6 ,4194974E+08   3106000E+03 -,4525E+05  ,3287E+07   ,9999946 -,0000574  ,0032738
T   20  6 ,4193352E+08   3106000E+03  ,1714E+07 -,1328E+07   ,9999989  ,0011512 -,0009027
T   21  6 ,4184160E+08   3106000E+03  ,5360E+07 -,2397E+07   ,9999936  ,0026793 -,0023736
T   22  6 ,4196041E+08   3106000E+03 -,3860E+07 -,9947E+06   ,9999897 -,0043572  ,0013087
T   23  6 ,4199120E+08   3106000E+03  ,9437E+06 -,2826E+07   ,9999955  ,0000294 -,0029880
T   24  6 ,4192849E+08   3106000E+03 -,7102E+06 -,1346E+07   ,9999996 -,0003758 -,0007477
T   25  6 ,4190644E+08   3106000E+03  ,3817E+07 -,1614E+07   ,9999962  ,0023005 -,0015045
T   26  6 ,4189882E+08   3106000E+03  ,1278E+04  ,1334E+07   ,9999987 -,0005214  ,0015236
T   27  6 ,4198389E+08   3106000E+03 -,1214E+06 -,3521E+07   ,9999987 -,0005436 -,0015498
T   28  6 ,4190138E+08   3106000E+03 -,5813E+07  ,3460E+07   ,9999926 -,0038524  ,0000572
T   29  6 ,4186798E+08   3106000E+03  ,7027E+07 -,1769E+07   ,9996788  ,0251938 -,0027633
T   30  6 ,4202576E+08   3106000E+03 -,6510E+07 -,1464E+07   ,9999884 -,0045754 -,0015335
T   31  6 ,4203582E+08   3106000E+03 -,2525E+07 -,1514E+07   ,9999983 -,0018519  ,0001683
T   32  6 ,4204281E+08   3106000E+03  ,1934E+07  ,3261E+07   ,9999954 -,0014958  ,0026545
T   33  6 ,4194901E+08   3106000E+03  ,1845E+07  ,1473E+07   ,9999991  ,0011775  ,0006038
T   34  6 ,4199785E+08   3106000E+03  ,3848E+07 -,9361E+06   ,9999944  ,0032121 -,0009141
T   35  6 ,4191968E+08   3106000E+03  ,1502E+07 -,2682E+07   ,9999985  ,0010265 -,0014098
T   36  6 ,4192757E+08   3106000E+03 -,4031E+07 -,1333E+07   ,9999978 -,0021060 -,0002055
T   37  6 ,4198479E+08   3106000E+03  ,1235E+07  ,2350E+07   ,9999980  ,0003539  ,0019572
T   38  6 ,4200048E+08   3106000E+03 -,4715E+07  ,1879E+07   ,9999982 -,0009087  ,0016370
T   39  6 ,4188962E+08   3106000E+03 -,4156E+07  ,1052E+07   ,9999964 -,0025190  ,0009409
T   40  6 ,4197818E+08   3106000E+03  ,6734E+06 -,1912E+07   ,9999982  ,0004577 -,0018663
T   41  6 ,4193086E+08   3106000E+03  ,5877E+07  ,3806E+07   ,9999930  ,0012107  ,0035307
T   42  6 ,4191862E+08   3106000E+03 -,2799E+06  ,4730E+06   ,9999984  ,0006917  ,0016763
T   43  6 ,4195554E+08   3106000E+03  ,2898E+04 -,3693E+07   ,9999982 -,0003785 -,0018622
T   44  6 ,4185330E+08   3106000E+03 -,1973E+07 -,2609E+07   ,9999944 -,0028350 -,0017604
T   45  6 ,4189841E+08   3106000E+03  ,1480E+08  ,4421E+07   ,9999881  ,0044796  ,0019507
T   46  6 ,4199981E+08   3106000E+03 -,1989E+07 -,1679E+06   ,9999997 -,0000704 -,0007123
T   47  6 ,4190213E+08   3106000E+03  ,3069E+07 -,5199E+07   ,9999990 -,0000983 -,0014276
T   48  6 ,4193739E+08   3106000E+03  ,1745E+08 -,1152E+08   ,9999553  ,0086713 -,0037561
T   49  6 ,4199902E+08   3106000E+03 -,8780E+06  ,5019E+06   ,9999971 -,0021478 -,0010436
T   50  6 ,4209439E+08   3106000E+03 -,2443E+07  ,1446E+07   ,9999988 -,0012849  ,0008720
T   51  6 ,4183981E+08   3106000E+03 -,7610E+05  ,4381E+07   ,9999977 -,0000232  ,0021364
T   52  6 ,4198748E+08   3106000E+03  ,1306E+07  ,3304E+07   ,9999975  ,0000746  ,0022426
T   53  6 ,4188216E+08   3106000E+03  ,3035E+06 -,6650E+06   ,9999998 -,0006573  ,0001893
T   54  6 ,4193768E+08   3106000E+03 -,2745E+07  ,1258E+07   ,9999958 -,0024371  ,0015854
T   55  6 ,4186325E+08   3106000E+03 -,7322E+06  ,5142E+06   ,9999977 -,0021567  ,0001763
T   56  6 ,4197514E+08   3106000E+03 -,2169E+07 -,1286E+06   ,9999985 -,0012503  ,0012335
T   57  6 ,4190639E+08   3106000E+03  ,2853E+07  ,7391E+07   ,9999761  ,0011263  ,0068246
T   58  6 ,4200436E+08   3106000E+03 -,3272E+07 -,2586E+07   ,9999952 -,0025391 -,0017523
T   59  6 ,4191439E+08   3106000E+03  ,6833E+05 -,1115E+07   ,9999973  ,0022773 -,0003752
T   60  6 ,4200242E+08   3106000E+03 -,3735E+06 -,5552E+06   ,9999982  ,0010087 -,0015877
T   61  6 ,4194337E+08   3106000E+03  ,5737E+07 -,4094E+07   ,9999941  ,0025833 -,0022826
T   62  6 ,4181452E+08   3106000E+03 -,4336E+07 -,3599E+07   ,9999949 -,0028298 -,0014581
T   63  6 ,4202918E+08   3106000E+03  ,2266E+07 -,7571E+07   ,9999893  ,0005801 -,0045981
T   64  6 ,4201477E+08   3106000E+03 -,7149E+07 -,1569E+07   ,9999918 -,0040229 -,0003486
T   65  6 ,4197149E+08   3106000E+03  ,7273E+06  ,2646E+07   ,9999991  ,0006256  ,0011628
T   66  6 ,4198892E+08   3106000E+03  ,9944E+06  ,5706E+06   ,9999960  ,0013121  ,0025160
T   67  6 ,4193907E+08   3106000E+03  ,3935E+06 -,8423E+06   ,9999997  ,0002170 -,0007727
T   68  6 ,4199434E+08   3106000E+03 -,2371E+05  ,4490E+07   ,9999917 -,0007006  ,0040238
T   69  6 ,4198529E+08   3106000E+03  ,8585E+06 -,2275E+07   ,9999979  ,0005597 -,0019640
T   70  6 ,4182866E+08   3106000E+03 -,5069E+06  ,1803E+07   ,9999977 -,0020193 -,0006520
T   71  6 ,4199302E+08   3106000E+03 -,1004E+08 -,3011E+06   ,9999764 -,0068479 -,0006049
T   72  6 ,4194455E+08   3106000E+03 -,2293E+07  ,5091E+06   ,9999991 -,0012866  ,0002700
T   73  6 ,4193990E+08   3106000E+03 -,1824E+07  ,1474E+07   ,9999994  ,0005443  ,0009588
T   74  6 ,4203094E+08   3106000E+03 -,1572E+07 -,2341E+07   ,9999996 -,0001989 -,0008221
T   75  6 ,4196651E+08   3106000E+03  ,1072E+07 -,3335E+07   ,9999999 -,0001799 -,0000484
T   76  6 ,4195302E+08   3106000E+03  ,3260E+07  ,5460E+06   ,9999972  ,0015034  ,0018436
T   77  6 ,4181853E+08   3106000E+03  ,7288E+06  ,1476E+07   ,9999996 -,0008685  ,0000968
T   78  6 ,4186500E+08   3106000E+03 -,3419E+07  ,1333E+07   ,9999980 -,0017726  ,0009464
T   79  6 ,4189015E+08   3106000E+03 -,3292E+07 -,9127E+07   ,9999930 -,0013996 -,0034596
T   80  6 ,4203292E+08   3106000E+03  ,2941E+07 -,1251E+07   ,9999974  ,0017296 -,0014582
T   81  6 ,4198492E+08   3106000E+03 -,1615E+07  ,8649E+06   ,9999996 -,0008076 -,0003501
T   82  6 ,4198198E+08   3106000E+03 -,7780E+06  ,4864E+07   ,9999949 -,0017343  ,0026970
T   83  6 ,4193207E+08   3106000E+03 -,2353E+07  ,2327E+07   ,9999939 -,0020893  ,0027989
T   84  6 ,4190390E+08   3106000E+03 -,8491E+07  ,2710E+07   ,9999941 -,0033380  ,0007907
T   85  6 ,4197348E+08   3106000E+03  ,2467E+07 -,8452E+06   ,9999966  ,0025856 -,0002903
T   86  6 ,4200129E+08   3106000E+03  ,2845E+07  ,2016E+07   ,9999973  ,0007878  ,0021726
T   87  6 ,4188135E+08   3106000E+03 -,4431E+07 -,3401E+07   ,9999965 -,0023186 -,0013097
T   88  6 ,4201246E+08   3106000E+03  ,3403E+06 -,5915E+05   ,9999999 -,0001154  ,0004386
T   89  6 ,4193764E+08   3106000E+03 -,3623E+06  ,8020E+06   ,9999997 -,0004915  ,0005930
T   90  6 ,4203512E+08   3106000E+03 -,2524E+07 -,6737E+07   ,9999915 -,0013223 -,0039065
T   91  6 ,4199277E+08   3106000E+03  ,2555E+06  ,2086E+07   ,9999986 -,0009021  ,0014085
T   92  6 ,4193230E+08   3106000E+03  ,8915E+06  ,1975E+06   ,9999993  ,0011656  ,0002305
