============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 270. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  3 ,2328556E+08   2706000E+03  ,2749E+06  ,5776E+06   ,9999999 -,0001726  ,0004217
T    2  3 ,2326646E+08   2706000E+03  ,3572E+06  ,1740E+08   ,9999691  ,0002608  ,0078540
T    3  3 ,2336157E+08   2706000E+03 -,1480E+07 -,1408E+07   ,9999990 -,0005970 -,0013140
T    4  3 ,2327080E+08   2706000E+03  ,4416E+07 -,1506E+06   ,9999898  ,0042589  ,0014945
T    5  3 ,2330178E+08   2706000E+03 -,1565E+07 -,2293E+07   ,9999912 -,0035212 -,0022626
T    6  3 ,2332204E+08   2706000E+03  ,5300E+06  ,1775E+07   ,9999997  ,0007066  ,0002876
T    7  3 ,2324282E+08   2706000E+03  ,4804E+06 -,2114E+06   ,9999994  ,0005837  ,0009537
T    8  3 ,2326153E+08   2706000E+03 -,1315E+07  ,9147E+06   ,9999997 -,0006019  ,0003885
T    9  3 ,2331429E+08   2706000E+03  ,2037E+07 -,2668E+07   ,9999985  ,0009471 -,0014542
T   10  3 ,2329158E+08   2706000E+03  ,1211E+07  ,1597E+07   ,9999991 -,0001068  ,0013630
T   11  3 ,2329977E+08   2706000E+03  ,3795E+07  ,4895E+06   ,9999982  ,0018455  ,0003988
T   12  3 ,2324763E+08   2706000E+03 -,3185E+06  ,6323E+06   ,9999997 -,0007267  ,0002502
T   13  3 ,2334125E+08   2706000E+03  ,1963E+07 -,1274E+07   ,9999995  ,0009491  ,0000090
T   14  3 ,2329773E+08   2706000E+03  ,1234E+07  ,1214E+06   ,9999941  ,0033246 -,0009021
T   15  3 ,2330867E+08   2706000E+03  ,6915E+06 -,1218E+07   ,9999990  ,0003487 -,0013814
T   16  3 ,2331595E+08   2706000E+03 -,2181E+07 -,8443E+05   ,9999963 -,0026424 -,0005873
T   17  3 ,2328937E+08   2706000E+03  ,2626E+07 -,3215E+07   ,9999938  ,0021848 -,0027681
T   18  3 ,2325300E+08   2706000E+03  ,3560E+06 -,1020E+06   ,9999998 -,0005624 -,0003716
T   19  3 ,2328308E+08   2706000E+03 -,1545E+07 -,1329E+06   ,9999999 -,0002804 -,0003948
T   20  3 ,2332045E+08   2706000E+03  ,1391E+07 -,2998E+07   ,9999967 -,0020259 -,0015814
T   21  3 ,2328643E+08   2706000E+03  ,4390E+06 -,5826E+06   ,9999998 -,0000989 -,0005980
T   22  3 ,2328847E+08   2706000E+03 -,2940E+07  ,1621E+07   ,9999981 -,0008621  ,0017724
T   23  3 ,2329138E+08   2706000E+03  ,7760E+06  ,9557E+06   ,9999984  ,0017563  ,0003459
T   24  3 ,2325972E+08   2706000E+03 -,1043E+08  ,7878E+07   ,9999767 -,0055475  ,0039814
T   25  3 ,2331750E+08   2706000E+03  ,2972E+05 -,1588E+07   ,9999993  ,0004655 -,0011179
T   26  3 ,2327784E+08   2706000E+03  ,2378E+07  ,8074E+06   ,9999978  ,0020825  ,0002410
T   27  3 ,2332240E+08   2706000E+03  ,7851E+07  ,1113E+08   ,9999803  ,0038007  ,0049995
T   28  3 ,2326899E+08   2706000E+03 -,1684E+07  ,3361E+07   ,9999978 -,0014771  ,0014848
T   29  3 ,2328752E+08   2706000E+03  ,2291E+07 -,7801E+06   ,9999959 -,0002157 -,0028387
T   30  3 ,2325951E+08   2706000E+03  ,2106E+07 -,4868E+07   ,9999825  ,0027235 -,0052523
T   31  3 ,2334091E+08   2706000E+03 -,3064E+07 -,1196E+07   ,9999977 -,0019945 -,0007927
T   32  3 ,2330314E+08   2706000E+03  ,1946E+07  ,6956E+06   ,9999995  ,0005534 -,0008733
T   33  3 ,2324011E+08   2706000E+03 -,2924E+06  ,8004E+06   ,9999988 -,0001969  ,0015511
T   34  3 ,2328238E+08   2706000E+03  ,9829E+06 -,3386E+07   ,9999995 -,0004937 -,0008756
T   35  3 ,2332106E+08   2706000E+03  ,1494E+07 -,4293E+05   ,9999999  ,0003654 -,0002127
T   36  3 ,2329436E+08   2706000E+03 -,3437E+07  ,2354E+07   ,9999930 -,0020512  ,0031399
T   37  3 ,2326688E+08   2706000E+03  ,2907E+07 -,1280E+07   ,9999967  ,0025715 -,0001967
T   38  3 ,2328200E+08   2706000E+03 -,1444E+07 -,2009E+06   ,9999995 -,0009565  ,0002895
T   39  3 ,2328193E+08   2706000E+03  ,1861E+06  ,5435E+06   ,9999997  ,0003364  ,0006425
T   40  3 ,2325472E+08   2706000E+03 -,4067E+06  ,5007E+07   ,9999873 -,0010526  ,0049242
T   41  3 ,2323128E+08   2706000E+03 -,1020E+07 -,2896E+06   ,9999997 -,0000119 -,0007147
