============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Au absorber+Ni4Si3 windo( 225. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   26  3 .2308915E+08   2256018E+03 -.7943E+07  .2083E+07   .9999945 -.0030325  .0013063
T   27  3 .2310146E+08   2256018E+03 -.3296E+07 -.1652E+07   .9999992 -.0004009 -.0012099
T   28  3 .2308729E+08   2256018E+03  .2934E+07 -.2450E+07   .9999978  .0001621 -.0020986
T   29  3 .2314062E+08   2256018E+03  .2155E+07  .1652E+07   .9999994  .0011307 -.0000097
T   30  3 .2314977E+08   2256018E+03  .3682E+07 -.1821E+07   .9999956  .0028820 -.0006396
T   31  3 .2312865E+08   2256018E+03 -.1346E+08  .2290E+07   .9999733 -.0073058  .0001458
T   32  3 .2312771E+08   2256018E+03 -.9301E+07  .1262E+08   .9999742 -.0042480  .0057945
T   33  3 .2317279E+08   2256018E+03 -.9479E+06 -.2776E+07   .9999978 -.0003710 -.0020717
T   34  3 .2310962E+08   2256018E+03  .6317E+07  .5945E+07   .9999952  .0021046  .0022793
T   35  3 .2314305E+08   2256018E+03  .6051E+07  .1632E+07   .9999901  .0035347  .0026866
T   36  3 .2315702E+08   2256018E+03 -.4640E+07  .3305E+07   .9999922 -.0028501  .0027523
T   37  3 .2312372E+08   2256018E+03  .1810E+07  .3054E+07   .9999989  .0013731  .0004945
T   38  3 .2317048E+08   2256018E+03 -.2825E+07 -.1006E+07   .9999981 -.0019389 -.0003457
T   39  3 .2312978E+08   2256018E+03 -.1927E+07 -.1061E+08   .9999902 -.0024300 -.0037058
T   40  3 .2312049E+08   2256018E+03  .1938E+06 -.7352E+07   .9999900 -.0002677 -.0044624
T   41  3 .2314887E+08   2256018E+03 -.4535E+07 -.2909E+07   .9999983 -.0011982 -.0013757
T   42  3 .2315226E+08   2256018E+03 -.3180E+06 -.2658E+07   .9999993 -.0004527 -.0010741
T   43  3 .2314022E+08   2256018E+03 -.6017E+07  .4166E+07   .9999953 -.0019880  .0023285
T   44  3 .2313555E+08   2256018E+03 -.2047E+07 -.2728E+06   .9999986 -.0008688 -.0014037
T   45  3 .2311266E+08   2256018E+03  .2320E+07 -.7756E+06   .9999988  .0015231 -.0002056
T   46  3 .2315100E+08   2256018E+03  .9491E+06 -.5407E+07   .9999961  .0008350 -.0026762
T   47  3 .2312563E+08   2256018E+03 -.3785E+07 -.2445E+07   .9999958 -.0027595 -.0009238
T   48  3 .2311713E+08   2256018E+03  .9404E+07  .1577E+07   .9999847  .0053180  .0014975
T   49  3 .2312439E+08   2256018E+03 -.6075E+07 -.3178E+07   .9999940 -.0029237 -.0018611
T   50  3 .2309575E+08   2256018E+03 -.6158E+07 -.4043E+07   .9999873 -.0039243 -.0031736
T   51  3 .2311664E+08   2256018E+03 -.4505E+07 -.5494E+07   .9999979 -.0015179 -.0013468
T   52  3 .2317718E+08   2256018E+03 -.4300E+07  .3134E+07   .9999951 -.0024410  .0019413
T   53  3 .2313394E+08   2256018E+03  .8416E+07  .9991E+07   .9999859  .0030230  .0043773
T   54  3 .2308100E+08   2256018E+03 -.8546E+06  .2223E+07   .9999998 -.0005763  .0003079
T   55  3 .2314658E+08   2256018E+03  .4183E+07 -.1319E+07   .9999937  .0029766  .0019205
T   56  3 .2313412E+08   2256018E+03 -.2787E+07 -.3730E+07   .9999976 -.0015373 -.0015546
T   57  3 .2314291E+08   2256018E+03 -.1325E+07  .2571E+07   .9999974 -.0008845  .0021045
T   58  3 .2311920E+08   2256018E+03 -.1211E+07 -.4195E+06   .9999988  .0007490 -.0013813
T   59  3 .2312275E+08   2256018E+03 -.1353E+08 -.6485E+07   .9999768 -.0054405 -.0040994
T   60  3 .2319050E+08   2256018E+03  .1171E+08 -.5054E+07   .9999782  .0060558 -.0026361
T   61  3 .2311430E+08   2256018E+03  .1129E+08  .3271E+07   .9999899  .0044584  .0006292
T   62  3 .2316483E+08   2256018E+03 -.2126E+07  .7587E+06   .9999993 -.0010268  .0005553
T   63  3 .2314634E+08   2256018E+03  .1293E+07  .1845E+07   .9999987  .0010294  .0012706
T   64  3 .2315963E+08   2256018E+03 -.8738E+06 -.1361E+06   .9999977 -.0013727  .0016513
T   65  3 .2310483E+08   2256018E+03  .1204E+08 -.2110E+08   .9999121  .0059959 -.0118221
T   66  3 .2316287E+08   2256018E+03 -.2213E+07 -.2879E+07   .9999916 -.0040901 -.0003602
T   67  3 .2317222E+08   2256018E+03 -.1946E+07  .4033E+07   .9999988 -.0006684  .0014187
T   68  3 .2311032E+08   2256018E+03  .2929E+07  .2253E+07   .9999981  .0007859  .0017685
T   69  3 .2311266E+08   2256018E+03  .6243E+06 -.1842E+07   .9999971  .0009993 -.0021869
T   70  3 .2317464E+08   2256018E+03  .7047E+06  .6587E+07   .9999919  .0007724  .0039441
T   71  3 .2309776E+08   2256018E+03 -.7181E+07  .3432E+07   .9999891 -.0040021  .0023902
T   72  3 .2313833E+08   2256018E+03 -.2563E+07 -.8697E+07   .9999933 -.0000308 -.0036641
T   73  3 .2313426E+08   2256018E+03 -.4068E+07 -.1800E+07   .9999951 -.0017768 -.0025649
T   74  3 .2307854E+08   2256018E+03  .1684E+07 -.2841E+06   .9999982  .0018581 -.0002393
T   75  3 .2310136E+08   2256018E+03 -.1028E+08 -.5384E+07   .9999838 -.0052042 -.0022967
T   76  3 .2315729E+08   2256018E+03  .1128E+07  .1871E+08   .9999531  .0007376  .0096611
T   77  3 .2307056E+08   2256018E+03 -.2389E+06 -.2388E+07   .9999964 -.0008159 -.0025441
T   78  3 .2317367E+08   2256018E+03 -.2157E+07  .6034E+07   .9999907 -.0017979  .0039187
T   79  3 .2312150E+08   2256018E+03 -.1780E+08  .2287E+08   .9999191 -.0072161  .0104752
T   80  3 .2317294E+08   2256018E+03  .2521E+07  .4469E+07   .9999959  .0013961  .0024830
T   81  3 .2316854E+08   2256018E+03 -.1480E+07 -.1836E+07   .9999995 -.0008011 -.0005322
T   82  3 .2314055E+08   2256018E+03 -.5533E+07  .2103E+07   .9999963 -.0026476  .0006554
T   83  3 .2312904E+08   2256018E+03  .7537E+07 -.5166E+07   .9999827  .0049702 -.0031325
T   84  3 .2312584E+08   2256018E+03  .3513E+07 -.4569E+07   .9999965  .0018183 -.0019359
T   85  3 .2314615E+08   2256018E+03  .3010E+06  .5102E+07   .9999947  .0014621  .0029252
T   86  3 .2310500E+08   2256018E+03  .2447E+07  .4743E+06   .9999982  .0019201 -.0000063
T   87  3 .2315453E+08   2256018E+03  .7639E+07  .8701E+07   .9999818  .0038055  .0046847
T   88  3 .2315665E+08   2256018E+03 -.4537E+07 -.1202E+07   .9999912 -.0040943 -.0008799
T   89  3 .2314384E+08   2256018E+03 -.1855E+07  .1637E+07   .9999990 -.0013684  .0002525
T   90  3 .2311197E+08   2256018E+03 -.2169E+07  .4822E+07   .9999967 -.0018501  .0017977
T   91  3 .2313149E+08   2256018E+03  .9805E+06 -.9760E+07   .9999820  .0008350 -.0059345
T   92  3 .2311497E+08   2256018E+03 -.1369E+06  .3357E+06   .9999999 -.0004482  .0001725
T   93  3 .2316541E+08   2256018E+03 -.5501E+06 -.1729E+07   .9999889 -.0013547 -.0045233
T   94  3 .2312523E+08   2256018E+03 -.1713E+08  .4061E+08   .9998170 -.0069606  .0178194
T   95  3 .2310529E+08   2256018E+03 -.1427E+06  .7188E+07   .9999935  .0000082  .0036171
T   96  3 .2317669E+08   2256018E+03 -.5041E+07  .3504E+07   .9999995  .0001326 -.0009600
T   97  3 .2311375E+08   2256018E+03  .9460E+06  .1514E+07   .9999996  .0003495  .0008092
T   98  3 .2316518E+08   2256018E+03  .9802E+07 -.1434E+07   .9999886  .0045047 -.0015910
T   99  3 .2312147E+08   2256018E+03  .4201E+07  .2505E+07   .9999990  .0014022  .0002973
T  100  3 .2312160E+08   2256018E+03 -.1240E+07  .1524E+07   .9999992  .0005744  .0011021
T  101  3 .2308838E+08   2256018E+03  .4825E+06 -.2357E+06   .9999993  .0004142 -.0011047
T  102  3 .2312154E+08   2256018E+03  .1000E+08 -.8446E+07   .9999819  .0044085 -.0040880
T  103  3 .2311926E+08   2256018E+03  .5676E+07 -.4437E+07   .9999941  .0026889 -.0021253
T  104  3 .2316901E+08   2256018E+03  .9651E+07 -.8243E+07   .9999872  .0046368 -.0020036
T  105  3 .2308770E+08   2256018E+03  .2793E+07 -.1409E+07   .9999971  .0020498 -.0012578
T  106  3 .2314071E+08   2256018E+03 -.4614E+07 -.1207E+05   .9999974 -.0021411  .0007802
T  107  3 .2312200E+08   2256018E+03  .5030E+07 -.4260E+07   .9999961  .0019432 -.0020052
T  108  3 .2307426E+08   2256018E+03 -.2052E+07 -.8593E+06   .9999989 -.0014505 -.0002555
T  109  3 .2308784E+08   2256018E+03 -.3621E+07  .4168E+07   .9999912 -.0021726  .0035763
T  110  3 .2311870E+08   2256018E+03  .3674E+06  .1373E+06   .9999995  .0009529 -.0002861
T  111  3 .2308128E+08   2256018E+03  .8526E+06  .3732E+07   .9999992  .0003375  .0012158
T  112  3 .2316945E+08   2256018E+03 -.4792E+06  .2783E+07   .9999992  .0000673  .0012304
T  113  3 .2310554E+08   2256018E+03 -.7919E+07 -.5837E+07   .9999840 -.0025317 -.0050539
T  114  3 .2307803E+08   2256018E+03  .6669E+07  .1959E+06   .9999939  .0032855 -.0011913
T  115  3 .2318129E+08   2256018E+03  .2384E+07  .9523E+06   .9999967  .0015010  .0021003
T  116  3 .2315176E+08   2256018E+03 -.8245E+06 -.2506E+07   .9999994  .0000309 -.0011245
T  117  3 .2313729E+08   2256018E+03  .9520E+07  .6820E+07   .9999791  .0063343  .0012839
T  118  3 .2311123E+08   2256018E+03 -.2738E+07 -.3318E+07   .9999991 -.0013105 -.0001797
T  119  3 .2318182E+08   2256018E+03 -.3215E+06  .2679E+07   .9999966  .0012211  .0023129
T  120  3 .2312184E+08   2256018E+03 -.4374E+07  .2157E+07   .9999929 -.0028747  .0024213
T  121  3 .2311072E+08   2256018E+03 -.1562E+07 -.3043E+07   .9999996 -.0005529 -.0006773
T  122  3 .2315745E+08   2256018E+03 -.2057E+07  .8930E+07   .9999909 -.0012648  .0040854
T  123  3 .2311745E+08   2256018E+03  .1667E+07  .2063E+07   .9999990  .0009195  .0010454
T  124  3 .2310799E+08   2256018E+03 -.3998E+07 -.6351E+06   .9999906 -.0037302 -.0021889
T  125  3 .2314240E+08   2256018E+03  .2764E+07 -.7044E+07   .9999942  .0019108 -.0028188
T  126  3 .2315743E+08   2256018E+03  .3920E+07 -.3032E+07   .9999981  .0005366 -.0018777
T  127  3 .2314085E+08   2256018E+03 -.9959E+07 -.4091E+07   .9999849 -.0049974 -.0022899
T  128  3 .2309628E+08   2256018E+03  .1986E+08  .6288E+07   .9999364  .0106178  .0038120
T  129  3 .2312894E+08   2256018E+03  .5219E+06  .3888E+07   .9999966 -.0008887  .0024458
T  130  3 .2310092E+08   2256018E+03  .1559E+07 -.4878E+07   .9999928  .0018378 -.0033327
T  131  3 .2305891E+08   2256018E+03 -.6206E+06 -.3641E+07   .9999983  .0001232 -.0018351
T  132  3 .2317191E+08   2256018E+03  .2416E+07 -.2661E+07   .9999975  .0019940 -.0009874
T  133  3 .2317926E+08   2256018E+03  .3764E+06 -.3225E+07   .9999985 -.0002484 -.0017087
T  134  3 .2317105E+08   2256018E+03  .7825E+07  .3162E+07   .9999983  .0006929 -.0017224
T  135  3 .2305298E+08   2256018E+03 -.4401E+07  .6488E+07   .9999970 -.0016988  .0017915
T  136  3 .2316789E+08   2256018E+03  .2662E+07  .4466E+07   .9999966  .0004955  .0025700
T  137  3 .2314282E+08   2256018E+03 -.8836E+07 -.6644E+06   .9999868 -.0050945 -.0006171
T  138  3 .2309417E+08   2256018E+03  .2235E+07 -.9826E+06   .9999990  .0009757 -.0010401
T  139  3 .2309368E+08   2256018E+03 -.1111E+07 -.4596E+07   .9999955 -.0006439 -.0029343
T  140  3 .2311413E+08   2256018E+03 -.5507E+07  .2283E+07   .9999934 -.0030660  .0019747
T  141  3 .2309815E+08   2256018E+03  .7952E+06 -.9869E+07   .9999864 -.0003638 -.0052091
T  142  3 .2311853E+08   2256018E+03 -.2784E+07  .5411E+06   .9999993 -.0011231 -.0002121
T  143  3 .2314353E+08   2256018E+03 -.5218E+06  .3244E+07   .9999999 -.0004246  .0001705
T  144  3 .2315506E+08   2256018E+03 -.6006E+07 -.7430E+07   .9999896 -.0022328 -.0039716
T  145  3 .2311397E+08   2256018E+03 -.6869E+06 -.4093E+07   .9999964  .0006878 -.0025743
T  146  3 .2312689E+08   2256018E+03 -.3376E+07 -.3631E+07   .9999975 -.0013571 -.0017535
T  147  3 .2308831E+08   2256018E+03 -.2754E+08  .3898E+08   .9998382 -.0124183  .0130163
T  148  3 .2311536E+08   2256018E+03  .8634E+07  .2913E+07   .9999919  .0039165  .0009601
T  149  3 .2313916E+08   2256018E+03  .2148E+06 -.2293E+07   .9999885 -.0026464  .0039950
T  150  3 .2315138E+08   2256018E+03  .3834E+07 -.9240E+07   .9999816  .0040109 -.0045512
T  151  3 .2312952E+08   2256018E+03  .3818E+07 -.8152E+07   .9999812  .0027921 -.0054579
T  152  3 .2312554E+08   2256018E+03 -.1480E+07  .3762E+07   .9999926 -.0018838  .0033505
T  153  3 .2309719E+08   2256018E+03 -.1975E+07  .5631E+07   .9999961 -.0015872  .0022964
T  154  3 .2310041E+08   2256018E+03 -.3547E+07 -.1953E+06   .9999877 -.0046554 -.0017303
T  155  3 .2305212E+08   2256018E+03  .7145E+07 -.1535E+07   .9999936  .0033963 -.0011491
T  156  3 .2310449E+08   2256018E+03  .6279E+07 -.1695E+07   .9999947  .0032251 -.0004364
T  157  3 .2310765E+08   2256018E+03  .2110E+07 -.1768E+07   .9999966  .0024974  .0008135
T  158  3 .2311990E+08   2256018E+03  .1477E+07  .9265E+06   .9999949  .0026840  .0017384
T  159  3 .2312367E+08   2256018E+03 -.3231E+07  .7291E+06   .9999637 -.0056830 -.0063551
T  160  3 .2312085E+08   2256018E+03  .1434E+07 -.4794E+07   .9999911  .0011145 -.0040612
T  161  3 .2312154E+08   2256018E+03 -.3060E+06  .6860E+07   .9999958 -.0001911  .0028760
T  162  3 .2315961E+08   2256018E+03 -.4749E+07  .1002E+07   .9999976 -.0021848 -.0000054
T  163  3 .2312635E+08   2256018E+03  .2232E+07 -.1625E+07   .9999991  .0010035 -.0009064
T  164  3 .2316810E+08   2256018E+03 -.2600E+07  .3915E+07   .9999876 -.0040501  .0028910
T  165  3 .2312945E+08   2256018E+03 -.5880E+07 -.6289E+07   .9999950 -.0016009 -.0027296
T  166  3 .2320186E+08   2256018E+03 -.2707E+07 -.5510E+07   .9999950 -.0016727 -.0027011
T  167  3 .2309444E+08   2256018E+03 -.3866E+07  .3907E+07   .9999952 -.0025188  .0018245
T  168  3 .2313370E+08   2256018E+03  .4652E+07  .3624E+07   .9999888  .0042105  .0021767
T  169  3 .2310403E+08   2256018E+03 -.4203E+06  .1180E+07   .9999998 -.0001284 -.0006453
T  170  3 .2316210E+08   2256018E+03 -.1418E+07 -.2369E+07   .9999977 -.0017495 -.0012689
T  171  3 .2314748E+08   2256018E+03 -.1576E+08  .1239E+07   .9999755 -.0069664  .0007368
T  172  3 .2314093E+08   2256018E+03  .2203E+07  .1662E+08   .9999690  .0002517  .0078662
T  173  3 .2312841E+08   2256018E+03 -.3625E+07  .2300E+07   .9999986 -.0016749  .0002903
T  174  3 .2311796E+08   2256018E+03  .1949E+07 -.2348E+07   .9999988  .0015539  .0001361
T  175  3 .2313825E+08   2256018E+03  .1196E+07  .1991E+07   .9999984  .0010355  .0014308
T  176  3 .2311643E+08   2256018E+03 -.2480E+07  .6286E+07   .9999980 -.0000994  .0020047
T  177  3 .2316510E+08   2256018E+03  .1502E+07 -.2128E+07   .9999999 -.0001430  .0001327
T  178  3 .2308226E+08   2256018E+03 -.3156E+07 -.4346E+06   .9999989 -.0007380 -.0012893
T  179  3 .2314055E+08   2256018E+03 -.1198E+08  .4345E+07   .9999731 -.0068687  .0025841
T  180  3 .2313841E+08   2256018E+03 -.2050E+07 -.7431E+07   .9999953 -.0012257 -.0028216
T  181  3 .2310210E+08   2256018E+03  .6469E+07  .4182E+06   .9999950  .0023902  .0020677
T  182  3 .2310542E+08   2256018E+03 -.4162E+07  .1501E+07   .9999963 -.0026392 -.0006553
T  183  3 .2312324E+08   2256018E+03 -.2151E+07  .8193E+06   .9999989 -.0015133 -.0000425
T  184  3 .2311786E+08   2256018E+03 -.1019E+08 -.1196E+08   .9999730 -.0049902 -.0053994
T  185  3 .2310742E+08   2256018E+03  .1769E+07 -.1443E+07   .9999988  .0006314 -.0013994
T  186  3 .2309593E+08   2256018E+03  .4157E+07  .1378E+07   .9999972  .0016439  .0017122
T  187  3 .2310183E+08   2256018E+03 -.7530E+07  .1395E+08   .9999300 -.0038339  .0111949
T  188  3 .2313308E+08   2256018E+03 -.2804E+06 -.4106E+07   .9999983  .0002445 -.0018390
T  189  3 .2317898E+08   2256018E+03  .1356E+07  .2265E+07   .9999989  .0010251 -.0010248
T  190  3 .2312292E+08   2256018E+03 -.2910E+07 -.2753E+07   .9999988 -.0010282 -.0011576
T  191  3 .2313649E+08   2256018E+03 -.3337E+07  .2726E+07   .9999973 -.0022278  .0005885
T  192  3 .2308875E+08   2256018E+03 -.5207E+07  .1094E+08   .9999866 -.0017978  .0048583
T  193  3 .2311153E+08   2256018E+03  .6915E+05  .2855E+07   .9999971  .0019973  .0013587
T  194  3 .2316336E+08   2256018E+03  .5795E+07  .2736E+07   .9999973  .0018967  .0013300
T  195  3 .2315303E+08   2256018E+03 -.3175E+07 -.1959E+07   .9999877 -.0035463 -.0034713
T  196  3 .2314091E+08   2256018E+03 -.2284E+07  .9712E+07   .9999882 -.0012183  .0047046
T  197  3 .2312043E+08   2256018E+03 -.2533E+05  .4909E+07   .9999994  .0001619  .0011135
T  198  3 .2317413E+08   2256018E+03 -.3316E+07  .1160E+07   .9999981 -.0017946  .0007384
T  199  3 .2314435E+08   2256018E+03 -.1725E+06 -.2504E+07   .9999966 -.0026081 -.0001442
T  200  3 .2315272E+08   2256018E+03  .1376E+07 -.1596E+07   .9999930  .0037062 -.0005121
T  201  3 .2320659E+08   2256018E+03  .5086E+07  .6122E+07   .9999881  .0021280  .0043820
T  202  3 .2313996E+08   2256018E+03 -.2453E+07  .5089E+07   .9999988  .0000933  .0015721
T  203  3 .2319119E+08   2256018E+03 -.1614E+07  .3055E+07   .9999982  .0000406  .0019164
T  204  3 .2309048E+08   2256018E+03  .7851E+07  .1561E+07   .9999907  .0042912  .0004267
T  205  3 .2313412E+08   2256018E+03 -.3251E+07  .1097E+07   .9999982 -.0011903  .0014639
T  206  3 .2310504E+08   2256018E+03  .6047E+07  .6024E+07   .9999960  .0022799  .0016774
T  207  3 .2310895E+08   2256018E+03 -.4029E+06 -.7743E+06   .9999973 -.0009760 -.0021055
T  208  3 .2306390E+08   2256018E+03  .2959E+07  .8015E+07   .9999941  .0016066  .0030441
T  209  3 .2316117E+08   2256018E+03  .1393E+07  .8759E+07   .9999944  .0020549  .0026525
T  210  3 .2313964E+08   2256018E+03 -.1646E+08 -.2125E+08   .9999176 -.0074554 -.0104493
T  211  3 .2313325E+08   2256018E+03  .1986E+07 -.5566E+06   .9999998 -.0000740  .0005649
T  212  3 .2312743E+08   2256018E+03 -.1587E+07  .6285E+07   .9999938 -.0010965  .0033368
T  213  3 .2312417E+08   2256018E+03  .1151E+07  .2821E+07   .9999969  .0009505  .0023195
T  214  3 .2313935E+08   2256018E+03 -.1053E+06  .3414E+05   .9999998  .0001924  .0005280
T  215  3 .2319656E+08   2256018E+03  .1068E+06  .3018E+07   .9999947 -.0012108  .0030081
T  216  3 .2308957E+08   2256018E+03  .1977E+08  .9261E+07   .9999463  .0095087  .0041198
T  217  3 .2312907E+08   2256018E+03  .6522E+07  .3211E+07   .9999939  .0031146  .0015573
T  218  3 .2312144E+08   2256018E+03  .4854E+07 -.4367E+07   .9999936  .0030059 -.0019440
T  219  3 .2310632E+08   2256018E+03 -.8818E+06 -.2578E+07   .9999979  .0000147 -.0020688
T  220  3 .2312852E+08   2256018E+03  .1917E+07  .3340E+07   .9999981 -.0000730  .0019261
T  221  3 .2313341E+08   2256018E+03 -.3604E+06 -.7573E+07   .9999943  .0005813 -.0033262
T  222  3 .2313918E+08   2256018E+03  .1699E+07  .3406E+07   .9999973  .0016725  .0016141
T  223  3 .2313612E+08   2256018E+03 -.5760E+07 -.5835E+06   .9999972 -.0023532  .0000157
T  224  3 .2310198E+08   2256018E+03  .4383E+06 -.6061E+07   .9999961  .0005475 -.0027244
T  225  3 .2308716E+08   2256018E+03 -.1965E+07  .2196E+07   .9999985 -.0010107  .0013820
T  226  3 .2313208E+08   2256018E+03  .1612E+05  .5815E+07   .9999937  .0000972  .0035417
T  227  3 .2311402E+08   2256018E+03  .2914E+07  .8550E+07   .9999907  .0010771  .0041874
T  228  3 .2311304E+08   2256018E+03 -.4746E+06  .1435E+07   .9999996 -.0003862  .0008611
T  229  3 .2311605E+08   2256018E+03 -.2744E+07  .2617E+07   .9999988 -.0003201  .0014980
T  230  3 .2318870E+08   2256018E+03 -.9518E+07 -.7841E+07   .9999818 -.0046829 -.0038022
T  231  3 .2305820E+08   2256018E+03 -.4277E+07  .2650E+07   .9999969 -.0017075  .0018039
T  232  3 .2313201E+08   2256018E+03  .2137E+07 -.1146E+08   .9999842  .0010783 -.0055145
T  233  3 .2309895E+08   2256018E+03 -.3168E+06 -.9665E+06   .9999993 -.0006817 -.0010041
T  234  3 .2315738E+08   2256018E+03  .1308E+08 -.1105E+08   .9999699  .0064747 -.0042787
T  235  3 .2312083E+08   2256018E+03 -.4604E+07 -.2459E+07   .9999958 -.0025543 -.0013611
T  236  3 .2311942E+08   2256018E+03  .1615E+07 -.2034E+07   .9999991  .0009000 -.0010017
T  237  3 .2312340E+08   2256018E+03 -.4080E+07 -.2717E+07   .9999993 -.0008744 -.0007337
T  238  3 .2314912E+08   2256018E+03 -.6803E+06 -.3013E+07   .9999991 -.0004465 -.0012579
T  239  3 .2312101E+08   2256018E+03 -.6384E+07 -.1173E+08   .9999567 -.0050071 -.0078434
T  240  3 .2308042E+08   2256018E+03 -.8352E+06  .1016E+07   .9999999  .0003606  .0000371
T  241  3 .2311948E+08   2256018E+03 -.3120E+08 -.2011E+08   .9998785 -.0132688 -.0081810
T  242  3 .2312307E+08   2256018E+03  .2962E+07  .2705E+07   .9999965  .0023984  .0011336
T  243  3 .2308756E+08   2256018E+03 -.1998E+07  .6008E+06   .9999999  .0004728 -.0001335
T  244  3 .2314850E+08   2256018E+03  .5452E+07  .3190E+07   .9999934  .0036096  .0002991
T  245  3 .2311389E+08   2256018E+03  .1542E+06 -.3795E+07   .9999992 -.0003103 -.0012376
T  246  3 .2309334E+08   2256018E+03 -.3353E+06  .1561E+08   .9999722 -.0006218  .0074304
T  247  3 .2313112E+08   2256018E+03  .2263E+07 -.7853E+06   .9999991  .0011957 -.0005915
T  248  3 .2315969E+08   2256018E+03  .6560E+07  .3602E+07   .9999961  .0024781  .0012558
T  249  3 .2313308E+08   2256018E+03  .1518E+07  .6702E+06   .9999998  .0005558 -.0003457
T  250  3 .2317776E+08   2256018E+03  .6471E+06  .8669E+07   .9999899  .0006588  .0044470
T  251  3 .2313714E+08   2256018E+03 -.1726E+07  .4653E+07   .9999982 -.0010520  .0016047
T  252  3 .2313430E+08   2256018E+03  .6196E+07 -.3277E+07   .9999958  .0022135 -.0018767
T  253  3 .2306509E+08   2256018E+03  .5818E+07  .4655E+07   .9999929  .0023778  .0029321
