============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space+Tr. ROW 0( 150. mm) =============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  3 ,2358733E+08   1506000E+03  ,5314E+06  ,2791E+06   ,9999994  ,0010812 -,0003402
T    2  3 ,2360075E+08   1506000E+03 -,5400E+06  ,8067E+06   ,9999971 -,0021198  ,0011831
T    3  3 ,2361025E+08   1506000E+03  ,2601E+06 -,1854E+07   ,9999981 -,0004489 -,0018792
T    4  3 ,2360822E+08   1506000E+03  ,9493E+06 -,7907E+06   ,9999989  ,0013325 -,0006762
T    5  3 ,2361937E+08   1506000E+03 -,5881E+05 -,1125E+07   ,9999987  ,0010420 -,0012444
T    6  3 ,2360276E+08   1506000E+03  ,1995E+06  ,1247E+07   ,9999966 -,0004734  ,0025537
T    7  3 ,2359716E+08   1506000E+03 -,1233E+06  ,4730E+06   ,9999999 -,0002591  ,0003615
T    8  3 ,2360046E+08   1506000E+03  ,1732E+06  ,1447E+06   ,9999999  ,0000671 -,0000241
T    9  3 ,2363193E+08   1506000E+03 -,1402E+07 -,1211E+06   ,9999979 -,0020348 -,0003910
T   10  3 ,2360193E+08   1506000E+03  ,4098E+04 -,4376E+06   ,9999999 -,0001125 -,0001681
T   11  3 ,2358989E+08   1506000E+03 -,1361E+07 -,4833E+06   ,9999968 -,0025149 -,0002487
T   12  3 ,2362246E+08   1506000E+03  ,8133E+07  ,8618E+07   ,9999227  ,0076879  ,0097701
T   13  3 ,2359323E+08   1506000E+03  ,6809E+06  ,1635E+06   ,9999988  ,0003466  ,0015407
T   14  3 ,2357899E+08   1506000E+03 -,1513E+07  ,1627E+07   ,9999974 -,0016908  ,0015135
T   15  3 ,2358675E+08   1506000E+03 -,1156E+06  ,4591E+05   ,9999998  ,0004773  ,0005072
T   16  3 ,2356409E+08   1506000E+03  ,2483E+06 -,1119E+06   ,9999999  ,0000747 -,0002008
T   17  3 ,2362122E+08   1506000E+03 -,7125E+05 -,2411E+06   ,9999995 -,0003576 -,0009787
T   18  3 ,2359516E+08   1506000E+03  ,9253E+05 -,1025E+07   ,9999989 -,0004080 -,0013938
T   19  3 ,2362240E+08   1506000E+03 -,7411E+05  ,2144E+06   ,9999995  ,0006779  ,0007498
T   20  3 ,2361100E+08   1506000E+03  ,2340E+06 -,8024E+06   ,9999997  ,0001221 -,0007499
T   21  3 ,2357112E+08   1506000E+03  ,2025E+06  ,1087E+05   ,9999998  ,0002936  ,0005732
T   22  3 ,2361819E+08   1506000E+03  ,6821E+06  ,1655E+07   ,9999991  ,0005125  ,0012461
T   23  3 ,2356672E+08   1506000E+03 -,4580E+06  ,4801E+06   ,9999980 -,0006528  ,0018664
T   24  3 ,2361934E+08   1506000E+03 -,6663E+06 -,5763E+06   ,9999967 -,0003278 -,0025424
T   25  3 ,2360310E+08   1506000E+03 -,3852E+06 -,1498E+06   ,9999987 -,0014424  ,0006694
T   26  3 ,2357597E+08   1506000E+03  ,1611E+06 -,1883E+07   ,9999867  ,0009125 -,0050726
T   27  3 ,2362690E+08   1506000E+03 -,4592E+06  ,4877E+06   ,9999998  ,0001901  ,0005352
T   28  3 ,2359521E+08   1506000E+03  ,4207E+06 -,6293E+05   ,9999992  ,0012023 -,0005018
T   29  3 ,2357268E+08   1506000E+03  ,3854E+07  ,3429E+07   ,9999894  ,0032602  ,0032519
T   30  3 ,2366547E+08   1506000E+03  ,2600E+06  ,6537E+06   ,9999998  ,0006694  ,0002018
T   31  3 ,2358101E+08   1506000E+03 -,2314E+06 -,6380E+06   ,9999998  ,0000737 -,0006069
T   32  3 ,2362833E+08   1506000E+03 -,5873E+06  ,1246E+07   ,9999995 -,0000787  ,0010366
T   33  3 ,2358132E+08   1506000E+03  ,2932E+05 -,1774E+07   ,9999921 -,0001268 -,0039703
T   34  3 ,2362216E+08   1506000E+03 -,1476E+07  ,5405E+06   ,9999973 -,0022000  ,0007313
T   35  3 ,2359323E+08   1506000E+03 -,9090E+05  ,4573E+06   ,9999994  ,0002715  ,0010941
T   36  3 ,2361611E+08   1506000E+03  ,3438E+06  ,3281E+06   ,9999998  ,0005489  ,0000253
T   37  3 ,2363773E+08   1506000E+03 -,1544E+06  ,4482E+06   ,9999967 -,0017877  ,0018451
T   38  3 ,2360093E+08   1506000E+03 -,2823E+04  ,5541E+06   ,9999994  ,0001440  ,0010936
T   39  3 ,2360224E+08   1506000E+03 -,2309E+07 -,5476E+06   ,9999986 -,0016202  ,0003916
T   40  3 ,2357071E+08   1506000E+03  ,2764E+06 -,5469E+06   ,9999980  ,0007509 -,0018799
T   41  3 ,2360361E+08   1506000E+03 -,1491E+06  ,1760E+06   ,9999998  ,0003962  ,0005001
T   42  3 ,2359021E+08   1506000E+03  ,8260E+06  ,6489E+06   ,9999993  ,0006705  ,0009807
T   43  3 ,2359184E+08   1506000E+03  ,2051E+06  ,3904E+07   ,9999947 -,0002783  ,0032526
T   44  3 ,2357793E+08   1506000E+03 -,4809E+06  ,8030E+06   ,9999978 -,0016301  ,0013171
T   45  3 ,2361444E+08   1506000E+03  ,1771E+06 -,9427E+06   ,9999981  ,0003536 -,0018977
T   46  3 ,2356984E+08   1506000E+03  ,2474E+06 -,6774E+06   ,9999998  ,0000346 -,0006731
T   47  3 ,2358293E+08   1506000E+03 -,3675E+06 -,1308E+06   ,9999998 -,0006521  ,0000563
T   48  3 ,2359489E+08   1506000E+03 -,1606E+06 -,1327E+07   ,9999990 -,0002048 -,0013944
T   49  3 ,2358665E+08   1506000E+03 -,3368E+06  ,2096E+06   ,9999999 -,0003686  ,0000943
T   50  3 ,2361256E+08   1506000E+03  ,5682E+05  ,1894E+05   ,9999999 -,0001830 -,0001386
T   51  3 ,2362877E+08   1506000E+03 -,3431E+06 -,3928E+06   ,9999999 -,0002887 -,0003033
T   52  3 ,2358217E+08   1506000E+03  ,1627E+06 -,3772E+06   ,9999999 -,0001068 -,0001668
T   53  3 ,2357945E+08   1506000E+03  ,2620E+06  ,4230E+06   ,9999997  ,0006983  ,0004305
T   54  3 ,2357761E+08   1506000E+03  ,9748E+06 -,4845E+06   ,9999996  ,0004281 -,0007670
T   55  3 ,2359616E+08   1506000E+03  ,9978E+06  ,2232E+07   ,9999982  ,0010623  ,0015831
T   56  3 ,2359293E+08   1506000E+03  ,7214E+06  ,5095E+06   ,9999987  ,0002812  ,0015866
T   57  3 ,2356876E+08   1506000E+03 -,9434E+06  ,2788E+06   ,9999990 -,0014142  ,0001729
T   58  3 ,2361140E+08   1506000E+03 -,4714E+05 -,4227E+05   ,9999993 -,0001296  ,0012176
T   59  3 ,2363241E+08   1506000E+03  ,9171E+06  ,4494E+05   ,9999994  ,0010917 -,0001237
T   60  3 ,2361505E+08   1506000E+03  ,4333E+05 -,8668E+05   ,9999999 -,0000947 -,0002275
T   61  3 ,2362344E+08   1506000E+03 -,1574E+06 -,9004E+05   ,9999999 -,0003440 -,0002145
T   62  3 ,2360124E+08   1506000E+03  ,7239E+06 -,1886E+06   ,9999994  ,0010667 -,0000143
T   63  3 ,2361926E+08   1506000E+03  ,3507E+06  ,4148E+06   ,9999999  ,0001712  ,0000310
T   64  3 ,2357606E+08   1506000E+03 -,1338E+07 -,3261E+06   ,9999978 -,0012014 -,0016942
