============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom0. B= Backscattered Ion0. T= Transmitted Ion.   =
=  Col.#2: Ion Number0. Col.#3: Z of atom leaving0. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target0. Y0.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Au absorber+Si3N4 window( 1.20 km) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  205  3 0.2053503E+08   3366119E+03  0.1274E+08 -0.1699E+08   0.9999942  0.0030739  0.0014563
T  206  3 0.2042796E+08   3366119E+03 -0.5945E+08  0.4922E+09   0.9888055 -0.0213162  0.1476799
T  207  3 0.2052690E+08   3366119E+03  0.3339E+07  0.4375E+07   0.9999659  0.0082369 -0.0006317
T  208  3 0.2060403E+08   3366119E+03  0.1747E+08  0.2221E+08   0.9999521  0.0095270  0.0022620
T  209  3 0.2047277E+08   3366119E+03  0.2326E+08  0.4701E+07   0.9999297  0.0090007  0.0077143
T  210  3 0.2051966E+08   3366119E+03 -0.7527E+08  0.9534E+08   0.9991988 -0.0203969  0.0344330
T  211  3 0.2057667E+08   3366119E+03 -0.1610E+08  0.1192E+08   0.9999822 -0.0045492  0.0038586
T  212  3 0.2056727E+08   3366119E+03  0.2434E+08  0.8782E+08   0.9996233  0.0062978  0.0267141
T  213  3 0.2051444E+08   3366119E+03 -0.1711E+08 -0.2116E+08   0.9999568  0.0057524 -0.0073016
T  214  3 0.2041479E+08   3366119E+03 -0.1637E+08  0.4919E+08   0.9999199 -0.0092157  0.0086772
T  215  3 0.2047499E+08   3366119E+03 -0.8933E+07 -0.2836E+07   0.9999682  0.0070673 -0.0037068
T  216  3 0.2055502E+08   3366119E+03 -0.5659E+06  0.2159E+08   0.9999370  0.0019912  0.0110510
T  217  3 0.2046254E+08   3366119E+03  0.1630E+08  0.9713E+07   0.9999456  0.0102680  0.0018489
T  218  3 0.2037686E+08   3366119E+03 -0.8629E+06 -0.6282E+07   0.9999706  0.0051231 -0.0056994
