5	4	5	4	4	46.8032
3	4	3	3	3	27.3351
3	3	2	2	3	17.6318
4	5	5	5	5	48.6049
3	4	4	4	4	31.9354
6	5	5	6	6	52.9421
3	4	3	3	3	18.5875
1	4	3	4	3	38.4158
2	5	4	4	3	35.6277
5	5	6	6	6	55.8831
5	5	6	7	5	54.3926
3	3	3	3	3	19.859
4	3	3	3	4	25.9259
3	4	3	3	3	17.1535
6	5	5	5	6	53.5453
4	4	4	4	3	39.2562
6	6	6	7	8	56.3912
4	5	4	3	3	41.0063
4	5	5	5	4	44.3066
4	5	5	4	4	46.0133
7	6	6	7	1	58.7732
4	5	4	5	4	41.5977
4	4	3	4	3	16.9592
4	4	4	3	4	32.9778
3	4	3	4	3	19.7154
3	4	3	3	3	31.2218
3	4	4	4	4	31.6537
2	3	3	3	3	24.1137
4	5	4	5	4	46.3741
4	4	3	4	3	34.6181
4	4	3	4	3	33.6423
3	4	5	4	4	44.9939
4	4	3	4	4	32.8209
5	5	5	5	5	49.3811
4	5	6	6	7	51.1796
4	4	4	3	3	38.0752
4	3	3	3	2	14.7122
3	3	3	4	3	20.2168
3	3	3	4	3	18.8772
6	5	5	6	7	55.4812
4	4	4	4	4	43.8568
5	5	6	6	9	55.1214
6	6	5	6	6	53.4957
3	3	3	3	3	13.1509
4	4	2	3	3	17.0996
3	4	3	3	4	36.4952
3	4	4	3	3	31.4046
4	3	3	3	3	15.3065
5	5	4	5	5	50.9337
3	4	4	3	3	33.7567
4	3	3	4	4	23.2784
4	3	3	3	3	16.6535
4	5	5	5	5	47.9779
3	4	3	4	3	22.8257
2	8	7	7	10	64.7658
4	5	5	5	4	46.4369
5	5	5	6	5	51.3646
6	6	6	6	9	57.7538
4	5	4	4	4	41.6972
2	4	4	3	3	33.2246
5	5	4	5	5	51.0263
3	6	3	4	3	35.4827
3	3	3	4	3	25.1207
4	5	4	4	3	36.9214
3	4	4	4	4	34.8891
3	5	4	3	3	35.4038
4	5	5	4	4	46.4946
3	4	3	3	3	26.5274
5	5	6	6	8	54.9246
6	6	6	6	4	57.9597
5	6	5	6	6	54.1137
5	5	5	5	5	52.5854
5	5	5	5	5	49.0978
3	4	3	4	3	32.7994
5	5	5	6	5	51.357
6	6	6	6	8	57.7561
5	5	6	7	4	57.9588
4	4	3	4	3	17.3114
4	5	4	4	4	44.4914
4	5	6	6	5	51.8996
3	3	3	3	4	33.6653
1	6	6	6	3	65.0286
5	5	5	6	5	52.0324
4	5	4	4	3	37.273
3	3	3	3	4	21.2923
6	6	6	6	9	56.848
3	3	4	3	3	24.5936
4	5	4	5	4	39.8415
5	5	5	4	4	46.3099
3	4	3	4	4	31.449
5	5	5	5	5	49.0605
4	5	4	5	4	40.9606
3	4	4	4	3	30.2954
2	7	6	7	5	53.6477
3	4	3	4	3	26.3485
6	5	6	8	2	58.6336
4	3	3	3	2	19.5739
4	4	4	3	3	33.803
4	4	5	6	4	48.7256
3	5	5	5	5	53.3075
4	5	4	4	4	29.8452
3	4	3	4	3	35.0629
3	5	4	5	4	41.2362
3	4	4	4	3	27.2683
4	5	3	3	3	34.0641
4	4	5	5	5	46.6899
2	5	3	4	3	34.4741
5	5	5	6	6	54.3961
4	4	3	3	3	25.8748
6	5	6	6	7	53.9022
4	4	5	5	5	50.0104
4	5	5	5	4	51.6571
4	5	5	5	4	48.0104
3	5	4	4	3	37.0538
6	6	7	8	1	60.3863
5	4	2	3	4	15.9738
6	6	6	6	6	57.2005
5	5	5	5	5	50.175
4	5	5	4	5	45.295
4	5	5	4	4	44.8273
4	3	3	3	3	17.5913
5	5	5	6	9	57.3147
4	4	4	4	3	25.114
4	5	3	4	4	41.4997
3	5	4	4	3	37.5138
5	5	4	5	5	46.0245
5	5	5	6	5	48.3057
5	5	5	5	5	48.9565
4	3	2	4	3	17.5834
1	9	10	10	9	67.3062
4	4	4	4	4	38.0586
4	4	4	4	4	43.6445
5	5	5	5	5	52.1384
4	4	4	4	4	37.6187
4	3	3	3	3	15.8065
4	4	5	5	5	41.0419
4	5	5	4	4	47.384
5	5	5	5	5	48.5136
3	3	4	3	3	19.6091
3	3	2	3	3	15.8069
3	3	2	3	4	15.2697
5	5	5	6	5	52.7432
4	4	3	3	4	30.3229
4	3	3	3	3	20.5398
5	6	5	6	7	54.2849
3	4	3	3	3	32.0113
6	5	6	6	7	55.375
5	5	6	5	5	51.7775
5	5	5	6	5	52.0779
1	3	3	3	3	22.728
4	3	3	3	3	18.3288
4	6	5	6	5	49.7484
3	3	2	3	4	11.2427
3	3	3	3	3	29.6298
4	5	4	4	4	36.2343
4	3	4	3	3	23.2655
3	3	3	4	3	33.1581
3	3	3	3	3	20.3362
3	3	2	3	3	16.6787
7	6	7	9	4	57.4329
3	5	4	4	4	38.7731
4	5	4	4	4	38.2404
3	6	6	7	6	62.7752
4	4	4	4	4	31.7001
4	4	4	5	4	42.8451
3	4	4	3	4	37.5672
3	3	3	3	3	18.1827
3	5	4	4	3	41.3682
4	5	5	5	5	47.72
2	4	4	4	4	41.1377
4	5	5	5	5	48.1718
4	5	5	4	4	44.3607
6	5	6	6	7	55.1066
4	3	3	4	3	24.0697
4	3	4	4	3	29.6532
4	4	3	3	3	17.4869
3	4	3	4	3	32.2291
3	4	3	4	3	32.2197
3	4	4	4	4	40.3709
4	4	3	3	3	29.0728
4	5	4	4	5	47.6237
4	4	4	4	4	37.2739
3	4	3	3	3	28.4444
4	4	4	4	4	39.4872
1	7	6	6	5	49.3789
4	4	4	5	5	38.4107
1	4	4	3	3	38.5898
4	4	4	3	3	29.2406
5	5	5	5	4	49.496
4	3	3	3	3	27.5216
3	3	3	3	3	23.6484
5	5	5	6	6	51.7757
4	3	2	3	3	18.0317
5	5	4	4	4	45.9171
3	4	4	4	3	36.4739
3	3	4	4	4	28.4476
2	8	7	7	7	57.9151
4	5	4	5	4	44.861
3	4	4	4	4	36.3633
3	5	3	4	4	38.0805
4	5	5	5	4	36.044
4	4	4	4	3	36.2615
3	3	2	3	2	20.5798
4	4	3	4	3	32.2846
4	5	4	4	4	43.455
5	4	4	4	4	41.1986
5	3	3	3	3	17.5314
5	5	5	6	6	51.237
4	4	4	4	3	41.0745
4	4	4	4	4	35.7078
5	5	5	5	5	46.8717
4	5	5	4	4	47.8518
6	6	6	6	4	57.8978
6	6	6	6	9	56.1038
1	3	3	2	3	11.366
5	4	5	4	4	46.5326
3	3	3	4	3	30.4121
3	4	4	4	3	35.5944
3	4	4	4	3	39.549
3	3	2	3	4	15.3951
4	5	4	4	4	38.7024
6	5	5	5	5	49.9589
4	4	4	4	3	32.0862
4	5	4	4	4	39.7051
4	4	3	3	3	16.9244
1	10	9	10	9	67.3938
3	3	3	3	3	27.8
3	3	3	3	3	27.1744
5	5	5	5	5	46.9397
4	5	4	5	4	40.7294
4	3	3	4	3	27.6135
4	4	3	3	3	22.9981
3	4	4	4	4	37.9183
4	3	4	3	3	30.5798
2	5	4	4	4	41.5147
4	3	3	4	4	13.7734
4	4	4	4	4	40.0305
4	5	4	4	3	43.4759
5	5	5	5	4	50.1514
3	4	4	4	3	44.1087
4	4	4	4	4	38.7332
4	3	4	3	4	19.6449
3	4	3	4	3	32.5137
4	5	4	4	4	32.8176
4	4	4	4	4	28.6398
3	4	3	3	4	36.6044
4	4	4	5	5	40.4438
3	4	4	3	3	30.0904
4	3	3	4	3	17.7453
4	5	4	4	4	37.3872
4	3	3	4	4	29.7792
4	4	3	4	4	32.3827
5	5	6	6	7	54.5188
4	3	3	3	3	18.0981
3	3	2	3	3	19.7895
4	4	4	4	4	41.9831
4	5	3	4	4	39.8139
2	5	3	4	3	38.274
5	5	5	5	6	54.6
3	4	4	3	3	20.1588
3	5	4	4	3	35.4795
4	5	4	5	3	43.0434
3	4	4	4	4	39.4743
5	5	5	6	7	52.4104
4	5	4	4	4	35.9389
3	4	3	4	3	33.1459
4	5	3	4	4	41.4989
3	4	3	3	3	19.2321
5	5	4	5	4	45.3937
4	5	5	4	4	46.8572
2	4	3	3	3	35.3766
5	5	5	7	6	53.0251
4	4	4	4	4	37.6645
3	3	3	3	3	18.9834
4	5	4	4	4	42.7048
4	4	2	3	4	15.5452
5	5	5	6	6	51.8466
6	5	5	7	8	54.7199
4	4	3	4	4	32.381
5	5	5	5	6	53.5978
3	3	3	3	4	20.3061
6	6	6	7	4	53.474
3	4	4	3	3	34.6546
4	4	3	3	4	23.5409
4	5	3	4	3	34.2943
5	5	5	4	5	45.7613
3	4	4	4	3	25.2868
6	6	6	6	7	55.3
4	4	4	3	4	22.6483
4	4	4	5	4	43.4954
5	5	5	5	5	47.1108
5	5	5	6	5	49.9211
4	4	3	4	3	36.1091
4	3	3	3	3	26.0107
4	4	5	6	5	50.2929
4	4	4	4	3	35.5112
4	5	4	4	4	40.691
4	4	3	4	3	33.6835
4	4	4	4	4	25.0457
3	4	4	4	4	29.703
3	3	3	4	3	23.5057
4	4	4	4	4	30.5231
4	4	4	4	4	39.8612
3	4	3	3	3	35.0723
4	4	4	4	4	35.4888
5	6	5	5	6	52.5375
3	4	4	4	4	29.8175
3	3	3	4	3	23.9773
4	5	5	5	4	42.8048
4	3	3	4	3	21.0379
3	3	3	3	3	24.4496
5	5	4	5	5	47.4295
2	5	5	5	5	49.6118
5	5	5	5	5	48.3165
4	4	4	4	4	29.883
3	4	3	3	4	36.5368
3	3	3	4	3	22.3189
4	5	3	4	4	39.843
6	6	5	7	4	58.5118
7	6	6	7	2	58.2121
5	5	4	5	5	49.1527
4	4	3	4	4	36.9624
3	3	3	3	3	18.3018
4	3	3	3	3	25.7814
3	4	3	4	4	31.5697
4	3	3	4	3	19.1334
3	5	3	4	3	34.9461
6	5	5	6	6	52.6417
6	6	5	6	6	54.575
4	4	3	3	3	17.014
4	4	4	3	4	35.0684
4	3	3	4	3	26.7049
4	3	4	4	3	23.4476
5	6	6	7	9	58.7575
3	4	3	3	4	28.1588
4	4	5	4	4	45.4722
5	6	6	6	6	50.7088
4	4	3	4	3	33.6485
5	5	5	6	5	50.3372
4	3	2	3	4	17.3084
1	3	3	3	3	19.4024
5	6	5	6	6	50.7325
4	3	2	3	3	16.7557
4	5	6	6	6	50.3123
4	5	6	7	5	52.7404
3	4	3	4	4	26.7855
3	3	3	4	3	24.5076
4	3	3	3	3	16.7971
3	4	4	4	3	27.1963
4	4	4	4	4	37.9369
5	4	4	5	5	47.6576
5	5	5	6	5	49.4972
3	4	4	4	4	32.3112
5	5	5	5	5	48.8351
4	3	3	4	3	17.655
3	4	3	3	4	34.4548
4	4	3	3	3	25.907
4	4	4	3	3	31.9653
4	5	5	5	4	43.5572
1	4	5	3	3	32.5698
6	6	6	7	11	54.5058
5	4	4	6	5	50.2189
6	5	6	6	8	53.5307
5	4	4	4	4	38.6422
6	5	5	5	7	54.1561
1	3	3	3	3	23.6894
5	5	5	5	4	50.0212
4	6	6	7	7	57.8285
3	4	3	4	3	32.9792
4	4	3	4	3	34.1781
5	5	5	6	5	50.8872
3	3	4	3	3	30.0427
4	4	4	4	4	43.3592
3	3	3	3	3	24.9498
4	4	4	4	3	29.8199
4	5	4	4	4	43.8748
5	5	4	4	5	45.8634
6	6	6	6	9	57.0314
2	3	2	2	3	17.4565
3	3	3	3	3	27.4129
1	7	7	9	8	63.3964
7	5	6	7	4	58.3159
2	4	3	4	3	39.8197
3	3	3	4	3	25.883
5	5	5	5	5	47.9874
2	7	7	7	7	63.9683
4	3	4	3	4	21.6055
4	4	4	3	4	36.9126
5	6	6	7	5	56.7694
3	5	3	4	4	41.0065
4	4	5	5	4	43.6162
3	4	3	3	3	33.9291
3	4	4	4	3	39.4889
4	3	3	4	3	33.8038
4	4	3	4	4	32.9748
5	5	5	6	5	52.3111
3	3	3	3	3	30.4882
1	4	3	3	3	38.8012
3	3	3	4	3	17.8135
1	3	8	6	1	60.5333
6	5	6	7	10	56.3227
4	4	4	4	3	39.7191
4	5	4	4	4	39.6028
6	5	5	6	6	53.6217
4	5	6	5	4	49.7225
2	3	3	2	3	12.5369
4	4	3	3	3	15.8632
3	3	3	3	4	26.7966
4	4	4	4	4	26.3351
3	5	5	5	4	45.9512
4	5	5	5	4	52.5578
4	4	4	3	4	34.7343
4	4	5	4	4	44.2401
4	5	5	5	4	46.808
5	5	6	6	11	54.9149
3	5	4	4	4	40.6968
4	4	4	4	4	24.8987
3	4	4	3	3	33.3773
6	6	6	7	9	56.8617
5	5	5	5	4	48.142
6	5	6	7	9	55.9016
4	4	3	2	3	16.1533
4	5	6	5	5	48.3149
5	5	5	5	5	47.85
4	3	3	3	3	26.406
3	3	4	4	3	31.2802
6	6	5	7	10	56.9466
2	5	5	5	5	51.2251
3	4	4	3	3	28.2765
3	5	5	5	4	49.2983
3	4	3	4	4	31.775
3	3	3	4	3	19.324
5	5	5	6	5	46.8806
4	5	4	4	3	33.9294
5	5	5	6	5	52.022
3	4	3	5	3	35.6858
4	4	4	4	3	33.7849
4	4	5	4	4	45.4062
4	3	2	3	3	17.1584
3	3	2	3	3	21.9253
4	5	5	5	5	51.4364
4	5	5	5	5	46.9139
4	4	4	5	4	46.2419
4	5	3	4	3	39.1638
1	3	3	3	4	13.7022
5	5	5	5	5	47.1832
3	3	2	3	3	21.0028
4	5	5	5	4	47.5835
4	5	4	4	3	39.1138
3	3	3	3	3	25.0734
3	4	3	3	3	27.5916
3	3	3	3	3	22.0471
6	6	6	7	10	55.9307
4	5	4	4	3	41.5473
6	6	6	7	9	56.1985
1	8	7	8	8	60.5856
6	6	6	6	8	57.7714
3	4	4	3	3	27.843
4	5	4	4	4	44.2448
4	5	5	5	5	40.844
4	5	4	4	4	42.2339
5	4	4	4	5	48.1575
4	4	3	3	3	16.1063
4	4	4	5	4	46.4751
3	5	3	4	4	34.0237
3	4	4	4	3	25.2379
6	5	6	7	8	55.4419
4	3	3	3	3	22.8876
4	5	3	3	3	40.4411
5	5	5	6	5	51.4437
1	4	3	3	3	26.8081
3	4	5	5	5	46.2122
5	5	5	5	5	49.3851
4	4	4	4	3	31.3623
4	4	4	5	4	41.1266
4	4	4	4	4	36.7136
4	5	4	4	3	43.4158
3	4	3	3	3	24.9123
4	4	3	3	3	19.8355
5	5	5	6	5	51.3184
3	5	4	4	3	40.9232
3	4	3	3	3	23.1385
3	4	4	4	3	26.1298
4	4	3	3	4	22.471
3	4	4	3	4	29.6428
4	3	3	3	3	15.5971
6	6	6	6	7	55.4325
2	3	3	3	3	22.2122
3	3	3	4	3	24.8118
4	3	2	3	3	14.1655
5	5	5	5	5	51.2658
4	4	4	4	4	44.3672
3	5	4	4	4	40.4509
2	4	4	3	3	33.8357
3	3	2	3	3	15.6974
4	6	4	5	4	39.9971
4	5	4	5	4	45.7464
4	4	4	4	4	44.4318
3	3	4	3	3	20.2658
4	5	5	5	4	45.4583
3	3	3	4	3	24.7657
3	4	4	4	3	37.0061
3	4	3	4	4	25.6568
3	4	3	4	4	41.4056
3	4	4	4	4	37.0392
4	5	4	4	3	37.0018
4	6	5	6	6	50.491
3	4	3	4	3	32.7755
4	4	4	4	3	26.0099
3	5	5	4	4	40.4396
4	3	3	4	3	23.3231
3	3	3	3	4	14.0106
2	6	3	4	3	36.1971
6	6	6	6	7	54.1629
3	4	3	3	3	26.0046
3	4	4	4	3	30.2857
3	4	3	3	3	27.7945
4	4	5	4	3	46.7515
4	5	4	4	4	43.7154
3	4	3	3	3	27.7745
4	4	3	3	4	30.105
4	5	4	4	4	38.2032
5	6	5	6	1	48.8259
3	6	5	6	9	57.2592
3	3	3	3	3	26.9036
4	3	2	3	4	16.7415
1	4	3	4	3	40.3991
4	5	5	5	4	42.3827
3	5	4	4	4	36.5798
4	4	3	3	3	20.8604
4	4	3	3	3	32.1102
2	4	4	4	1	43.6037
3	5	3	4	3	42.0384
2	4	4	4	4	47.5505
4	4	3	4	4	39.169
4	4	4	4	3	30.8434
4	5	5	5	4	47.667
2	4	3	3	3	13.9579
4	5	3	4	4	37.9115
4	5	5	5	5	45.6939
2	5	5	5	4	51.768
3	5	4	4	4	41.4085
3	5	4	3	4	36.7381
4	5	4	4	4	35.2008
5	5	5	6	5	52.2879
5	5	5	6	6	46.5031
3	4	3	3	3	28.2824
4	4	3	4	3	35.8561
4	5	5	6	5	52.007
5	5	5	5	5	48.8394
5	5	4	4	5	46.735
5	5	6	6	6	51.5391
2	4	3	3	3	39.794
5	4	5	6	5	50.9988
10	15	13	14	15	58.0553
5	5	5	5	5	50.5249
4	4	4	3	3	28.4905
1	4	7	7	4	62.3841
4	5	4	4	4	37.9001
3	4	3	3	3	30.6823
3	3	2	3	4	13.682
4	4	4	4	3	28.4187
4	3	3	4	3	18.4025
2	3	3	3	3	24.4115
3	5	3	4	3	35.7856
4	5	4	4	4	32.3589
5	4	5	5	4	44.3881
3	3	3	3	4	20.9156
5	5	6	5	5	51.0153
4	5	5	4	4	43.8484
5	5	5	6	6	51.6999
4	4	3	3	4	15.8514
4	3	2	3	3	14.8833
5	5	4	4	4	43.3905
4	4	5	4	4	43.9072
5	5	6	6	6	51.6113
3	4	4	4	4	26.0919
6	5	6	7	10	56.4442
3	5	4	3	3	32.7095
3	4	4	4	3	42.5172
2	5	4	3	3	32.9933
3	5	4	4	3	38.02
1	3	3	3	2	23.9262
4	4	4	4	4	30.2296
4	3	2	3	4	17.3159
4	4	4	4	4	43.8993
4	5	5	5	5	49.1716
3	5	3	4	3	41.5463
5	5	5	5	4	50.4856
4	5	4	4	4	39.3444
4	3	2	3	3	16.53
4	4	5	5	4	45.3401
5	6	6	8	3	56.8845
3	3	3	3	4	25.6868
4	3	3	4	4	25.0774
4	4	3	4	3	21.9276
5	4	4	4	4	40.8284
4	4	3	3	3	28.6342
7	5	5	6	8	57.059
4	3	3	3	3	19.8884
6	4	5	5	5	52.4436
4	5	4	3	4	35.7577
3	4	3	4	4	26.3791
4	3	3	3	3	16.023
3	4	4	3	3	33.4854
6	6	6	7	4	58.8968
3	4	3	4	3	31.7811
2	4	2	3	3	12.9939
1	5	5	5	4	45.8972
1	3	3	3	3	16.4699
2	4	3	3	3	14.4521
4	4	5	4	3	44.4358
4	5	4	4	4	44.0984
4	4	4	5	4	41.4827
4	5	4	3	3	34.5511
6	6	5	6	8	57.8222
3	3	3	3	3	12.5414
2	8	7	7	5	56.1768
5	5	4	4	4	42.9748
4	5	4	5	5	48.9637
3	5	3	4	4	34.2677
4	5	4	5	4	41.3528
2	5	4	4	4	42.1649
4	4	4	4	3	41.2317
4	4	4	4	4	43.5274
4	4	3	4	3	30.1203
5	5	5	6	10	55.8061
5	4	4	4	5	43.9816
3	5	4	4	3	32.991
3	3	3	3	3	23.3903
5	4	4	6	4	50.6756
4	4	4	5	5	49.8368
3	5	4	4	3	37.6692
4	4	4	4	4	30.952
3	3	3	4	3	31.3241
3	4	4	4	3	35.6771
5	4	5	5	5	50.9394
3	3	2	4	3	17.627
3	4	2	4	4	12.8384
4	5	4	4	4	35.0454
3	6	3	4	4	42.9857
3	5	5	5	4	44.8401
1	4	4	4	3	27.7922
4	3	3	3	3	21.0808
5	6	6	6	7	50.7077
5	4	4	4	3	42.0646
5	5	5	6	6	46.3654
4	5	6	4	5	46.9644
4	5	3	4	3	33.8289
4	3	3	3	3	15.3811
3	5	3	3	3	35.5039
5	5	5	5	5	50.0247
4	4	3	4	1	17.3375
3	3	3	3	2	20.9825
3	6	5	6	5	57.3441
4	4	5	4	3	44.7617
3	5	4	4	4	41.9684
4	5	4	4	4	39.5818
3	4	2	4	3	17.6793
3	3	3	4	3	23.0903
1	4	4	4	4	39.8409
2	4	3	3	3	34.1091
3	4	3	4	3	32.3872
4	4	4	4	4	40.3184
4	4	4	4	3	33.5488
4	5	5	5	4	46.8803
4	5	5	5	4	43.4104
4	5	5	5	5	47.4652
5	5	5	6	7	55.827
4	5	4	4	3	32.3741
5	5	6	7	4	58.1331
4	4	4	4	3	34.6201
4	4	3	4	4	35.3408
3	4	3	4	3	22.0949
14	12	8	7	7	58.4453
5	5	5	5	4	44.785
5	5	5	4	4	47.9941
3	3	2	3	4	17.3018
3	4	3	4	3	32.6075
3	3	4	3	3	32.5655
3	4	3	3	3	33.5363
3	4	3	3	4	24.1604
6	6	6	6	8	55.0446
1	3	3	3	3	25.4126
4	4	5	5	4	46.2133
2	7	6	8	1	61.6332
3	4	4	4	3	35.6025
3	4	3	4	3	32.1481
3	3	3	4	3	24.8985
7	6	6	6	2	58.3877
4	5	4	4	4	41.2187
4	4	4	4	3	40.2375
4	4	4	4	4	26.1255
4	5	5	5	4	44.9167
6	5	6	6	5	52.4181
4	5	4	4	3	37.2009
4	4	4	4	4	41.1413
4	4	4	5	4	49.4441
3	3	3	3	3	27.0769
5	5	5	6	5	53.093
4	4	4	5	4	42.3133
5	5	4	6	5	52.1532
4	5	5	4	4	39.5865
2	6	7	6	7	55.7076
4	4	5	4	4	46.2742
4	4	5	4	3	42.2764
4	3	3	3	4	18.8411
6	5	5	6	8	54.3449
5	5	5	6	6	53.4212
4	5	5	4	4	45.1824
3	4	3	3	4	25.5421
3	3	3	3	3	27.35
4	4	4	4	4	33.7008
1	5	4	4	5	47.4552
3	3	3	3	3	22.6892
3	4	4	4	4	41.089
4	4	4	4	4	47.0752
4	4	4	3	4	33.1725
3	5	4	4	4	35.331
4	4	4	3	3	34.8027
3	5	3	4	4	34.0479
3	3	3	3	3	22.4405
4	4	3	3	3	27.5937
5	5	5	6	6	51.6521
4	4	3	4	3	29.0907
4	4	4	4	4	41.0464
1	3	2	4	4	13.462
4	5	4	4	4	42.8252
3	5	3	4	3	34.8613
1	3	3	3	3	29.0798
5	4	5	4	4	43.8878
3	3	4	3	3	33.0193
4	4	4	4	3	37.4214
4	3	3	3	4	19.0393
4	5	4	5	4	40.1267
6	5	6	6	10	54.4524
4	4	4	3	3	33.1987
6	5	5	5	6	53.8495
4	4	4	3	4	33.9127
4	5	5	4	1	44.1291
4	5	4	5	4	42.5899
4	5	5	5	5	48.9664
3	5	4	4	4	35.6405
3	3	3	3	3	23.5381
4	4	3	3	3	18.1099
4	4	3	4	3	30.6974
4	4	3	4	4	16.4965
1	4	5	4	4	47.2172
5	5	5	6	7	52.5906
4	3	2	3	3	15.7414
3	5	3	4	3	32.9244
4	4	3	4	3	33.5712
6	5	6	7	8	55.4466
3	5	4	4	3	36.184
3	3	3	3	3	19.739
5	5	6	8	9	56.5602
4	4	4	3	3	28.8433
4	4	4	4	4	41.7744
3	4	3	3	3	30.1075
5	4	3	4	4	17.2324
6	5	5	7	7	53.8026
4	4	4	3	3	28.7213
4	5	4	3	4	37.3495
4	4	4	4	4	44.3653
5	6	5	5	4	47.5664
3	5	4	4	4	40.2871
3	4	3	3	4	28.8546
6	5	6	7	10	56.9281
3	5	4	4	3	40.7163
5	5	5	5	4	50.0107
6	5	6	6	8	54.5793
5	5	5	5	5	51.6757
4	4	4	4	3	39.1737
1	7	6	6	6	54.3492
4	5	4	4	4	42.1515
3	5	3	4	4	38.9798
4	4	3	3	3	19.4255
3	4	3	4	3	26.4945
5	5	5	5	5	45.7322
3	3	3	3	3	19.6223
4	4	4	4	4	42.7789
4	5	5	4	5	44.7157
5	5	6	8	10	56.1526
1	7	7	6	6	53.248
3	4	3	3	4	23.979
2	3	4	3	4	31.6151
3	5	4	4	4	39.0861
4	5	3	4	3	38.8261
3	5	4	4	3	35.134
4	4	3	3	4	30.5745
1	4	4	4	3	33.5193
4	3	2	3	3	18.443
4	4	4	4	3	36.6721
3	5	3	4	3	32.9202
3	4	5	5	4	47.1932
4	5	4	4	4	37.3337
4	4	5	5	5	46.225
4	5	6	5	3	50.9478
4	3	3	4	3	30.1547
3	3	3	4	4	23.703
5	4	5	5	5	46.5448
7	6	7	7	1	58.6518
3	4	3	3	4	36.0568
3	3	3	3	2	18.3727
5	5	5	5	5	49.9729
4	5	4	4	4	43.5115
4	5	4	5	4	43.5964
3	3	3	3	3	23.6259
3	4	4	3	3	30.0121
4	3	2	3	3	15.2777
3	5	3	3	3	39.2394
4	4	4	4	3	34.2037
4	4	3	3	3	23.6764
4	4	3	3	4	19.8031
3	3	3	3	3	27.5951
3	3	4	4	4	28.872
5	5	5	6	5	49.7848
5	4	4	4	4	37.999
5	5	6	7	7	54.8185
3	4	4	4	3	40.49
5	5	5	5	4	42.4632
4	4	3	4	4	30.3381
3	3	3	4	3	23.5056
4	5	4	4	4	29.4406
5	5	5	6	5	49.8935
3	3	3	3	3	17.3846
2	3	2	3	2	14.4064
5	4	4	5	4	44.9631
5	4	5	5	5	48.2705
3	5	4	4	4	34.2977
5	5	4	6	6	50.8926
4	3	3	4	3	33.9285
1	5	5	5	6	51.9009
4	4	4	4	4	44.8065
4	4	4	4	3	27.2309
4	4	4	3	3	32.5207
6	5	5	5	6	52.2044
3	8	7	7	1	62.4608
4	4	3	3	4	29.315
1	5	4	4	4	37.56
4	5	5	4	4	42.8027
5	5	5	6	6	50.7834
4	5	4	4	4	41.9104
4	5	3	4	4	42.7602
4	5	5	5	4	44.6554
3	4	3	3	3	13.1987
5	5	5	5	6	48.2841
4	5	5	4	4	42.9398
4	4	5	4	4	43.2038
6	6	6	6	6	57.4813
5	5	5	6	8	52.6491
4	3	2	3	3	16.8366
5	5	5	5	5	46.6672
4	5	4	4	3	36.6471
1	5	4	3	3	39.1013
3	4	5	4	4	51.554
4	5	3	3	3	31.8641
3	5	3	4	3	33.7071
3	4	3	4	3	20.6908
4	4	4	4	3	45.1972
6	6	6	7	9	57.2069
4	4	3	3	3	18.8438
4	5	4	5	5	46.8674
4	3	3	3	3	25.235
3	4	3	4	4	38.5321
5	5	5	5	6	47.8086
4	4	4	5	5	47.8684
4	3	3	3	3	19.2934
5	5	5	5	5	50.8257
5	4	5	4	4	45.4385
4	4	4	4	3	28.5298
