///////////////////////////////////////////////////////////////////////
//                                                                   //
//  This file contain the average values of the cl_padMult for each  //
//  Row of the gas tracker: it can be used to compare the diffusion  //
//  width (obtained by multiplying the average cl_padMult times 5.0) //
//  in order to understand the diffusion mechanism in a microscopic  //
//  picture.                                                         //
//                                                                   //
///////////////////////////////////////////////////////////////////////

Reference Run: 247;

3	6	4	5	4	42.0196
3	5	4	4	4	37.9165
4	5	6	6	4	53.0147
5	6	6	7	8	58.5665
7	8	8	8	5	61.4709
3	5	4	5	5	30.7643
3	3	3	3	3	27.2814
4	4	4	4	5	24.0337
4	6	5	5	5	46.1141
4	7	6	7	5	54.6218
3	5	4	4	4	39.2317
4	6	5	5	4	44.2225
3	3	3	3	4	14.95
3	6	4	4	4	42.7982
5	7	7	8	8	61.2683
4	6	5	7	5	56.1884
1	4	3	3	3	15.9739
5	5	5	5	5	45.7149
1	4	3	4	4	31.2366
1	6	5	4	4	44.9707
1	6	5	4	2	38.6835
3	6	5	5	4	48.25
1	9	8	8	7	61.7037
3	4	4	4	3	18.6272
6	6	6	7	7	54.5065
6	7	7	8	8	58.0961
5	6	7	7	6	55.6525
4	6	5	5	4	37.2522
6	6	6	7	7	57.9644
5	6	6	6	5	49.702
4	3	4	4	4	19.0614
5	5	4	4	4	39.467
2	3	4	3	3	18.6705
5	5	5	5	5	54.5037
5	7	8	9	6	61.1413
4	6	6	5	5	49.5266
4	7	7	8	7	57.2314
4	6	5	5	4	48.846
4	5	5	5	4	35.5649
1	3	3	3	3	6.13747
5	7	6	8	7	58.4455
1	4	4	4	3	9.47025
6	7	6	7	6	56.1258
5	6	6	7	5	53.212
3	6	5	5	5	45.1767
4	6	5	4	5	39.4709
3	4	3	3	4	11.3129
4	5	5	5	4	47.3298
3	5	5	5	4	46.5703
3	6	5	4	5	39.2935
3	8	7	7	6	51.7673
3	4	3	2	3	9.47412
5	6	5	5	5	47.9754
4	4	4	4	4	39.9051
4	5	4	4	4	37.471
4	5	4	4	4	44.5236
3	5	4	4	4	31.9607
4	4	4	5	4	22.4
3	5	4	4	4	38.4639
3	6	4	4	4	42.195
4	5	4	4	4	37.1633
4	5	4	4	5	42.5601
4	6	5	6	4	50.12
5	6	6	7	5	56.4065
3	3	3	4	4	11.3043
4	6	4	4	5	41.2873
3	4	4	4	4	26.2218
6	7	7	8	8	59.6649
3	5	4	4	4	40.2533
1	8	7	7	6	58.0363
5	6	4	4	4	45.6897
6	7	6	8	6	61.3425
5	5	4	5	4	44.9689
4	6	5	7	5	56.6008
4	6	7	7	5	54.4226
3	3	3	4	3	17.8097
4	6	5	5	5	49.0887
3	6	5	5	4	51.4427
4	6	6	6	5	49.5655
3	4	4	5	4	32.4132
7	6	6	8	7	59.3066
4	5	4	4	3	36.0683
4	3	4	3	4	20.4286
6	7	7	9	10	59.3764
2	7	6	6	5	50.2659
4	6	5	4	4	49.2207
3	6	4	5	4	44.5669
2	5	5	5	3	42.0894
5	7	6	7	6	58.4021
5	7	7	7	7	58.2057
5	6	6	6	5	44.3743
3	4	3	4	3	18.4911
5	6	6	8	8	59.5631
4	5	3	3	3	37.6186
2	5	6	6	7	57.4814
3	3	3	3	3	10.9199
4	4	3	3	4	29.4041
3	6	5	5	5	41.358
3	5	4	5	2	27.1318
3	4	3	3	3	17.9339
1	5	4	4	4	35.8518
3	3	3	4	4	23.8962
2	8	6	5	4	51.2267
4	5	3	4	4	35.4459
4	6	6	7	5	51.7314
5	6	6	7	6	54.9272
7	6	6	6	6	54.3914
3	4	4	3	4	12.6019
4	4	4	4	4	24.1782
3	5	4	4	4	37.7885
3	4	2	3	3	10.1643
4	7	7	7	6	59.448
4	4	3	4	4	15.8202
5	5	5	5	5	51.5892
3	5	4	5	4	33.4618
1	8	6	6	5	52.8369
3	6	4	4	4	42.0903
4	6	5	6	4	52.5794
5	6	5	6	5	54.8665
4	5	5	3	4	41.0288
5	6	5	6	5	50.5599
3	4	3	3	2	8.56417
3	4	4	4	3	26.9896
3	4	4	5	4	33.7657
4	4	3	4	3	14.7201
4	5	5	5	5	42.7302
3	4	4	4	4	25.8315
7	8	7	7	8	60.5849
3	4	4	4	4	34.134
3	6	5	6	6	55.0027
4	4	3	4	4	29.3072
4	6	4	5	5	38.4249
4	4	3	3	3	25.085
5	7	6	7	4	53.6004
4	5	4	4	4	37.0924
3	4	4	4	4	25.787
4	4	3	4	3	31.7101
3	6	4	5	5	45.5849
5	6	5	7	5	55.5579
3	6	4	4	4	40.5006
3	4	3	3	4	18.4089
5	6	6	6	6	56.5235
3	4	4	5	4	23.5019
6	15	14	14	12	63.0475
3	4	4	4	3	28.5133
3	7	5	5	4	47.8895
4	7	5	6	5	45.0255
3	6	5	5	4	50.2511
4	5	3	4	4	42.367
6	6	6	7	7	57.3698
4	3	3	4	4	25.1599
1	8	6	6	5	50.1904
4	6	5	5	4	43.1899
3	4	4	3	4	8.87112
4	6	4	5	4	22.5246
3	4	3	4	3	19.3747
3	4	3	4	4	30.9839
5	6	5	6	6	55.6488
3	6	6	6	5	54.1572
4	4	4	4	4	22.6501
3	6	6	7	4	53.9171
5	6	5	5	5	48.2
2	6	5	5	4	48.2083
3	6	5	5	4	47.2867
4	5	4	4	4	42.0446
5	6	7	7	7	59.1564
4	6	5	6	6	56.6043
3	4	3	3	3	12.1037
3	5	4	4	4	43.3584
4	6	5	5	4	37.145
4	7	6	6	4	53.3648
4	5	4	5	3	42.4958
3	4	3	3	4	27.8433
3	5	4	4	2	15.0899
5	6	5	5	5	43.4059
4	5	4	4	4	18.8477
4	5	4	4	4	34.7361
3	5	4	4	4	35.5727
4	6	6	7	4	55.5667
4	4	4	3	4	32.9284
4	5	4	5	4	35.9083
3	7	6	5	4	51.2927
4	6	5	5	5	47.3612
3	5	4	5	5	13.7624
2	6	4	4	4	40.8635
4	5	4	5	5	42.5753
3	4	4	4	3	30.7158
3	3	3	3	3	20.2845
8	9	6	5	5	50.32
7	7	5	6	5	56.4259
3	4	3	4	4	12.0391
2	3	3	3	3	16.4425
1	7	6	5	5	51.0529
4	4	4	4	4	27.9621
4	4	4	4	4	28.0815
5	6	6	8	7	59.9907
4	6	6	5	5	47.1239
4	5	5	4	5	42.0838
1	6	5	5	5	47.832
5	6	6	6	6	44.9065
6	6	7	7	7	55.3039
5	6	6	5	5	51.3422
3	5	4	4	4	40.7921
3	5	4	5	4	34.0206
4	5	4	4	4	36.1504
3	4	3	4	3	19.9351
3	6	6	6	4	55.5218
3	6	5	5	4	44.1557
4	5	4	4	4	38.0397
4	5	5	5	5	46.049
3	4	4	4	4	26.5677
3	4	3	4	3	32.5852
6	7	6	6	3	52.7004
1	4	3	2	3	7.60892
6	6	6	6	7	58.6422
6	6	6	7	8	59.4739
4	6	6	5	5	51.9974
3	4	4	4	4	13.2385
5	6	6	6	5	52.3293
4	4	3	4	4	25.807
4	6	5	4	4	43.7735
4	5	5	5	5	49.5652
4	4	4	4	3	19.455
1	4	4	3	4	37.0121
5	7	6	7	6	52.4194
3	4	3	4	4	14.7536
1	4	3	3	3	22.1287
3	6	5	5	4	47.4771
5	6	5	5	5	47.1763
4	5	4	4	4	38.3424
4	4	4	5	5	30.1585
3	4	3	4	4	14.1348
3	5	4	3	4	39.8178
4	5	5	5	4	43.6571
6	6	7	7	7	59.0499
4	6	5	5	5	46.0269
3	6	3	5	5	41.8267
4	7	7	7	5	51.5882
3	5	4	5	4	36.1316
3	3	3	4	4	13.3131
6	6	6	6	7	58.9119
5	6	6	6	5	56.9752
3	4	3	4	3	15.3625
3	5	4	4	4	13.9323
6	6	6	7	7	60.7524
6	7	7	7	5	61.8935
4	5	5	5	4	43.9854
4	5	4	5	5	19.9275
4	5	5	5	5	47.812
3	4	3	4	3	15.6216
1	3	2	2	2	8.0421
4	6	4	5	4	42.2984
3	4	3	4	4	24.5917
3	4	3	4	4	22.5048
4	5	4	4	4	38.4986
3	4	4	4	4	27.974
6	7	7	8	9	60.2495
5	6	5	5	1	43.7491
5	7	6	7	6	56.4944
4	6	5	5	5	42.3362
4	4	4	4	3	23.9232
1	4	2	2	3	8.95885
4	6	6	6	6	52.9759
5	5	5	4	4	37.0559
3	6	5	5	4	46.2552
1	4	3	3	4	7.3928
4	3	4	4	3	22.7521
5	5	5	5	5	51.0027
3	4	3	4	4	14.8386
6	7	7	9	10	59.0878
4	4	4	5	4	30.3666
6	7	7	9	11	59.5979
4	6	6	6	5	52.2124
5	7	6	7	6	54.8758
3	5	4	4	4	35.4861
4	4	3	3	3	15.6791
7	8	6	7	7	61.5787
5	7	6	8	7	57.2677
1	4	3	4	3	17.8112
3	6	4	4	5	41.2454
4	6	5	5	5	45.8339
4	6	5	5	5	51.1892
4	6	6	7	5	54.9812
5	6	6	6	7	58.2099
3	6	5	5	4	41.2253
5	6	6	7	5	56.8254
4	3	4	3	4	19.6498
4	6	5	5	4	49.4434
3	5	6	6	5	54.9468
4	5	5	5	5	47.056
4	5	4	4	4	42.8256
4	4	4	4	4	25.3033
3	4	3	4	3	16.3869
2	6	5	6	5	55.2868
3	5	4	4	4	39.0416
13	18	16	15	7	59.5332
3	5	4	4	4	14.0139
5	6	5	6	5	55.8814
7	7	7	8	7	60.242
2	4	4	4	4	12.7119
3	6	4	4	4	42.3663
2	6	5	5	4	45.6834
4	5	4	4	4	45.4782
6	7	8	9	7	57.7006
4	4	3	4	4	33.6141
4	6	6	6	4	53.4889
3	5	5	4	3	41.8919
3	4	4	5	4	20.672
5	7	6	8	6	58.3872
5	6	5	6	6	53.6678
6	8	7	8	6	62.3637
3	5	4	3	3	39.1905
5	6	7	7	5	57.1309
6	6	6	8	6	62.3351
4	5	4	4	4	44.1772
5	5	5	4	4	42.0988
5	6	6	7	6	57.5552
4	7	7	7	3	61.4962
3	6	4	5	4	43.9979
3	5	4	3	4	36.2826
2	8	6	6	6	50.7861
3	6	5	5	5	43.5828
4	6	6	6	5	54.166
3	4	4	4	4	35.2326
3	3	3	3	3	10.1617
5	5	5	6	5	43.2044
6	6	5	6	7	57.9349
3	5	3	4	4	36.8546
3	4	3	3	3	39.2182
3	5	4	4	4	40.9413
4	5	4	5	5	15.3922
3	5	5	4	4	40.151
3	4	3	4	4	30.1114
6	6	6	7	7	57.736
4	6	5	4	5	44.3718
4	5	4	5	4	42.9488
2	3	2	2	3	9.96549
13	16	15	17	9	61.6664
4	7	7	7	4	55.8644
4	4	3	4	3	30.5912
5	6	6	5	5	47.3156
4	6	5	4	4	46.8702
5	7	7	8	6	57.5429
3	4	4	3	4	33.5485
3	5	3	4	4	33.8236
4	4	4	3	4	21.074
11	11	7	8	7	62.4692
2	4	4	4	3	33.3592
4	6	4	4	4	39.0875
2	4	4	4	4	13.809
6	6	6	7	5	54.7391
1	4	4	4	3	9.77822
3	5	4	4	4	38.985
5	6	5	6	6	51.0601
2	4	4	3	4	12.6056
4	6	6	6	5	49.1994
4	4	3	4	3	14.487
6	6	7	7	6	59.4225
4	5	4	4	4	35.4611
4	5	5	4	4	40.5102
4	6	6	5	5	47.0824
3	4	3	4	4	33.9611
4	6	5	6	5	49.609
1	4	3	4	4	11.7276
7	7	7	8	5	61.6185
3	5	4	4	4	38.0864
3	6	5	4	4	46.2726
3	4	3	3	4	14.0641
5	6	6	5	5	52.2366
4	6	5	4	4	47.2304
4	5	4	4	4	39.2232
3	6	4	5	5	45.4116
3	4	4	4	4	22.8397
5	6	6	7	4	53.866
3	4	4	4	3	15.8102
4	6	5	6	5	51.6344
4	6	5	6	5	46.6308
2	9	6	5	4	48.3897
3	4	3	4	4	31.1998
3	4	3	4	4	30.5316
5	5	5	6	6	50.8904
1	3	3	3	3	16.858
3	4	4	5	4	30.6574
3	5	4	6	5	43.3546
4	6	5	5	5	46.0682
2	8	5	6	6	48.6028
4	5	4	4	4	37.3897
6	7	6	8	3	60.503
4	4	3	3	2	13.1516
5	7	7	8	8	61.5826
3	5	5	4	4	40.2763
4	7	6	7	5	53.0718
5	6	6	7	6	54.9369
5	7	6	8	6	56.5566
4	4	4	4	5	28.711
6	6	7	7	6	56.5309
4	5	4	5	5	43.7744
4	6	5	5	5	43.5553
4	4	3	3	4	23.0213
4	5	4	4	4	42.4464
3	6	5	4	5	45.8451
1	4	3	3	3	10.1007
5	5	5	4	4	40.7501
5	6	6	7	8	59.0581
4	5	5	5	4	43.3021
2	5	4	4	4	46.0602
4	6	4	4	4	40.0662
4	6	5	6	5	48.3408
6	6	6	7	9	59.1455
4	6	5	5	4	47.488
3	4	4	4	4	31.9166
3	5	4	5	4	15.6576
4	4	3	4	3	13.7616
1	8	6	6	5	51.3007
5	6	5	5	5	47.8269
3	6	6	5	5	47.8202
11	14	7	9	6	62.67
6	7	7	7	7	62.0632
4	4	3	3	3	10.7573
3	4	3	3	4	16.7772
4	6	7	8	5	57.2634
4	6	5	6	5	47.7953
4	4	4	3	3	36.056
3	6	6	6	5	49.3828
5	6	6	6	5	53.2147
5	7	7	7	8	60.9373
3	4	4	4	4	26.4286
4	5	5	4	4	45.3227
2	6	4	5	5	44.8157
3	4	4	4	1	24.9894
5	6	7	7	6	55.4029
4	4	3	4	4	21.0866
4	5	4	4	4	42.9878
4	4	3	4	4	32.081
4	5	4	4	4	35.5071
4	4	3	5	4	16.7462
5	5	6	6	6	57.8746
5	6	6	8	8	58.8882
4	4	3	4	4	22.8951
3	6	4	4	4	38.739
4	4	3	4	3	13.6924
4	5	4	4	3	37.1805
4	5	4	3	4	39.2311
3	6	5	6	5	49.642
3	4	3	4	4	26.3282
3	4	3	4	4	14.2366
2	4	3	4	4	16.6576
1	8	6	5	3	46.6074
4	6	6	5	5	48.3393
4	5	4	3	4	15.4846
4	3	3	4	4	23.9795
5	6	6	8	7	58.8972
5	7	6	7	6	54.9681
2	5	4	5	4	47.3929
5	6	5	6	5	50.4796
4	5	4	4	5	39.9017
5	6	6	6	3	53.7019
3	4	3	4	4	17.1827
4	5	4	4	4	41.3746
4	5	4	5	5	31.9971
5	6	5	5	5	45.4093
4	5	4	5	4	42.1336
3	4	4	4	4	26.1464
3	5	4	3	4	40.7439
5	6	5	6	6	56.4007
4	4	3	4	4	25.2212
4	5	4	4	4	38.1309
5	6	6	7	5	56.4547
2	9	8	7	8	52.4194
4	5	4	4	4	37.4774
4	4	4	3	3	23.5614
4	4	3	4	4	22.0971
4	5	6	7	5	55.1229
4	5	5	5	5	48.1829
7	7	7	8	6	61.5789
4	4	4	4	3	28.8595
4	6	4	5	5	40.9205
5	6	5	6	5	54.5296
7	14	12	9	8	67.1375
3	4	3	4	4	29.0019
4	5	4	4	5	38.0969
4	5	4	4	5	42.5928
4	5	4	4	5	40.6078
1	3	3	2	2	10.2644
5	6	6	6	6	51.7114
3	4	4	5	4	20.9092
3	4	3	3	4	11.4825
4	5	4	3	3	36.6128
4	6	4	4	4	41.4061
3	5	5	4	4	33.8248
4	5	4	4	5	42.7731
5	6	5	5	5	48.5631
6	8	7	7	6	61.8239
4	5	5	5	5	49.9423
5	6	5	6	5	48.9517
4	6	6	6	6	54.1517
5	6	7	7	6	56.355
6	7	6	8	6	60.5235
4	5	6	7	5	55.027
4	6	5	5	5	46.5574
3	4	4	4	5	41.2791
3	5	4	4	4	35.9227
4	5	4	4	3	39.8517
4	6	5	6	5	53.0237
5	6	6	7	5	56.1698
12	7	4	5	4	21.4756
4	5	5	6	7	58.237
4	4	4	3	3	36.0509
3	6	6	6	5	49.4821
4	6	6	7	5	52.7657
2	7	6	5	6	53.7062
5	6	7	10	6	60.586
6	7	6	7	6	56.7315
5	6	5	5	5	50.6201
4	5	4	4	5	41.029
3	5	4	4	4	33.6164
4	5	4	4	4	35.4087
1	10	9	10	11	65.9107
5	6	5	5	5	48.222
5	6	5	6	5	46.2713
1	6	5	6	6	56.7051
1	6	6	6	5	52.7285
6	6	6	7	7	59.5216
6	7	7	7	7	58.6918
3	4	3	3	3	25.6043
4	6	4	4	4	41.2028
4	5	3	4	4	9.46256
4	6	4	5	5	46.148
3	6	5	4	5	43.1495
4	6	5	5	4	39.8375
3	6	5	4	4	45.7755
1	3	3	4	4	12.0548
3	4	3	3	3	17.4288
3	5	4	5	5	33.3252
3	8	6	6	6	52.3774
4	4	4	4	4	26.9087
4	6	5	4	4	41.6836
3	6	5	4	4	37.4951
6	8	7	7	4	62.2181
6	6	6	7	6	57.1816
4	7	5	5	5	46.075
4	5	4	4	4	36.2584
1	7	7	6	6	50.7002
1	4	3	4	3	25.4154
4	6	5	5	4	44.0185
5	6	6	6	5	54.6229
5	6	5	5	4	46.7334
3	6	6	6	7	57.7812
3	5	5	5	4	48.202
5	5	5	5	5	54.125
4	5	4	5	4	31.0139
4	6	6	6	6	50.8403
4	6	5	5	4	46.4126
4	4	4	5	4	30.3788
4	4	4	4	4	21.1832
3	4	3	4	3	18.6594
2	7	6	5	5	49.5946
5	5	4	4	4	43.7638
4	7	7	7	6	59.2566
3	5	3	4	3	12.6183
1	7	6	6	6	52.41
4	6	4	4	5	40.6955
4	5	3	4	3	16.1632
3	4	4	4	3	36.3011
4	4	4	4	5	26.9099
3	3	4	4	4	21.3216
3	4	3	4	4	20.7505
6	7	6	7	7	59.1131
5	6	5	6	5	53.9875
2	4	3	3	3	11.1723
5	7	6	6	5	55.2143
4	5	5	4	4	41.1358
3	4	3	3	3	12.0965
4	5	4	4	4	34.7846
3	4	3	4	4	19.793
5	6	6	8	6	58.8379
5	6	5	7	5	57.0912
5	6	6	7	5	52.7388
5	6	4	5	4	45.8353
5	7	7	7	9	61.1333
4	4	4	4	4	22.917
3	6	4	4	4	39.8154
4	5	4	5	4	43.4168
5	6	5	5	5	47.8549
5	6	5	7	6	53.2178
6	6	6	6	6	56.958
3	4	3	4	3	20.3531
5	6	5	7	6	54.4183
6	6	6	7	6	56.1644
5	6	6	6	5	55.9905
4	5	4	4	4	33.82
5	5	5	6	5	49.9804
4	6	5	7	5	54.2171
4	6	5	5	4	48.5088
4	6	5	5	5	47.828
3	4	3	4	4	25.4451
1	3	3	3	4	29.0091
1	4	3	4	4	12.1421
4	4	4	5	4	28.2999
4	4	4	4	4	32.2905
1	4	3	3	3	8.7054
4	5	5	5	5	48.5419
4	5	4	4	5	41.5482
3	5	4	4	4	16.5087
4	5	5	4	4	35.4936
2	5	4	4	4	39.7029
3	4	4	3	4	34.314
5	6	5	5	4	49.1975
3	4	4	5	4	34.248
4	6	5	5	5	49.3914
5	6	6	6	5	52.62
4	6	5	6	4	48.4826
5	6	5	6	5	56.4644
5	6	6	6	5	46.4028
5	6	6	5	5	50.8256
6	6	6	9	9	60.0431
7	7	7	8	3	62.1639
4	6	4	4	5	43.6951
4	5	4	5	5	45.3923
3	4	3	5	4	31.016
4	4	3	3	4	34.0053
4	4	4	4	5	28.1731
3	4	3	3	3	10.5294
4	5	5	5	4	46.6826
4	4	4	4	4	36.3914
7	7	6	9	9	60.8879
4	4	3	4	4	16.0563
4	4	3	3	3	19.8943
3	5	4	4	4	11.5813
5	6	6	8	8	60.8895
4	6	4	4	4	42.039
3	4	4	5	4	33.1014
3	5	3	3	3	37.3199
5	7	6	6	5	56.6174
3	4	3	4	4	22.5271
4	4	4	4	4	32.0172
4	6	5	5	5	46.2486
3	4	4	4	3	15.9298
4	6	6	7	5	55.7187
1	4	3	2	3	9.51518
4	5	4	4	4	38.2733
6	7	7	7	8	61.5364
3	3	3	4	4	28.0831
4	4	4	4	4	27.5971
3	4	4	4	4	21.3005
4	6	6	6	5	48.7065
4	6	6	6	5	56.6546
5	6	5	6	6	58.6322
4	4	4	4	3	20.2581
1	8	7	6	1	59.2029
4	5	4	4	5	37.6378
2	7	6	5	3	47.6746
4	5	4	4	4	17.5053
4	4	3	4	4	21.1512
4	4	3	4	4	22.2442
6	8	7	10	2	60.6485
2	3	3	3	3	7.80525
3	3	3	2	3	10.0497
3	5	4	4	4	17.1535
7	7	6	8	5	62.2805
2	3	3	3	2	8.02327
3	4	4	5	4	34.4269
4	6	5	5	5	47.8244
4	6	5	6	5	47.9634
3	5	4	4	4	41.1885
4	4	3	4	3	14.2197
6	6	6	8	9	58.5619
3	6	5	4	5	37.0862
2	6	4	5	4	40.9524
4	6	5	5	4	48.0989
5	6	4	5	4	48.3733
