============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   72  8 .6172964E+08   1506000E+03  .6751E+06 -.1790E+07   .9999989  .0009955 -.0011020
T   73  8 .6172961E+08   1506000E+03 -.1645E+07 -.1029E+07   .9999987 -.0015317 -.0004899
T   74  8 .6173865E+08   1506000E+03 -.1949E+06  .5290E+06   .9999997 -.0005434  .0004687
T   75  8 .6170858E+08   1506000E+03  .1091E+06 -.4807E+06   .9999999  .0002482 -.0004478
T   76  8 .6170034E+08   1506000E+03  .1904E+07  .9397E+06   .9999961  .0021650  .0017405
T   77  8 .6167184E+08   1506000E+03 -.1983E+07 -.3375E+06   .9999992 -.0010273 -.0007440
T   78  8 .6172785E+08   1506000E+03  .9677E+05 -.6044E+06   .9999997  .0004873 -.0005185
T   79  8 .6165620E+08   1506000E+03 -.9025E+06 -.2626E+06   .9999999 -.0003981  .0002417
T   80  8 .6166318E+08   1506000E+03 -.3283E+07 -.1210E+07   .9999903 -.0043328 -.0007448
T   81  8 .6170245E+08   1506000E+03  .6673E+06 -.7185E+06   .9999978  .0011191 -.0017763
T   82  8 .6170261E+08   1506000E+03  .5729E+06 -.1753E+06   .9999999 -.0000566 -.0002631
T   83  8 .6171977E+08   1506000E+03  .1170E+07 -.1772E+07   .9999964  .0017528 -.0020400
T   84  8 .6169871E+08   1506000E+03  .1039E+07 -.3076E+06   .9999994  .0008972 -.0005733
T   85  8 .6160663E+08   1506000E+03  .2345E+08  .7670E+07   .9996781  .0243907  .0069807
T   86  8 .6171646E+08   1506000E+03  .2471E+07  .1436E+06   .9999953  .0030282  .0004862
T   87  8 .6168422E+08   1506000E+03 -.2765E+07  .1699E+07   .9999928 -.0030968  .0021942
T   88  8 .6164592E+08   1506000E+03 -.1560E+06 -.1531E+07   .9999980 -.0002020 -.0020118
T   89  8 .6163568E+08   1506000E+03  .5303E+06 -.1719E+07   .9999918 -.0038695 -.0011807
T   90  8 .6174428E+08   1506000E+03 -.9284E+06  .3727E+06   .9999998 -.0003837  .0005389
