============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Au absorber+Ni4Si3 windo( 225. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  8 ,5690678E+08   2256018E+03 -,3256E+07 -,1159E+08   ,9999904 -,0022056 -,0037870
T    2  8 ,5686427E+08   2256018E+03  ,1253E+08  ,9260E+07   ,9999721  ,0061354  ,0042667
T    3  8 ,5699418E+08   2256018E+03 -,1987E+08 -,5542E+08   ,9996744 -,0092553 -,0237785
T    4  8 ,5684894E+08   2256018E+03 -,1321E+08  ,4116E+07   ,9999846 -,0054870  ,0007976
T    5  8 ,5688211E+08   2256018E+03  ,1522E+09 -,1200E+09   ,9962079  ,0685215 -,0536149
T    6  8 ,5701892E+08   2256018E+03  ,1272E+08  ,1616E+08   ,9999523  ,0059640  ,0077334
T    7  8 ,5688525E+08   2256018E+03 -,1753E+07 -,3662E+08   ,9998403 -,0029729 -,0176211
T    8  8 ,5676696E+08   2256018E+03  ,3416E+07  ,1123E+07   ,9999988  ,0015035 -,0002681
T    9  8 ,5688458E+08   2256018E+03  ,1953E+08 -,2667E+08   ,9998953  ,0083663 -,0118097
T   10  8 ,5675767E+08   2256018E+03  ,5029E+07 -,8280E+07   ,9999879  ,0029024 -,0039799
T   11  8 ,5701045E+08   2256018E+03 -,1639E+08  ,1471E+07   ,9999633 -,0085607 -,0001598
T   12  8 ,5672271E+08   2256018E+03  ,3153E+08  ,4035E+08   ,9997360  ,0142863  ,0179926
T   13  8 ,5681203E+08   2256018E+03  ,1256E+08 -,5844E+07   ,9999815  ,0057762 -,0018955
T   14  8 ,5670167E+08   2256018E+03  ,1887E+07  ,2248E+08   ,9999545  ,0002450  ,0095351
T   15  8 ,5690098E+08   2256018E+03  ,1333E+08  ,1737E+07   ,9999883  ,0048399  ,0000407
T   16  8 ,5674516E+08   2256018E+03 -,1738E+08 -,8796E+07   ,9999639 -,0079965 -,0028813
T   17  8 ,5669080E+08   2256018E+03  ,2503E+05 -,3058E+08   ,9999153 -,0025969 -,0127528
T   18  8 ,5678087E+08   2256018E+03 -,7291E+07 -,4297E+07   ,9999876 -,0037707 -,0032464
T   19  8 ,5693816E+08   2256018E+03 -,1707E+08 -,4751E+07   ,9999692 -,0063889 -,0045666
T   20  8 ,5695647E+08   2256018E+03  ,4393E+07 -,5291E+07   ,9999856  ,0050443 -,0018574
T   21  8 ,5687632E+08   2256018E+03 -,6667E+07  ,6032E+07   ,9999907 -,0025251  ,0035064
T   22  8 ,5703672E+08   2256018E+03 -,3187E+08 -,2858E+07   ,9999161 -,0128699 -,0014591
T   23  8 ,5693202E+08   2256018E+03  ,7531E+07 -,4982E+08   ,9997636  ,0049072 -,0211809
T   24  8 ,5672670E+08   2256018E+03 -,5325E+07 -,1168E+08   ,9999795 -,0008995 -,0063387
T   25  8 ,5698602E+08   2256018E+03  ,2518E+08  ,9743E+07   ,9999067  ,0134270  ,0025207
T   26  8 ,5689188E+08   2256018E+03 -,2143E+08 -,6431E+07   ,9999592 -,0088263 -,0019341
T   27  8 ,5684782E+08   2256018E+03  ,2588E+07  ,3291E+08   ,9999329  ,0021118  ,0113941
