============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 230. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   12  8 .6052959E+08   2306000E+03  .2880E+07 -.3431E+06   .9999946  .0032319 -.0005134
T   13  8 .6046178E+08   2306000E+03  .6952E+05 -.1828E+07   .9999983  .0005526 -.0017503
T   14  8 .6042154E+08   2306000E+03 -.4473E+07 -.2153E+07   .9999976 -.0019384 -.0010112
T   15  8 .6052958E+08   2306000E+03 -.1784E+07 -.2651E+06   .9999987 -.0013391 -.0008705
T   16  8 .6056375E+08   2306000E+03 -.2602E+07  .2410E+07   .9999987 -.0015952  .0002684
T   17  8 .6033206E+08   2306000E+03 -.9144E+06 -.4999E+06   .9999997 -.0001731 -.0007139
T   18  8 .6048181E+08   2306000E+03 -.3898E+07  .7491E+05   .9999995 -.0009572  .0003407
T   19  8 .6049402E+08   2306000E+03  .3107E+06  .6149E+06   .9999997  .0007082  .0002329
T   20  8 .6048959E+08   2306000E+03 -.3435E+07 -.9762E+06   .9999958 -.0027936 -.0007731
T   21  8 .6057706E+08   2306000E+03 -.1082E+06  .1475E+07   .9999999  .0005122 -.0000704
T   22  8 .6040476E+08   2306000E+03  .3508E+07 -.5002E+06   .9999983  .0018267 -.0003936
T   23  8 .6044512E+08   2306000E+03 -.5615E+06 -.7015E+06   .9999988 -.0008249 -.0013043
T   24  8 .6050252E+08   2306000E+03  .1764E+07  .7467E+06   .9999998  .0005886  .0003665
T   25  8 .6031557E+08   2306000E+03  .1182E+07 -.4651E+07   .9999602  .0021570 -.0086525
T   26  8 .6049103E+08   2306000E+03  .5894E+06 -.1912E+06   .9999994  .0007864 -.0007939
T   27  8 .6048139E+08   2306000E+03 -.3963E+06 -.8959E+06   .9999981  .0001301 -.0019686
T   28  8 .6047618E+08   2306000E+03  .1341E+07  .2275E+06   .9999985  .0017462  .0000532
T   29  8 .6040512E+08   2306000E+03 -.4037E+07 -.3591E+07   .9999978 -.0017271 -.0011754
T   30  8 .6053251E+08   2306000E+03 -.3525E+06 -.6414E+07   .9999946 -.0006341 -.0032261
T   31  8 .6050489E+08   2306000E+03 -.1051E+07 -.2445E+07   .9999990 -.0003921 -.0013733
T   32  8 .6048672E+08   2306000E+03 -.7885E+06  .2988E+07   .9999990 -.0006231  .0012568
T   33  8 .6048198E+08   2306000E+03  .7597E+05  .9026E+06   .9999992  .0001765  .0012898
T   34  8 .6041728E+08   2306000E+03 -.1593E+07 -.2583E+07   .9999996 -.0004085 -.0007698
T   35  8 .6039490E+08   2306000E+03  .1873E+07  .4094E+06   .9999999  .0003200 -.0002528
T   36  8 .6041624E+08   2306000E+03 -.1184E+07 -.6534E+06   .9999998 -.0006218  .0002161
T   37  8 .6043060E+08   2306000E+03  .5079E+07  .2394E+06   .9999972  .0021823 -.0009283
T   38  8 .6031656E+08   2306000E+03 -.8704E+05  .1553E+07   .9999987 -.0014580  .0007482
T   39  8 .6047104E+08   2306000E+03  .3208E+06 -.9786E+06   .9999975  .0009822 -.0019891
T   40  8 .6048189E+08   2306000E+03  .9012E+06 -.4065E+07   .9999980  .0009154 -.0017913
T   41  8 .6042865E+08   2306000E+03  .3636E+07 -.2844E+07   .9999961  .0021438 -.0017783
T   42  8 .6046085E+08   2306000E+03  .7095E+06 -.2229E+06   .9999989 -.0007338 -.0012973
T   43  8 .6050516E+08   2306000E+03 -.1849E+07  .3713E+07   .9999933  .0001642  .0036667
T   44  8 .6046439E+08   2306000E+03 -.4168E+04  .1657E+07   .9999985 -.0002976  .0017162
T   45  8 .6049529E+08   2306000E+03  .2881E+06 -.2186E+07   .9999988  .0000696 -.0015229
T   46  8 .6041527E+08   2306000E+03 -.1883E+07  .3912E+06   .9999998 -.0002728  .0004923
T   47  8 .6050770E+08   2306000E+03 -.1390E+07 -.9224E+06   .9999981 -.0018045  .0007120
T   48  8 .6048118E+08   2306000E+03  .3013E+07 -.9501E+06   .9999983  .0018356 -.0002160
T   49  8 .6049201E+08   2306000E+03  .9717E+07  .6011E+07   .9999808  .0052237  .0033268
T   50  8 .6042888E+08   2306000E+03  .1217E+07  .8947E+06   .9999996  .0001421  .0008922
T   51  8 .6045106E+08   2306000E+03  .1338E+07  .1038E+07   .9999999 -.0002407 -.0000432
T   52  8 .6042924E+08   2306000E+03 -.1171E+07  .1747E+07   .9999993 -.0006805  .0009690
T   53  8 .6043741E+08   2306000E+03  .2989E+07 -.1481E+07   .9999969  .0024499 -.0004193
T   54  8 .6051013E+08   2306000E+03  .2670E+07  .6937E+06   .9999881  .0048126  .0008555
T   55  8 .6045063E+08   2306000E+03 -.3293E+07 -.4378E+07   .9999920 -.0029751 -.0026899
T   56  8 .6034012E+08   2306000E+03 -.1029E+06 -.7499E+06   .9999997 -.0003583 -.0006493
T   57  8 .6054346E+08   2306000E+03 -.3988E+06 -.1278E+07   .9999988  .0002136 -.0015090
T   58  8 .6057902E+08   2306000E+03 -.1371E+07  .3117E+07   .9999981 -.0004795  .0018774
T   59  8 .6045637E+08   2306000E+03  .1061E+07  .1151E+07   .9999998 -.0004845  .0005136
T   60  8 .6051510E+08   2306000E+03 -.9588E+06 -.2396E+07   .9999978 -.0005718 -.0019978
T   61  8 .6038677E+08   2306000E+03 -.7078E+06  .8593E+06   .9999997 -.0007920 -.0002144
T   62  8 .6048862E+08   2306000E+03  .2441E+04  .9454E+06   .9999972 -.0020858 -.0011601
T   63  8 .6035044E+08   2306000E+03  .3425E+07 -.2495E+07   .9999901  .0039332 -.0020601
T   64  8 .6049738E+08   2306000E+03 -.2010E+07 -.2083E+07   .9999992 -.0012123  .0002936
T   65  8 .6049752E+08   2306000E+03 -.3309E+07 -.1509E+07   .9999945 -.0027676 -.0018434
T   66  8 .6054077E+08   2306000E+03 -.1908E+07  .2243E+06   .9999992 -.0011988 -.0002986
T   67  8 .6046348E+08   2306000E+03 -.2081E+07  .1828E+07   .9999988 -.0008201  .0013231
T   68  8 .6040871E+08   2306000E+03  .3011E+07  .2852E+07   .9999981  .0016344  .0010973
T   69  8 .6041452E+08   2306000E+03  .2885E+07 -.4568E+06   .9999993  .0011486 -.0004224
T   70  8 .6043600E+08   2306000E+03  .1941E+07 -.4366E+06   .9999990  .0010137 -.0010243
T   71  8 .6044892E+08   2306000E+03  .6792E+06 -.4070E+07   .9999919  .0009648 -.0039044
T   72  8 .6040527E+08   2306000E+03  .2746E+07  .2109E+07   .9999964  .0010096  .0025043
T   73  8 .6040629E+08   2306000E+03  .5840E+06  .2892E+07   .9999981 -.0003833  .0019198
T   74  8 .6038703E+08   2306000E+03 -.2489E+07  .5102E+07   .9999942 -.0010672  .0032291
T   75  8 .6054617E+08   2306000E+03 -.3192E+07  .1030E+08   .9999843 -.0016451  .0053541
T   76  8 .6034402E+08   2306000E+03  .1434E+07 -.6406E+06   .9999969  .0014382 -.0020118
T   77  8 .6042824E+08   2306000E+03  .1218E+07 -.7376E+06   .9999983  .0015107 -.0010684
T   78  8 .6051539E+08   2306000E+03 -.3014E+06  .2074E+07   .9999976  .0000771  .0021688
T   79  8 .6046715E+08   2306000E+03 -.1123E+07  .2047E+06   .9999981 -.0005724  .0018593
T   80  8 .6058078E+08   2306000E+03 -.3202E+07  .1139E+07   .9999931 -.0035794  .0010413
T   81  8 .6047465E+08   2306000E+03 -.1383E+07  .1075E+07   .9999994  .0000734  .0011308
T   82  8 .6057020E+08   2306000E+03 -.6337E+07  .2969E+07   .9999946 -.0025463  .0020765
T   83  8 .6032815E+08   2306000E+03  .3744E+06 -.9094E+06   .9999991 -.0001127 -.0013306
T   84  8 .6052294E+08   2306000E+03 -.3290E+05  .7406E+06   .9999995 -.0005194  .0008489
T   85  8 .6052158E+08   2306000E+03  .2134E+06 -.1782E+07   .9999982 -.0009848 -.0015992
T   86  8 .6045006E+08   2306000E+03  .1790E+07  .2700E+07   .9999950  .0020696  .0023873
T   87  8 .6040658E+08   2306000E+03  .1083E+07 -.3750E+07   .9999767 -.0008388 -.0067798
T   88  8 .6049867E+08   2306000E+03 -.6041E+05  .1529E+07   .9999635 -.0037921  .0076567
T   89  8 .6048932E+08   2306000E+03 -.3062E+07  .3230E+07   .9999893 -.0028655  .0036400
T   90  8 .6050922E+08   2306000E+03 -.2242E+07 -.1759E+07   .9999989 -.0002672 -.0014604
T   91  8 .6050529E+08   2306000E+03 -.1812E+07  .1778E+07   .9999759 -.0069255  .0005092
T   92  8 .6038878E+08   2306000E+03  .1709E+07 -.4073E+07   .9999947  .0006361 -.0031785
T   93  8 .6045187E+08   2306000E+03 -.1311E+07  .2695E+07   .9999965 -.0014841  .0022087
T   94  8 .6043967E+08   2306000E+03 -.6399E+06  .6568E+06   .9999998 -.0005043  .0002464
T   95  8 .6039594E+08   2306000E+03  .9031E+06  .2016E+07   .9999973  .0009135  .0021528
T   96  8 .6049071E+08   2306000E+03  .3228E+06 -.1632E+07   .9999990  .0000001 -.0014136
T   97  8 .6046798E+08   2306000E+03 -.1640E+07  .1851E+07   .9999985 -.0016384 -.0004885
T   98  8 .6047512E+08   2306000E+03  .1210E+07 -.1912E+07   .9999994  .0004103 -.0010353
T   99  8 .6050322E+08   2306000E+03 -.5468E+06 -.4890E+06   .9999989 -.0014506  .0003557
T  100  8 .6044477E+08   2306000E+03 -.1563E+06  .3032E+07   .9999990 -.0001448  .0013772
T  101  8 .6043795E+08   2306000E+03 -.3032E+07 -.1626E+06   .9999974 -.0022709  .0000819
T  102  8 .6041583E+08   2306000E+03 -.1834E+07 -.1391E+06   .9999979 -.0020302  .0000830
T  103  8 .6010667E+08   2306000E+03 -.7128E+08  .7315E+08   .9981449 -.0421665  .0439182
T  104  8 .6043901E+08   2306000E+03 -.9894E+06 -.7278E+06   .9999992 -.0010435 -.0007793
T  105  8 .6042604E+08   2306000E+03 -.8074E+06  .1737E+07   .9999996 -.0006353  .0006832
T  106  8 .6046120E+08   2306000E+03  .3813E+05  .1119E+07   .9999991 -.0004383  .0012449
T  107  8 .6045992E+08   2306000E+03 -.2932E+07 -.1620E+07   .9999965 -.0025023 -.0008740
T  108  8 .6043355E+08   2306000E+03 -.8386E+06 -.7300E+06   .9999999  .0001700 -.0003242
T  109  8 .6057146E+08   2306000E+03 -.6174E+06  .4925E+06   .9999977 -.0013197  .0017186
T  110  8 .6040411E+08   2306000E+03 -.8674E+06  .3249E+07   .9999986 -.0005972  .0015655
T  111  8 .6047927E+08   2306000E+03 -.1837E+06  .1375E+06   .9999978  .0006028  .0019858
T  112  8 .6042512E+08   2306000E+03  .4082E+06  .2998E+07   .9999964  .0003917  .0026509
T  113  8 .6038624E+08   2306000E+03  .2016E+07  .1482E+07   .9999992  .0010674  .0007249
T  114  8 .6038238E+08   2306000E+03 -.1219E+07  .1813E+07   .9999987 -.0001452  .0016094
T  115  8 .6032416E+08   2306000E+03 -.4419E+07  .4676E+07   .9999831 -.0017584  .0055334
T  116  8 .6048061E+08   2306000E+03  .3268E+07 -.3642E+07   .9999657  .0038362 -.0073425
T  117  8 .6037063E+08   2306000E+03  .2511E+06  .3338E+07   .9999994 -.0001814  .0011068
T  118  8 .6041529E+08   2306000E+03 -.1911E+06 -.1934E+07   .9999995 -.0009009 -.0004246
T  119  8 .6056608E+08   2306000E+03 -.6166E+06 -.6358E+06   .9999992 -.0010517  .0006286
T  120  8 .6043468E+08   2306000E+03  .7190E+06  .1547E+06   .9999989  .0008270  .0012286
T  121  8 .6041066E+08   2306000E+03 -.8627E+07  .1351E+08   .9999750 -.0035763  .0061056
T  122  8 .6039158E+08   2306000E+03 -.1343E+07  .1903E+07   .9999986 -.0012118  .0011506
T  123  8 .6049545E+08   2306000E+03 -.2342E+06 -.2322E+06   .9999992 -.0006715 -.0011096
T  124  8 .6040402E+08   2306000E+03  .1515E+07 -.1491E+07   .9999976  .0013722 -.0017079
T  125  8 .6053271E+08   2306000E+03 -.1453E+06 -.1802E+07   .9999992  .0002752 -.0012186
T  126  8 .6040946E+08   2306000E+03  .2364E+07  .3251E+07   .9999950  .0023192  .0021317
T  127  8 .6058943E+08   2306000E+03  .6026E+07  .1696E+07   .9999918  .0039465  .0009002
T  128  8 .6046826E+08   2306000E+03 -.5125E+06 -.2412E+07   .9999936  .0010317 -.0034201
T  129  8 .6047330E+08   2306000E+03  .6900E+06 -.3170E+05   .9999996  .0000070 -.0009158
T  130  8 .6041170E+08   2306000E+03 -.1193E+07 -.4607E+06   .9999988 -.0015090 -.0003027
T  131  8 .6051566E+08   2306000E+03 -.2142E+07 -.2532E+07   .9999979 -.0009509 -.0018009
T  132  8 .6051636E+08   2306000E+03  .3664E+07  .2890E+07   .9999930  .0033205  .0017461
T  133  8 .6030130E+08   2306000E+03  .2391E+07  .3511E+07   .9999973  .0007274  .0022229
T  134  8 .6041919E+08   2306000E+03 -.2237E+06  .1292E+07   .9999982 -.0003772  .0018784
T  135  8 .6040190E+08   2306000E+03  .1899E+06  .1396E+07   .9999998  .0001608  .0006770
T  136  8 .6051636E+08   2306000E+03  .4374E+06 -.2571E+07   .9999983  .0000797 -.0018286
T  137  8 .6037812E+08   2306000E+03 -.1845E+07  .2153E+07   .9999993 -.0008965  .0007239
T  138  8 .6045498E+08   2306000E+03 -.3061E+07  .1232E+05   .9999990 -.0013074 -.0004925
T  139  8 .6047909E+08   2306000E+03 -.2797E+07 -.1719E+07   .9999969 -.0017165 -.0017981
T  140  8 .6046433E+08   2306000E+03  .6414E+06 -.1336E+07   .9999984  .0009117 -.0015260
T  141  8 .6039448E+08   2306000E+03 -.1660E+07 -.3838E+06   .9999996 -.0008834  .0001497
T  142  8 .6041715E+08   2306000E+03  .6958E+05  .2547E+07   .9999979 -.0004878  .0020100
T  143  8 .6043678E+08   2306000E+03  .4230E+07  .2143E+07   .9999968  .0024883  .0004591
T  144  8 .6058970E+08   2306000E+03  .6193E+06 -.2547E+07   .9999989 -.0006639 -.0013079
T  145  8 .6040663E+08   2306000E+03  .7829E+07 -.3278E+06   .9999950  .0031468  .0002245
T  146  8 .6045169E+08   2306000E+03 -.1392E+07 -.1200E+07   .9999991 -.0010073  .0008802
T  147  8 .6038476E+08   2306000E+03  .2646E+07 -.9546E+06   .9999978  .0019220 -.0008679
T  148  8 .6047705E+08   2306000E+03 -.9933E+06  .7272E+06   .9999998 -.0006046  .0003115
T  149  8 .6047748E+08   2306000E+03 -.2860E+07  .3593E+06   .9999980 -.0019719  .0002876
T  150  8 .6046170E+08   2306000E+03  .1041E+07  .3702E+07   .9999923  .0015306  .0036147
T  151  8 .6047044E+08   2306000E+03 -.1858E+07  .4290E+07   .9999963 -.0016140  .0021814
T  152  8 .6043351E+08   2306000E+03  .2642E+06  .1670E+06   .9999963  .0013567  .0023608
T  153  8 .6045789E+08   2306000E+03 -.2336E+07  .6976E+06   .9999962 -.0002772  .0027307
T  154  8 .6040998E+08   2306000E+03 -.1443E+07  .1368E+07   .9999992 -.0002869  .0012222
T  155  8 .6048382E+08   2306000E+03  .4744E+07 -.3545E+07   .9999881  .0040515 -.0027178
T  156  8 .6040606E+08   2306000E+03 -.2359E+06  .2689E+07   .9999955 -.0003821  .0029672
T  157  8 .6049365E+08   2306000E+03  .9863E+06  .2570E+07   .9999943  .0013968  .0030785
T  158  8 .6037158E+08   2306000E+03 -.6918E+06  .2813E+06   .9999987 -.0014940 -.0005759
T  159  8 .6051738E+08   2306000E+03 -.6925E+06  .7785E+06   .9999996 -.0003896  .0007770
T  160  8 .6050921E+08   2306000E+03  .3019E+07 -.6040E+07   .9999945  .0016125 -.0029053
T  161  8 .6038259E+08   2306000E+03  .6465E+06 -.4828E+06   .9999999  .0000554  .0002437
T  162  8 .6048999E+08   2306000E+03  .2414E+07 -.8305E+06   .9999973  .0014126 -.0018314
T  163  8 .6039975E+08   2306000E+03  .1523E+07 -.1204E+07   .9999987  .0016286 -.0001724
T  164  8 .6037735E+08   2306000E+03  .7002E+06 -.5761E+06   .9999999  .0002146 -.0001279
T  165  8 .6053082E+08   2306000E+03 -.2945E+06 -.3761E+06   .9999985 -.0011658 -.0013191
T  166  8 .6037747E+08   2306000E+03  .2124E+07 -.2184E+07   .9999974  .0021332 -.0007810
T  167  8 .6050280E+08   2306000E+03  .3682E+07 -.2958E+07   .9999900  .0032544 -.0030745
T  168  8 .6047997E+08   2306000E+03 -.4323E+06 -.2883E+07   .9999975 -.0006674 -.0021335
T  169  8 .6055032E+08   2306000E+03  .1868E+07  .2688E+06   .9999971  .0024220 -.0000737
T  170  8 .6047468E+08   2306000E+03 -.6534E+07 -.5589E+06   .9999857 -.0052916 -.0007287
T  171  8 .6050850E+08   2306000E+03 -.1921E+07 -.4027E+07   .9999938 -.0018380 -.0030098
T  172  8 .6036961E+08   2306000E+03 -.2720E+06  .1681E+07   .9999996 -.0006352  .0006334
T  173  8 .6049865E+08   2306000E+03 -.4010E+07  .2594E+07   .9999959 -.0018155  .0021921
T  174  8 .6038041E+08   2306000E+03 -.1289E+07 -.3155E+06   .9999988 -.0004446  .0014741
T  175  8 .6046876E+08   2306000E+03 -.5914E+06 -.1804E+06   .9999989 -.0005206 -.0013796
T  176  8 .6045520E+08   2306000E+03  .2416E+07  .3047E+07   .9999987  .0008642  .0013752
T  177  8 .6041838E+08   2306000E+03  .3380E+06 -.4626E+06   .9999999  .0003000  .0004528
T  178  8 .6055062E+08   2306000E+03 -.1735E+07  .1315E+07   .9999984 -.0012410  .0012859
T  179  8 .6048595E+08   2306000E+03  .2775E+06  .1357E+07   .9999999  .0001750 -.0002663
T  180  8 .6029417E+08   2306000E+03 -.3393E+07  .5398E+07   .9999833 -.0037472  .0044002
T  181  8 .6058888E+08   2306000E+03  .8890E+06 -.2925E+07   .9999985  .0005457 -.0016468
T  182  8 .6028179E+08   2306000E+03  .1006E+07  .2160E+06   .9999998 -.0001663  .0005275
T  183  8 .6044924E+08   2306000E+03  .8572E+06 -.7556E+06   .9999988  .0013284 -.0007978
T  184  8 .6027331E+08   2306000E+03 -.2814E+08 -.6662E+08   .9994774 -.0131330 -.0295389
T  185  8 .6051808E+08   2306000E+03 -.2865E+06  .3099E+07   .9999994  .0000944  .0010544
T  186  8 .6041309E+08   2306000E+03 -.5387E+06  .6916E+06   .9999996 -.0008816  .0001722
T  187  8 .6050056E+08   2306000E+03  .2401E+07  .2091E+07   .9999982  .0015402  .0011037
T  188  8 .6035052E+08   2306000E+03 -.8017E+06 -.3767E+05   .9999966 -.0025336 -.0005412
T  189  8 .6056247E+08   2306000E+03 -.3813E+07  .2039E+07   .9999951 -.0027627  .0014638
T  190  8 .6038753E+08   2306000E+03 -.1484E+07 -.4328E+07   .9999902 -.0011716 -.0042688
T  191  8 .6037949E+08   2306000E+03  .1669E+07 -.2138E+07   .9999954  .0028573 -.0009845
T  192  8 .6056690E+08   2306000E+03 -.9808E+06 -.2113E+07   .9999994 -.0010597  .0003788
T  193  8 .6042506E+08   2306000E+03  .1502E+07 -.2263E+07   .9999978  .0005079 -.0020379
T  194  8 .6041137E+08   2306000E+03 -.1184E+08  .6622E+07   .9999831 -.0054076  .0021139
T  195  8 .6038728E+08   2306000E+03  .3718E+06  .1893E+07   .9999989  .0001937  .0014402
T  196  8 .6035974E+08   2306000E+03 -.1272E+07  .1154E+07   .9999981 -.0018387  .0006086
T  197  8 .6051341E+08   2306000E+03  .3938E+07  .2293E+07   .9999939  .0034687  .0004927
T  198  8 .6042461E+08   2306000E+03  .1268E+07 -.1142E+07   .9999966  .0025719  .0002962
T  199  8 .6045603E+08   2306000E+03  .1178E+07 -.1891E+07   .9999974  .0020883 -.0008992
T  200  8 .6060036E+08   2306000E+03 -.2367E+07  .4259E+07   .9999930 -.0009587  .0036105
T  201  8 .6050599E+08   2306000E+03 -.4896E+06  .3126E+06   .9999999  .0001898  .0005092
T  202  8 .6039452E+08   2306000E+03  .5715E+07  .1350E+07   .9999947  .0030923  .0009985
T  203  8 .6049462E+08   2306000E+03 -.3830E+06 -.1947E+07   .9999995 -.0004731 -.0008306
T  204  8 .6043216E+08   2306000E+03  .1929E+07  .2896E+07   .9999982  .0009808  .0016236
T  205  8 .6065439E+08   2306000E+03 -.1887E+07 -.4016E+07   .9999943 -.0016571 -.0029485
T  206  8 .6034345E+08   2306000E+03  .1729E+07 -.3452E+07   .9999975  .0015599 -.0015822
T  207  8 .6050401E+08   2306000E+03  .9576E+06 -.7640E+06   .9999990 -.0004093 -.0013875
T  208  8 .6053983E+08   2306000E+03 -.1528E+07 -.2793E+07   .9999876 -.0033838 -.0036542
T  209  8 .6049331E+08   2306000E+03 -.2361E+07  .2388E+07   .9999978 -.0017600  .0011587
T  210  8 .6047654E+08   2306000E+03  .1722E+07 -.2112E+07   .9999992  .0011515 -.0004697
T  211  8 .6043986E+08   2306000E+03 -.2892E+06  .3581E+06   .9999990 -.0013808 -.0002862
T  212  8 .6047118E+08   2306000E+03  .5439E+06  .5479E+06   .9999998  .0006185 -.0001432
T  213  8 .6045524E+08   2306000E+03  .1050E+07 -.6480E+07   .9999864  .0002972 -.0052163
T  214  8 .6045935E+08   2306000E+03  .6589E+05 -.9761E+05   .9999997 -.0007250 -.0000709
T  215  8 .6051673E+08   2306000E+03  .2271E+07 -.3733E+07   .9999956  .0018576 -.0023180
T  216  8 .6050266E+08   2306000E+03 -.1370E+07  .1545E+06   .9999992 -.0012837  .0001848
T  217  8 .6042017E+08   2306000E+03 -.2363E+07  .1731E+07   .9999998 -.0001093  .0006536
T  218  8 .6051723E+08   2306000E+03  .4445E+06  .1033E+07   .9999993 -.0004755  .0010941
T  219  8 .6032229E+08   2306000E+03 -.2646E+07  .1501E+07   .9999999 -.0001005  .0001724
T  220  8 .6045981E+08   2306000E+03  .6994E+07  .1202E+07   .9999884  .0045375  .0016330
T  221  8 .6045552E+08   2306000E+03  .1141E+07  .1335E+06   .9999987  .0014513 -.0007331
T  222  8 .6034075E+08   2306000E+03  .1313E+07  .5108E+04   .9999996  .0008296  .0003681
T  223  8 .6044781E+08   2306000E+03  .1071E+07 -.5383E+07   .9999962  .0008270 -.0026142
T  224  8 .6041172E+08   2306000E+03  .1824E+07 -.1066E+07   .9999970  .0023977 -.0005697
T  225  8 .6043377E+08   2306000E+03  .2649E+07  .2074E+07   .9999971  .0023859  .0003606
T  226  8 .6038673E+08   2306000E+03 -.2154E+07  .3081E+06   .9999990 -.0014190 -.0002338
T  227  8 .6038672E+08   2306000E+03 -.4822E+07  .1894E+07   .9999978 -.0019036  .0008682
T  228  8 .6041445E+08   2306000E+03 -.3456E+07  .1765E+06   .9999986 -.0008466  .0014570
T  229  8 .6048991E+08   2306000E+03  .1323E+07  .1605E+07   .9999970  .0015874  .0018403
T  230  8 .6050489E+08   2306000E+03  .3343E+05 -.2923E+07   .9999955 -.0005954 -.0029363
T  231  8 .6047105E+08   2306000E+03 -.2119E+07  .6900E+06   .9999992 -.0008557  .0009467
T  232  8 .6040244E+08   2306000E+03  .1822E+07  .1382E+07   .9999997  .0006030  .0004818
T  233  8 .6039222E+08   2306000E+03 -.3433E+06  .1363E+07   .9999995 -.0009991  .0003009
T  234  8 .6051325E+08   2306000E+03  .1290E+07  .3077E+07   .9999924  .0021037  .0032818
T  235  8 .6039057E+08   2306000E+03 -.1607E+07 -.6422E+07   .9999789 -.0008800 -.0064322
T  236  8 .6034224E+08   2306000E+03 -.3670E+07 -.1544E+07   .9999951 -.0030339 -.0008253
T  237  8 .6039303E+08   2306000E+03 -.1799E+07 -.1546E+07   .9999971 -.0017761 -.0015967
T  238  8 .6041380E+08   2306000E+03 -.2947E+07 -.3224E+07   .9999954 -.0028904 -.0009059
T  239  8 .6048674E+08   2306000E+03 -.1318E+06  .1116E+07   .9999994 -.0009678  .0005485
T  240  8 .6035277E+08   2306000E+03  .6036E+06  .1628E+07   .9999959  .0019307  .0021203
T  241  8 .6058884E+08   2306000E+03 -.6383E+07 -.3179E+06   .9999928 -.0036256 -.0011559
T  242  8 .6051082E+08   2306000E+03  .2717E+07  .8847E+06   .9999886  .0047711  .0002291
T  243  8 .6050606E+08   2306000E+03 -.3410E+06 -.7657E+06   .9999995  .0005343  .0007935
T  244  8 .6052311E+08   2306000E+03  .1723E+06 -.2045E+07   .9999990  .0005705 -.0012786
T  245  8 .6043600E+08   2306000E+03 -.3823E+07 -.4615E+07   .9999936 -.0021690 -.0028433
T  246  8 .6046648E+08   2306000E+03 -.3215E+07 -.8092E+06   .9999976 -.0021610 -.0002234
T  247  8 .6045208E+08   2306000E+03 -.3188E+07  .7487E+06   .9999978 -.0020576  .0003293
T  248  8 .6042893E+08   2306000E+03  .7093E+06 -.6532E+06   .9999998  .0001141 -.0006489
T  249  8 .6039682E+08   2306000E+03  .1148E+07  .8806E+06   .9999990  .0005991  .0012568
T  250  8 .6045230E+08   2306000E+03  .6241E+07 -.1466E+07   .9999932  .0032889 -.0016727
T  251  8 .6040067E+08   2306000E+03 -.7361E+06 -.2702E+07   .9999989 -.0009277 -.0011584
T  252  8 .6039034E+08   2306000E+03  .2072E+06 -.5836E+06   .9999993 -.0011615 -.0003284
T  253  8 .6044267E+08   2306000E+03 -.4182E+07 -.8007E+06   .9999945 -.0033052 -.0001692
