============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Au absorber+Ni4Si3 windo( 145. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  6 ,4134563E+08   1456018E+03 -,1082E+08  ,2091E+07   ,9999702 -,0072957  ,0025305
T    2  6 ,4135080E+08   1456018E+03 -,5146E+07 -,5651E+06   ,9999955 -,0030055  ,0001022
T    3  6 ,4138680E+08   1456018E+03 -,4773E+07  ,1259E+08   ,9999472 -,0047906  ,0090933
T    4  6 ,4131252E+08   1456018E+03  ,2110E+08  ,3630E+08   ,9995792  ,0137659  ,0255331
T    5  6 ,4141770E+08   1456018E+03 -,1091E+08  ,1333E+08   ,9999091 -,0096619  ,0094038
T    6  6 ,4133583E+08   1456018E+03  ,6607E+07  ,2458E+08   ,9998512  ,0049287  ,0165342
T    7  6 ,4130579E+08   1456018E+03 -,1092E+08  ,5872E+07   ,9999363 -,0093478  ,0063298
T    8  6 ,4123902E+08   1456018E+03  ,1486E+07 -,4277E+07   ,9999941 -,0001796 -,0034423
T    9  6 ,4123610E+08   1456018E+03 -,1500E+07 -,1304E+07   ,9999984 -,0016656 -,0005721
T   10  6 ,4135446E+08   1456018E+03 -,2780E+07  ,1066E+08   ,9999708 -,0011128  ,0075602
T   11  6 ,4123483E+08   1456018E+03  ,6831E+07  ,6865E+07   ,9999795  ,0045272  ,0045319
T   12  6 ,4128834E+08   1456018E+03 -,5792E+06 -,4482E+07   ,9999899  ,0014294 -,0042590
T   13  6 ,4127592E+08   1456018E+03  ,1972E+07 -,6602E+07   ,9999847  ,0009223 -,0054567
T   14  6 ,4134445E+08   1456018E+03 -,9021E+07  ,6921E+08   ,9988218 -,0080855  ,0478491
T   15  6 ,4129779E+08   1456018E+03 -,8617E+06 -,3162E+08   ,9997772  ,0003215 -,0211033
T   16  6 ,4130228E+08   1456018E+03  ,2205E+07 -,3475E+07   ,9999963  ,0014862 -,0022672
T   17  6 ,4133105E+08   1456018E+03  ,2965E+08  ,7653E+07   ,9997947  ,0196104  ,0051026
T   18  6 ,4125437E+08   1456018E+03  ,1440E+08 -,1035E+08   ,9999161  ,0103938 -,0077362
T   19  6 ,4131923E+08   1456018E+03 -,1014E+08  ,2154E+07   ,9999742 -,0070142  ,0015288
T   20  6 ,4131528E+08   1456018E+03 -,9944E+07 -,4981E+07   ,9999582 -,0084994 -,0033846
T   21  6 ,4131795E+08   1456018E+03 -,1553E+08  ,7126E+07   ,9999328 -,0106165  ,0046461
T   22  6 ,4125587E+08   1456018E+03  ,1928E+08  ,2598E+08   ,9997429  ,0138809  ,0179286
T   23  6 ,4128171E+08   1456018E+03  ,8189E+07 -,5747E+06   ,9999825  ,0058216 -,0010294
T   24  6 ,4128753E+08   1456018E+03 -,4193E+05  ,1128E+08   ,9999687 -,0008658  ,0078599
