============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Dead space+Tr. ROW 0( 150. mm) =============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  233  6 .4359120E+08   1506000E+03  .3567E+06 -.6549E+06   .9999979  .0013259 -.0015829
T  234  6 .4358501E+08   1506000E+03 -.2260E+06 -.3113E+05   .9999999 -.0004691  .0000469
T  235  6 .4357608E+08   1506000E+03  .1522E+06  .1475E+07   .9999990  .0006730  .0012454
T  236  6 .4350371E+08   1506000E+03 -.8832E+06 -.5980E+05   .9999999 -.0000681  .0000206
T  237  6 .4355145E+08   1506000E+03  .7007E+06 -.7471E+05   .9999996  .0009006 -.0000071
T  238  6 .4356562E+08   1506000E+03  .7683E+06 -.5138E+05   .9999981  .0019073  .0004451
T  239  6 .4349946E+08   1506000E+03  .1023E+06 -.3508E+07   .9999957  .0003651 -.0028959
T  240  6 .4353074E+08   1506000E+03  .7619E+06 -.7968E+06   .9999997  .0006676 -.0003169
T  241  6 .4351706E+08   1506000E+03 -.1014E+07 -.3244E+06   .9999997 -.0006235 -.0004671
T  242  6 .4355747E+08   1506000E+03 -.4157E+06  .1323E+06   .9999999 -.0003385 -.0003151
T  243  6 .4355738E+08   1506000E+03 -.4221E+06  .2785E+07   .9999951 -.0004592  .0030899
T  244  6 .4355373E+08   1506000E+03  .6694E+06 -.1562E+07   .9999978  .0009132 -.0019047
T  245  6 .4362055E+08   1506000E+03  .3937E+06  .3886E+06   .9999994  .0005202  .0009118
T  246  6 .4352828E+08   1506000E+03 -.1009E+07 -.8596E+06   .9999990 -.0006243 -.0012838
