============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0( 150. mm) =============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  8 ,6175412E+08   1506000E+03  ,1101E+06  ,7792E+06   ,9999989  ,0000090  ,0014879
T    2  8 ,6167388E+08   1506000E+03  ,3932E+06  ,1838E+06   ,9999998  ,0004498  ,0004089
T    3  8 ,6172558E+08   1506000E+03  ,4331E+06 -,1661E+06   ,9999993  ,0003113 -,0011725
T    4  8 ,6175661E+08   1506000E+03 -,1266E+07  ,3694E+06   ,9999995 -,0002985  ,0009821
T    5  8 ,6165812E+08   1506000E+03  ,1366E+07  ,4951E+06   ,9999988  ,0014252  ,0005998
T    6  8 ,6172029E+08   1506000E+03  ,5560E+06  ,1419E+06   ,9999995  ,0009541 -,0003633
T    7  8 ,6172504E+08   1506000E+03  ,1249E+07 -,2021E+07   ,9999917  ,0031742 -,0025598
T    8  8 ,6162675E+08   1506000E+03 -,9253E+06  ,5992E+06   ,9999977 -,0018931  ,0010011
T    9  8 ,6168943E+08   1506000E+03 -,1091E+07  ,1461E+07   ,9999994 -,0007321  ,0008577
T   10  8 ,6179308E+08   1506000E+03 -,9345E+06  ,3283E+06   ,9999988 -,0013239  ,0007407
T   11  8 ,6170296E+08   1506000E+03 -,2023E+06 -,9743E+06   ,9999999  ,0003167 -,0003927
T   12  8 ,6164725E+08   1506000E+03  ,3587E+07 -,4479E+07   ,9999809  ,0037186 -,0049437
T   13  8 ,6170800E+08   1506000E+03  ,1011E+07 -,3587E+06   ,9999988  ,0015338 -,0000431
T   14  8 ,6163843E+08   1506000E+03  ,1312E+07  ,2988E+07   ,9999837  ,0024677  ,0051577
T   15  8 ,6174134E+08   1506000E+03 -,2480E+06 -,1181E+06   ,9999999 -,0001495 -,0003366
T   16  8 ,6165070E+08   1506000E+03  ,2713E+07 -,9114E+07   ,9999777  ,0023536 -,0062423
T   17  8 ,6179958E+08   1506000E+03 -,8332E+04  ,2499E+06   ,9999988 -,0015367  ,0002316
T   18  8 ,6165194E+08   1506000E+03  ,1191E+07  ,2189E+05   ,9999987  ,0016274  ,0001903
T   19  8 ,6175296E+08   1506000E+03  ,1077E+07 -,1561E+07   ,9999988  ,0007929 -,0013603
T   20  8 ,6167036E+08   1506000E+03 -,1088E+07  ,4436E+06   ,9999987 -,0016299 -,0000280
T   21  8 ,6170011E+08   1506000E+03 -,1662E+07 -,1222E+07   ,9999985 -,0015244 -,0007611
T   22  8 ,6168334E+08   1506000E+03 -,1808E+07 -,3340E+06   ,9999897 -,0043634 -,0012216
T   23  8 ,6168220E+08   1506000E+03  ,6510E+06  ,1346E+07   ,9999973  ,0011339  ,0020478
T   24  8 ,6170583E+08   1506000E+03 -,6452E+06  ,1094E+06   ,9999992 -,0012669 -,0001350
T   25  8 ,6173147E+08   1506000E+03 -,1586E+07 -,1583E+07   ,9999980 -,0018917 -,0006452
T   26  8 ,6177375E+08   1506000E+03 -,2822E+06  ,1200E+07   ,9999988 -,0001696  ,0015631
T   27  8 ,6170718E+08   1506000E+03  ,7211E+06 -,6094E+06   ,9999995  ,0005765 -,0008540
T   28  8 ,6179150E+08   1506000E+03 -,8942E+06  ,6096E+05   ,9999995 -,0009399 -,0001545
T   29  8 ,6178924E+08   1506000E+03  ,5428E+06  ,2080E+07   ,9999984  ,0000810  ,0017836
T   30  8 ,6169173E+08   1506000E+03  ,1022E+07 -,1113E+07   ,9999986  ,0013280 -,0010320
T   31  8 ,6176037E+08   1506000E+03  ,2203E+06  ,1636E+05   ,9999998 -,0005161  ,0002233
T   32  8 ,6167310E+08   1506000E+03 -,5449E+06 -,4389E+06   ,9999986  ,0001367 -,0016798
T   33  8 ,6173009E+08   1506000E+03 -,5952E+06 -,2465E+06   ,9999995 -,0002221  ,0010248
T   34  8 ,6163581E+08   1506000E+03  ,2112E+07 -,1749E+06   ,9999987  ,0015868  ,0001878
T   35  8 ,6178524E+08   1506000E+03  ,2161E+05  ,5207E+06   ,9999996 -,0000056  ,0009331
T   36  8 ,6168689E+08   1506000E+03  ,1064E+07 -,7735E+06   ,9999983  ,0009243 -,0015875
T   37  8 ,6168134E+08   1506000E+03  ,1066E+07 -,1563E+07   ,9999925  ,0016215 -,0035146
T   38  8 ,6169561E+08   1506000E+03  ,3992E+05 -,8667E+05   ,9999999  ,0000795  ,0003853
T   39  8 ,6172960E+08   1506000E+03 -,1174E+06 -,3450E+06   ,9999998 -,0005147  ,0004010
T   40  8 ,6168568E+08   1506000E+03  ,2572E+06  ,2555E+06   ,9999999 -,0000768 -,0004916
T   41  8 ,6162302E+08   1506000E+03 -,6349E+05 -,8449E+05   ,9999999 -,0001828 -,0000899
T   42  8 ,6173103E+08   1506000E+03 -,7316E+06 -,1916E+06   ,9999999 -,0003649  ,0000909
T   43  8 ,6168929E+08   1506000E+03  ,3766E+06  ,3298E+06   ,9999999  ,0002437  ,0001192
T   44  8 ,6164223E+08   1506000E+03 -,2780E+06 -,1033E+07   ,9999997 -,0003788 -,0006316
T   45  8 ,6170496E+08   1506000E+03 -,3107E+06 -,8372E+06   ,9999983 -,0018392  ,0001071
T   46  8 ,6174531E+08   1506000E+03  ,8296E+06 -,1804E+07   ,9999982  ,0004475 -,0018514
T   47  8 ,6175638E+08   1506000E+03  ,1309E+07  ,4147E+06   ,9999969  ,0024800  ,0000580
T   48  8 ,6176288E+08   1506000E+03  ,2128E+06  ,9755E+06   ,9999989 -,0008465  ,0012532
T   49  8 ,6172123E+08   1506000E+03  ,2105E+06 -,8058E+06   ,9999999  ,0000765 -,0004223
T   50  8 ,6167947E+08   1506000E+03 -,8157E+06 -,4527E+06   ,9999998 -,0004732 -,0004598
