============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   54  3 .2364739E+08   1506000E+03 -.3931E+05 -.5353E+06   .9999998 -.0001664 -.0006401
T   55  3 .2362898E+08   1506000E+03 -.2042E+07  .1667E+07   .9999986 -.0012790  .0010581
T   56  3 .2362888E+08   1506000E+03 -.6811E+06 -.8804E+06   .9999991 -.0007836 -.0011026
T   57  3 .2359367E+08   1506000E+03  .2108E+06 -.2980E+06   .9999999  .0001700  .0000780
T   58  3 .2359199E+08   1506000E+03 -.5758E+06 -.1248E+07   .9999993 -.0007001 -.0009983
T   59  3 .2360373E+08   1506000E+03  .7506E+06 -.3553E+06   .9999972  .0019539 -.0013467
T   60  3 .2362263E+08   1506000E+03 -.2263E+07 -.6013E+05   .9999920 -.0039595 -.0004953
T   61  3 .2365255E+08   1506000E+03 -.1211E+07 -.1616E+06   .9999994 -.0010869  .0001724
T   62  3 .2361524E+08   1506000E+03 -.4009E+06  .2764E+07   .9999842  .0001161  .0056290
T   63  3 .2363310E+08   1506000E+03 -.8519E+05 -.1557E+07   .9999973  .0013324 -.0018995
T   64  3 .2360754E+08   1506000E+03 -.4553E+06 -.1603E+07   .9999909 -.0012869 -.0040699
T   65  3 .2361121E+08   1506000E+03  .8249E+06  .6971E+06   .9999990  .0006290  .0012448
T   66  3 .2364729E+08   1506000E+03 -.3766E+06 -.1330E+07   .9999992 -.0011354 -.0004967
T   67  3 .2361486E+08   1506000E+03  .5887E+06  .3008E+06   .9999995  .0009993 -.0000351
T   68  3 .2359165E+08   1506000E+03 -.9383E+06 -.1540E+07   .9999991 -.0005943 -.0011707
T   69  3 .2362690E+08   1506000E+03 -.2841E+06  .4232E+06   .9999995 -.0008487  .0004280
T   70  3 .2358148E+08   1506000E+03  .2935E+05 -.3349E+06   .9999999  .0000758 -.0001376
T   71  3 .2359200E+08   1506000E+03 -.9097E+06  .3814E+06   .9999987 -.0015671  .0002172
T   72  3 .2359170E+08   1506000E+03  .3631E+06 -.5833E+05   .9999995 -.0003336  .0009498
T   73  3 .2357926E+08   1506000E+03  .1393E+06 -.1007E+06   .9999996 -.0004361 -.0007541
T   74  3 .2359663E+08   1506000E+03  .2680E+05  .8943E+06   .9999995 -.0006727  .0007602
T   75  3 .2362544E+08   1506000E+03 -.3653E+06  .5674E+06   .9999983 -.0002769  .0017962
T   76  3 .2361017E+08   1506000E+03  .1451E+06  .9727E+05   .9999999 -.0000696  .0003833
