============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  C(45 MeV) ==> Au absorber+Ni4Si3 windo( 265. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   51  6 .4024074E+08   2656018E+03  .2159E+08  .2012E+08   .9999381  .0089468  .0066186
T   52  6 .3993153E+08   2656018E+03  .9245E+07 -.3122E+07   .9999878  .0032949 -.0036745
T   53  6 .4008979E+08   2656018E+03 -.1201E+08  .3930E+07   .9999933 -.0035288  .0009956
T   54  6 .4000947E+08   2656018E+03 -.6632E+07  .1070E+08   .9999868 -.0018544  .0047847
T   55  6 .4020364E+08   2656018E+03  .2162E+07 -.1436E+08   .9999726  .0006355 -.0073698
T   56  6 .4007738E+08   2656018E+03 -.3431E+08 -.4338E+08   .9997756 -.0129155 -.0167929
T   57  6 .3997568E+08   2656018E+03  .7141E+06 -.1336E+08   .9999907 -.0000577 -.0043140
T   58  6 .4017402E+08   2656018E+03  .2878E+08 -.1025E+08   .9999254  .0113141 -.0045987
T   59  6 .4020827E+08   2656018E+03  .1851E+08 -.2274E+06   .9999667  .0080931  .0010677
T   60  6 .4012286E+08   2656018E+03  .5547E+08 -.2487E+08   .9997141  .0217598 -.0099096
T   61  6 .4011989E+08   2656018E+03  .8329E+07  .2454E+08   .9999480  .0049501  .0089157
T   62  6 .4013353E+08   2656018E+03  .2883E+08  .8538E+07   .9999632  .0080168  .0030635
T   63  6 .4008271E+08   2656018E+03 -.1996E+08  .1165E+08   .9999524 -.0063493  .0074129
T   64  6 .4008893E+08   2656018E+03  .1584E+08  .7990E+07   .9999704  .0064275  .0042317
T   65  6 .4019042E+08   2656018E+03  .2170E+08 -.7843E+07   .9999568  .0085885 -.0035669
T   66  6 .4013895E+08   2656018E+03 -.1105E+08 -.1332E+08   .9999754 -.0042618 -.0055632
T   67  6 .4010843E+08   2656018E+03 -.1324E+08  .3766E+08   .9998667 -.0060593  .0151636
T   68  6 .4008477E+08   2656018E+03  .4636E+08  .3081E+08   .9997774  .0193023  .0085169
T   69  6 .3994275E+08   2656018E+03  .9408E+07  .1551E+08   .9999810 -.0014643  .0059935
T   70  6 .4011020E+08   2656018E+03  .6264E+07  .1802E+08   .9999732  .0015643  .0071524
T   71  6 .3869473E+08   2656018E+03  .2093E+09 -.9060E+08   .9862411  .1528675 -.0629282
T   72  6 .4006238E+08   2656018E+03  .1261E+08  .3439E+07   .9999900  .0033739  .0029469
T   73  6 .4017412E+08   2656018E+03  .2917E+08 -.1669E+08   .9999171  .0108770 -.0068898
T   74  6 .4011358E+08   2656018E+03  .1500E+06 -.5832E+07   .9999992 -.0012089 -.0003992
T   75  6 .4000807E+08   2656018E+03  .4914E+07 -.4019E+07   .9999971  .0014683 -.0019347
T   76  6 .4011576E+08   2656018E+03 -.9756E+07 -.1871E+07   .9999956 -.0029430 -.0004276
T   77  6 .4007100E+08   2656018E+03 -.1400E+08  .1883E+08   .9999543 -.0067623  .0067577
T   78  6 .4013417E+08   2656018E+03  .1491E+08  .1461E+08   .9999421  .0086233  .0064439
T   79  6 .4014667E+08   2656018E+03  .3923E+08  .1931E+08   .9998626  .0154537  .0060026
T   80  6 .4007548E+08   2656018E+03  .1079E+08 -.3209E+08   .9999171  .0100377 -.0080694
T   81  6 .4011377E+08   2656018E+03  .1023E+08 -.1822E+08   .9998963  .0092147 -.0110667
T   82  6 .4007162E+08   2656018E+03 -.4337E+07  .3057E+08   .9999364 -.0044826  .0103475
T   83  6 .4005761E+08   2656018E+03  .1360E+08 -.1137E+08   .9999738  .0063053 -.0035438
T   84  6 .4008569E+08   2656018E+03  .1663E+08  .2149E+08   .9999483  .0062789  .0079969
T   85  6 .3998268E+08   2656018E+03 -.1566E+08  .1391E+08   .9999624 -.0068412  .0053260
T   86  6 .4013373E+08   2656018E+03  .1020E+08  .5650E+07   .9998422  .0155137 -.0086586
T   87  6 .4001211E+08   2656018E+03 -.2931E+08  .3322E+07   .9999107 -.0133606 -.0001228
T   88  6 .4003376E+08   2656018E+03 -.7004E+07 -.6013E+08   .9997773 -.0045897 -.0205960
T   89  6 .4006052E+08   2656018E+03  .8905E+06  .2056E+07   .9999998 -.0004360  .0004610
T   90  6 .4001188E+08   2656018E+03 -.1100E+08 -.1234E+08   .9999817 -.0039398 -.0045900
T   91  6 .4014320E+08   2656018E+03  .6190E+07  .5588E+08   .9997936  .0004926  .0203081
T   92  6 .4010787E+08   2656018E+03 -.1909E+07  .3112E+07   .9999986  .0008297  .0014780
T   93  6 .4010676E+08   2656018E+03  .3533E+08 -.2801E+07   .9999113  .0131006 -.0024089
T   94  6 .4001024E+08   2656018E+03  .5408E+07  .9634E+07   .9999922  .0027089  .0028725
T   95  6 .4011110E+08   2656018E+03 -.8686E+07 -.1684E+08   .9999716 -.0012317 -.0074390
T   96  6 .3995911E+08   2656018E+03  .5469E+07  .6892E+07   .9999969  .0020262  .0014740
T   97  6 .3990804E+08   2656018E+03  .1284E+08  .4141E+08   .9998430  .0042228  .0172109
T   98  6 .4006850E+08   2656018E+03 -.4698E+07 -.8150E+07   .9999965 -.0016918 -.0020143
T   99  6 .4008507E+08   2656018E+03 -.6284E+08  .1775E+08   .9996610 -.0252205  .0064691
T  100  6 .4003620E+08   2656018E+03 -.1195E+07 -.2021E+08   .9999691 -.0009003 -.0078078
T  101  6 .4009118E+08   2656018E+03 -.8026E+07 -.1790E+08   .9999836 -.0018181 -.0054273
T  102  6 .3993882E+08   2656018E+03 -.8408E+07 -.4962E+07   .9999979 -.0009034 -.0018455
T  103  6 .4007360E+08   2656018E+03 -.9672E+08  .3739E+07   .9992907 -.0375866  .0023055
T  104  6 .4002644E+08   2656018E+03  .2725E+08  .2208E+08   .9998655  .0125261  .0105887
T  105  6 .4010871E+08   2656018E+03 -.2789E+08  .1157E+08   .9998824 -.0150464  .0029807
T  106  6 .4006028E+08   2656018E+03  .3091E+08 -.5676E+08   .9998048  .0132448 -.0146637
T  107  6 .4020246E+08   2656018E+03  .7171E+08  .1249E+08   .9995904  .0280557  .0056425
T  108  6 .4009555E+08   2656018E+03 -.1162E+08 -.2498E+07   .9999922 -.0037389 -.0012443
T  109  6 .3992827E+08   2656018E+03  .4561E+08  .1175E+08   .9997971  .0194044  .0054038
T  110  6 .4004403E+08   2656018E+03 -.2524E+08 -.2127E+07   .9999754 -.0069738 -.0006971
T  111  6 .4004883E+08   2656018E+03  .1762E+08 -.2040E+08   .9999422  .0067907 -.0083336
T  112  6 .4007815E+08   2656018E+03  .4447E+08  .1630E+08   .9998322  .0177375  .0045880
T  113  6 .3994066E+08   2656018E+03 -.2495E+08  .2497E+08   .9999090 -.0066758  .0117211
T  114  6 .4011761E+08   2656018E+03  .1306E+08 -.3354E+08   .9999074  .0048191 -.0127255
T  115  6 .4014222E+08   2656018E+03  .2609E+07 -.1981E+08   .9999510  .0003347 -.0098970
T  116  6 .4014053E+08   2656018E+03  .1294E+09 -.8777E+08   .9982998  .0485393 -.0322716
T  117  6 .4004243E+08   2656018E+03 -.2231E+08 -.4362E+08   .9998258 -.0099160 -.0158148
T  118  6 .4017289E+08   2656018E+03 -.1561E+08  .8640E+06   .9999897 -.0045329  .0002580
T  119  6 .4027797E+08   2656018E+03  .2099E+08 -.7861E+07   .9999665  .0079585 -.0019161
T  120  6 .4018892E+08   2656018E+03 -.1084E+08 -.2481E+08   .9999439 -.0030331 -.0101487
T  121  6 .4016627E+08   2656018E+03 -.7136E+07 -.2416E+08   .9999617 -.0040266 -.0077686
T  122  6 .4000716E+08   2656018E+03  .4434E+08  .4145E+08   .9997859  .0163659  .0126639
T  123  6 .4004459E+08   2656018E+03 -.2614E+08  .9179E+07   .9999439 -.0091137  .0054072
T  124  6 .3983312E+08   2656018E+03  .5636E+07 -.1161E+08   .9999693  .0059469 -.0050936
T  125  6 .4001398E+08   2656018E+03 -.4550E+07 -.1607E+08   .9999730 -.0032577 -.0065848
T  126  6 .4000582E+08   2656018E+03  .2717E+08  .1835E+08   .9999481  .0086342  .0054106
T  127  6 .3995599E+08   2656018E+03  .2592E+08  .2065E+08   .9999447  .0075695  .0072940
T  128  6 .4005031E+08   2656018E+03 -.2611E+08  .1351E+07   .9996450 -.0110371  .0242482
T  129  6 .4011919E+08   2656018E+03  .1209E+08 -.1835E+08   .9999670  .0041231 -.0070067
T  130  6 .4005590E+08   2656018E+03 -.4827E+08 -.2838E+08   .9997433 -.0198330 -.0109509
T  131  6 .4004754E+08   2656018E+03  .1431E+08 -.9839E+07   .9999768  .0058061 -.0035693
T  132  6 .4005706E+08   2656018E+03  .5759E+06  .3728E+06   .9999996 -.0009084 -.0000872
T  133  6 .4013495E+08   2656018E+03 -.4661E+07 -.1938E+08   .9999724 -.0016428 -.0072500
T  134  6 .4006051E+08   2656018E+03  .4906E+08  .9696E+07   .9998527  .0169831  .0024798
T  135  6 .4010836E+08   2656018E+03  .1802E+08  .1543E+08   .9999261  .0089526  .0082233
T  136  6 .4011541E+08   2656018E+03 -.2074E+08  .2207E+08   .9999446 -.0079766  .0068742
T  137  6 .4004950E+08   2656018E+03  .6242E+07  .2432E+08   .9999501  .0023781  .0096984
T  138  6 .4011666E+08   2656018E+03  .3908E+08  .1575E+08   .9998680  .0148158  .0066738
T  139  6 .4014443E+08   2656018E+03 -.6461E+06 -.3264E+08   .9999279 -.0019023 -.0118593
T  140  6 .4007969E+08   2656018E+03  .1098E+08  .7919E+07   .9999820  .0048987  .0034632
T  141  6 .4004794E+08   2656018E+03  .1858E+08 -.2359E+08   .9999344  .0077654 -.0084168
T  142  6 .4008984E+08   2656018E+03 -.4385E+07  .1843E+08   .9999662 -.0004932  .0082079
T  143  6 .4009529E+08   2656018E+03 -.5734E+07 -.1615E+08   .9999776 -.0023208 -.0062702
T  144  6 .3993983E+08   2656018E+03 -.1308E+08  .2333E+08   .9999290 -.0065121  .0099802
T  145  6 .4000456E+08   2656018E+03  .4891E+07  .2338E+08   .9999697 -.0003372  .0077738
T  146  6 .4008827E+08   2656018E+03 -.1009E+08 -.1007E+08   .9999874 -.0020463 -.0045913
T  147  6 .4014935E+08   2656018E+03 -.1251E+08  .4672E+07   .9999752 -.0065418  .0026104
T  148  6 .4023020E+08   2656018E+03 -.2704E+08  .3295E+08   .9998603 -.0097935  .0135416
T  149  6 .4004843E+08   2656018E+03  .2860E+08  .1558E+08   .9999425  .0095194  .0049473
T  150  6 .3996496E+08   2656018E+03  .1823E+08  .2012E+08   .9999249  .0042281  .0114998
T  151  6 .4006031E+08   2656018E+03  .3031E+08  .1929E+08   .9999413  .0084177  .0068151
T  152  6 .4010109E+08   2656018E+03  .5168E+08 -.3726E+08   .9996901  .0197640 -.0151348
T  153  6 .3990582E+08   2656018E+03 -.2224E+08 -.1313E+08   .9999456 -.0095149 -.0042841
T  154  6 .4009414E+08   2656018E+03  .4628E+07 -.9343E+07   .9999912  .0014402 -.0039480
T  155  6 .3996037E+08   2656018E+03  .2468E+06 -.3517E+08   .9999152 -.0009994 -.0129863
T  156  6 .4016847E+08   2656018E+03 -.5859E+07 -.8193E+07   .9999871 -.0035083 -.0036665
T  157  6 .4009757E+08   2656018E+03 -.1447E+08  .1266E+08   .9999672 -.0058980  .0055474
T  158  6 .4020016E+08   2656018E+03  .1071E+08 -.2533E+08   .9999311  .0055568 -.0103416
T  159  6 .3998402E+08   2656018E+03 -.3108E+08  .2826E+08   .9998406 -.0141617  .0108730
T  160  6 .4001021E+08   2656018E+03 -.9972E+07  .3343E+08   .9999093 -.0034556  .0130195
T  161  6 .4000764E+08   2656018E+03  .2808E+07  .3878E+08   .9998825  .0012628  .0152801
T  162  6 .4016310E+08   2656018E+03 -.4293E+08  .1195E+08   .9998675 -.0157229  .0042258
T  163  6 .4003646E+08   2656018E+03  .1044E+08 -.1935E+08   .9999774  .0026111 -.0062015
T  164  6 .3993516E+08   2656018E+03  .4478E+07  .1236E+08   .9999766  .0040691  .0055010
T  165  6 .3983595E+08   2656018E+03  .3504E+08 -.1172E+08   .9999093  .0128396 -.0040598
T  166  6 .4004890E+08   2656018E+03 -.9224E+07  .2823E+08   .9999337 -.0036972  .0109082
T  167  6 .4018523E+08   2656018E+03 -.2881E+08  .1984E+08   .9999288 -.0100420  .0064491
T  168  6 .4002914E+08   2656018E+03 -.1552E+08 -.7072E+07   .9999753 -.0064914 -.0026857
T  169  6 .4017292E+08   2656018E+03 -.9988E+07 -.3427E+08   .9998907 -.0030320 -.0144719
T  170  6 .4011404E+08   2656018E+03 -.1018E+08  .1901E+08   .9999607 -.0042070  .0078073
T  171  6 .4011780E+08   2656018E+03  .1501E+08 -.4265E+08   .9998621  .0062686 -.0153805
T  172  6 .4016086E+08   2656018E+03 -.6675E+07  .4339E+08   .9998542 -.0030275  .0168045
T  173  6 .4017114E+08   2656018E+03 -.6072E+07  .3204E+07   .9999960 -.0028047  .0003368
T  174  6 .4001614E+08   2656018E+03  .6662E+07  .1913E+08   .9999773  .0029998  .0060395
T  175  6 .4005686E+08   2656018E+03  .3330E+08 -.3408E+07   .9999148  .0130035 -.0011692
T  176  6 .4009210E+08   2656018E+03 -.1929E+08  .3459E+08   .9998899 -.0079529  .0125257
T  177  6 .3997327E+08   2656018E+03 -.1416E+08 -.1855E+08   .9999420 -.0056743 -.0091568
T  178  6 .4011639E+08   2656018E+03  .1047E+08 -.4762E+07   .9999890  .0042453 -.0019911
T  179  6 .4009641E+08   2656018E+03 -.6471E+07  .5504E+07   .9999933 -.0023128  .0028223
T  180  6 .4003204E+08   2656018E+03 -.1606E+08 -.1422E+06   .9999146 -.0123675 -.0042300
T  181  6 .4006779E+08   2656018E+03 -.5019E+08 -.2049E+08   .9998039 -.0182517 -.0076798
T  182  6 .4020269E+08   2656018E+03  .2846E+07  .4161E+08   .9998760  .0026277  .0155269
T  183  6 .4005538E+08   2656018E+03  .3508E+08 -.3187E+08   .9998439  .0142607 -.0104343
T  184  6 .3979067E+08   2656018E+03 -.1032E+08 -.1318E+08   .9999798 -.0036730 -.0051965
T  185  6 .4002077E+08   2656018E+03 -.3181E+08  .1371E+08   .9998695 -.0146209  .0068653
T  186  6 .4012465E+08   2656018E+03 -.1512E+08  .3135E+08   .9998994 -.0071697  .0122385
T  187  6 .3998794E+08   2656018E+03 -.2549E+08 -.6758E+07   .9999487 -.0097734 -.0026539
T  188  6 .4006476E+08   2656018E+03 -.1205E+08 -.5108E+06   .9999864 -.0051957  .0003742
T  189  6 .4009138E+08   2656018E+03  .9241E+07  .6988E+08   .9996349  .0036933  .0267673
T  190  6 .4004820E+08   2656018E+03  .3338E+08 -.5823E+08   .9996807  .0107662 -.0228613
T  191  6 .4006724E+08   2656018E+03  .3154E+08  .2586E+08   .9999033  .0107737  .0087948
T  192  6 .4010734E+08   2656018E+03  .3849E+08 -.2643E+08   .9998278  .0153139 -.0104805
T  193  6 .4007466E+08   2656018E+03 -.8648E+07  .1986E+08   .9999726 -.0039090  .0062865
T  194  6 .4010581E+08   2656018E+03 -.9370E+07  .1991E+08   .9999701 -.0017113  .0075421
T  195  6 .4002748E+08   2656018E+03 -.1017E+08  .1617E+08   .9999696 -.0043995  .0064355
T  196  6 .4009063E+08   2656018E+03  .1340E+08 -.1627E+08   .9999513  .0065452 -.0073807
T  197  6 .4018673E+08   2656018E+03 -.1913E+07 -.9369E+07   .9999848 -.0002519 -.0055164
T  198  6 .4010400E+08   2656018E+03  .1018E+08 -.2815E+08   .9999432  .0039950 -.0098859
T  199  6 .4005843E+08   2656018E+03  .1071E+08  .6026E+07   .9999777  .0019719  .0063751
T  200  6 .4019798E+08   2656018E+03  .2602E+08 -.5474E+07   .9999479  .0096673 -.0032674
T  201  6 .4013326E+08   2656018E+03  .7496E+07  .6988E+08   .9996496  .0028908  .0263117
T  202  6 .4007368E+08   2656018E+03  .1408E+08 -.1223E+07   .9999816  .0058379  .0016730
T  203  6 .4004882E+08   2656018E+03 -.3766E+08  .3046E+08   .9998702 -.0133859  .0089688
T  204  6 .4002396E+08   2656018E+03 -.8646E+07 -.3609E+07   .9999921 -.0029313 -.0027001
T  205  6 .4007993E+08   2656018E+03 -.1454E+08 -.1305E+08   .9999727 -.0070228 -.0022981
T  206  6 .4021958E+08   2656018E+03 -.1236E+08 -.3810E+08   .9999216 -.0042873 -.0117656
T  207  6 .4001598E+08   2656018E+03  .1119E+08 -.3903E+08   .9998897  .0031565 -.0145099
T  208  6 .4003842E+08   2656018E+03  .2032E+07 -.5451E+07   .9999996  .0003494 -.0007775
T  209  6 .4018058E+08   2656018E+03 -.2942E+08  .1421E+08   .9999340 -.0105780  .0044896
T  210  6 .4012670E+08   2656018E+03  .9100E+07  .5593E+07   .9999935  .0032192  .0015930
T  211  6 .3993380E+08   2656018E+03  .1864E+08 -.2212E+08   .9999424  .0072212 -.0079345
T  212  6 .4020200E+08   2656018E+03  .3089E+08  .1095E+06   .9999109  .0133460  .0001273
T  213  6 .3999239E+08   2656018E+03  .1840E+06 -.1237E+08   .9999792  .0017515 -.0062075
T  214  6 .4023898E+08   2656018E+03 -.8962E+06  .1447E+08   .9999643 -.0003023  .0084440
T  215  6 .4014912E+08   2656018E+03  .6026E+08 -.2528E+07   .9997484  .0224282 -.0002766
T  216  6 .3998495E+08   2656018E+03  .2668E+08 -.9169E+08   .9993224  .0139526 -.0340600
T  217  6 .4013762E+08   2656018E+03 -.3559E+07  .1112E+08   .9999890 -.0006817  .0046440
T  218  6 .3996090E+08   2656018E+03  .1223E+08  .2142E+07   .9999879  .0046299  .0016778
T  219  6 .4009317E+08   2656018E+03  .6169E+08 -.1861E+08   .9997013  .0234189 -.0069904
T  220  6 .4013557E+08   2656018E+03 -.2907E+08  .2444E+08   .9999122 -.0105203  .0080564
T  221  6 .3997324E+08   2656018E+03  .1652E+08  .2137E+07   .9999799  .0062025  .0013501
T  222  6 .4009364E+08   2656018E+03  .1143E+08 -.7827E+07   .9999842  .0047044 -.0030730
T  223  6 .3999124E+08   2656018E+03  .1003E+09 -.9170E+08   .9987707  .0354865 -.0346098
T  224  6 .4007113E+08   2656018E+03 -.9320E+07  .6270E+07   .9999869 -.0048699  .0015963
T  225  6 .4013338E+08   2656018E+03 -.8315E+07  .2128E+08   .9999658 -.0017372  .0080852
T  226  6 .4002467E+08   2656018E+03  .3110E+08  .3038E+08   .9998599  .0103401  .0131616
T  227  6 .4008025E+08   2656018E+03  .3901E+08 -.2395E+08   .9998423  .0143663 -.0104355
T  228  6 .3996086E+08   2656018E+03 -.2179E+08 -.6121E+07   .9999666 -.0078549 -.0022434
T  229  6 .4014105E+08   2656018E+03  .6112E+08  .4997E+08   .9995535  .0222515  .0199393
T  230  6 .4008148E+08   2656018E+03 -.1257E+08 -.5164E+08   .9998321 -.0029024 -.0180924
T  231  6 .4003956E+08   2656018E+03  .3078E+08  .8578E+07   .9999373  .0109574  .0023231
T  232  6 .4011133E+08   2656018E+03 -.8447E+07  .8212E+07   .9999874 -.0039729  .0030541
T  233  6 .4008271E+08   2656018E+03  .7457E+07 -.2535E+08   .9999439  .0007062 -.0105683
T  234  6 .4006118E+08   2656018E+03 -.8188E+08  .1468E+09   .9979376 -.0313851  .0559964
T  235  6 .3988727E+08   2656018E+03 -.3238E+08  .1747E+08   .9999041 -.0112473  .0080862
T  236  6 .4006305E+08   2656018E+03 -.1034E+08  .2317E+07   .9999948 -.0032264 -.0000600
T  237  6 .3990483E+08   2656018E+03  .1654E+08 -.3655E+08   .9998816  .0065487 -.0139228
T  238  6 .4005367E+08   2656018E+03 -.4962E+07 -.9678E+07   .9999938 -.0015206 -.0031813
T  239  6 .4014449E+08   2656018E+03  .9326E+07 -.3846E+08   .9998890  .0035696 -.0144626
T  240  6 .4008636E+08   2656018E+03 -.5154E+07  .1634E+08   .9999725 -.0030941  .0067380
T  241  6 .4005300E+08   2656018E+03  .4913E+08 -.1700E+08   .9998361  .0170376 -.0061293
T  242  6 .4016494E+08   2656018E+03  .6623E+08  .1886E+08   .9996629  .0253945  .0054088
T  243  6 .4002758E+08   2656018E+03 -.1921E+07  .1257E+08   .9999866 -.0008429  .0051167
T  244  6 .3998352E+08   2656018E+03 -.3940E+08  .2162E+08   .9998445 -.0154194  .0085536
T  245  6 .4001953E+08   2656018E+03  .1275E+08  .4404E+08   .9998675  .0052151  .0154233
T  246  6 .4006795E+08   2656018E+03 -.1683E+08  .7889E+07   .9999793 -.0051765  .0038343
T  247  6 .3995042E+08   2656018E+03 -.2919E+08 -.3433E+08   .9998272 -.0122985 -.0139420
T  248  6 .4007892E+08   2656018E+03  .2239E+07  .1518E+08   .9999945  .0018990  .0027263
T  249  6 .4013750E+08   2656018E+03  .1614E+06  .2505E+08   .9999501 -.0001970  .0099858
T  250  6 .4014568E+08   2656018E+03  .1177E+08  .6843E+06   .9999780  .0064840 -.0013696
T  251  6 .4017464E+08   2656018E+03  .7203E+07  .2306E+08   .9999541  .0029001  .0091363
T  252  6 .4002658E+08   2656018E+03 -.2077E+08 -.4232E+08   .9998153 -.0076224 -.0176407
T  253  6 .3984171E+08   2656018E+03  .1704E+08 -.2181E+08   .9999375  .0056880 -.0096214
T  254  6 .4013161E+08   2656018E+03  .3699E+07  .3649E+08   .9999137  .0002426  .0131359
