============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 190. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  123  8 .6112222E+08   1906000E+03  .3005E+06  .5002E+06   .9999993 -.0011447 -.0003409
T  124  8 .6105740E+08   1906000E+03 -.6998E+05 -.4821E+06   .9999982 -.0007789 -.0017282
T  125  8 .6107418E+08   1906000E+03 -.1315E+07 -.1612E+07   .9999992 -.0004020 -.0011635
T  126  8 .6114747E+08   1906000E+03 -.2249E+07  .5188E+05   .9999971 -.0021742 -.0010734
T  127  8 .6111487E+08   1906000E+03 -.2021E+07 -.3462E+06   .9999982 -.0015435 -.0010960
T  128  8 .6107148E+08   1906000E+03  .2711E+06 -.3981E+06   .9999999 -.0000584  .0004254
T  129  8 .6105350E+08   1906000E+03 -.3705E+06 -.2610E+06   .9999999  .0004992 -.0001244
T  130  8 .6116635E+08   1906000E+03 -.1073E+07  .4519E+06   .9999998 -.0002910 -.0006008
T  131  8 .6117432E+08   1906000E+03  .1862E+07 -.1151E+07   .9999922  .0037342 -.0012494
T  132  8 .6105822E+08   1906000E+03 -.2755E+07  .2123E+07   .9999985 -.0016408  .0005270
T  133  8 .6105717E+08   1906000E+03 -.8713E+05  .1298E+07   .9999999  .0001570 -.0001718
T  134  8 .6112386E+08   1906000E+03  .2826E+06  .9362E+06   .9999967  .0000019  .0025584
T  135  8 .6114443E+08   1906000E+03  .7187E+06 -.3801E+06   .9999999  .0003451 -.0002495
T  136  8 .6106951E+08   1906000E+03 -.4333E+06  .6654E+06   .9999999 -.0000354  .0000903
T  137  8 .6103127E+08   1906000E+03 -.1355E+07 -.8872E+06   .9999955 -.0028808 -.0008379
T  138  8 .6105339E+08   1906000E+03  .1348E+07 -.3443E+05   .9999998  .0006513 -.0001130
T  139  8 .6107449E+08   1906000E+03 -.3085E+06  .2628E+07   .9999982  .0004469  .0018613
T  140  8 .6097498E+08   1906000E+03 -.3834E+06  .7157E+05   .9999999 -.0000528  .0001274
T  141  8 .6107504E+08   1906000E+03 -.1936E+07  .5544E+07   .9999915 -.0016808  .0037739
T  142  8 .6103638E+08   1906000E+03  .6961E+05  .7956E+05   .9999997  .0006810  .0002416
T  143  8 .6102187E+08   1906000E+03 -.1271E+06  .5461E+06   .9999999 -.0001316  .0002895
T  144  8 .6104513E+08   1906000E+03  .1745E+06 -.1700E+06   .9999999  .0000341 -.0001542
